,jump_size,Ratio,clip_change_max,Fitness,Period_performance,Change_performance
33,0.1,0.2,0.25,0.7002018298782626,0.9946928123423421,0.4057108474141831
34,0.1,0.2,0.25,0.9927083502021163,0.9854167004042327,1.0
35,0.1,0.2,0.25,0.665436105801366,0.9431492400642194,0.3877229715385127
36,0.1,0.2,0.25,0.9940472203613947,0.9880944407227894,1.0
37,0.1,0.2,0.25,0.7210662653474929,0.9368614870145083,0.5052710436804774
38,0.1,0.2,0.25,0.5870763704798414,0.8248228928430631,0.3493298481166198
39,0.1,0.2,0.25,0.6587408017203209,0.8313533973843332,0.4861282060563086
40,0.1,0.3,0.25,0.7727771445818669,0.9920646107697607,0.553489678393973
41,0.1,0.3,0.25,0.6595226634563028,0.9388198850106422,0.38022544190196345
42,0.1,0.3,0.25,0.8376843017454798,0.943318941535404,0.7320496619555557
43,0.1,0.3,0.25,0.9225447367436221,0.9204739606122357,0.9246155128750085
44,0.1,0.3,0.25,0.7826718692480134,0.9780573123685092,0.5872864261275175
45,0.1,0.3,0.25,0.6385776615574389,0.9161049000269185,0.3610504230879593
46,0.1,0.3,0.25,0.8010971575350448,0.9303783817222322,0.6718159333478575
47,0.1,0.3,0.25,0.6257417586747398,0.8450517256840839,0.40643179166539567
48,0.1,0.3,0.25,0.821644738195124,0.9920836657133938,0.6512058106768541
49,0.1,0.3,0.25,0.8394000398535999,0.9622899489531166,0.7165101307540833
50,0.1,0.3,0.25,0.7548529003207926,0.9359171356540532,0.5737886649875319
51,0.1,0.3,0.25,0.9290909571614934,0.8581819143229868,1.0
52,0.1,0.3,0.25,0.7240824293346629,0.9692641931097115,0.47890066555961447
53,0.1,0.3,0.25,0.6913047872172169,0.9916015245727885,0.39100804986164517
54,0.1,0.3,0.25,0.8060715150706661,0.7813075828912547,0.8308354472500776
55,0.1,0.3,0.25,0.707318184772813,0.992940018510923,0.4216963510347031
56,0.1,0.3,0.25,0.6818700858563235,0.9936258124384683,0.37011435927417874
57,0.1,0.3,0.25,0.8151708665154462,0.806156271059707,0.8241854619711855
58,0.1,0.3,0.25,0.7256290206037108,0.9330876195285281,0.5181704216788936
59,0.1,0.3,0.25,0.679010833544726,0.9450827690784995,0.4129388980109524
60,0.1,0.4,0.25,0.8599838694506257,0.9909124221407274,0.729055316760524
61,0.1,0.4,0.25,0.727961174317168,0.9084617194422756,0.5474606291920604
62,0.1,0.4,0.25,0.7218576039938049,0.9942303495912124,0.4494848583963974
63,0.1,0.4,0.25,0.8044335948848524,0.9832504878480348,0.62561670192167
64,0.1,0.4,0.25,0.6676010609616011,0.8449529704592436,0.4902491514639587
65,0.1,0.4,0.25,0.6325003978369091,0.7981976749749692,0.46680312069884905
66,0.1,0.4,0.25,0.8776126898329362,0.9699933796886839,0.7852319999771885
67,0.1,0.4,0.25,0.6303087530388624,0.8895942300316959,0.37102327604602875
68,0.1,0.4,0.25,0.6969836133680538,0.9927034823413808,0.40126374439472684
69,0.1,0.4,0.25,0.6691778566750244,0.9339743380173744,0.40438137533267443
70,0.1,0.4,0.25,0.6511931428692466,0.8557480829453252,0.44663820279316785
71,0.1,0.4,0.25,0.8551462899918925,0.9891084539998105,0.7211841259839745
72,0.1,0.4,0.25,0.6708669056691413,0.9934827336421643,0.3482510776961183
73,0.1,0.4,0.25,0.6712128132981221,0.8484897083935651,0.49393591820267907
74,0.1,0.4,0.25,0.6348052735621377,0.9371648908546679,0.3324456562696074
75,0.1,0.4,0.25,0.7605169928963754,0.9163479946466536,0.6046859911460972
76,0.1,0.4,0.25,0.7725780476366568,0.9747127459950216,0.5704433492782922
77,0.1,0.4,0.25,0.7236611163762986,0.9576963284268035,0.4896259043257937
78,0.1,0.4,0.25,0.6850580432960254,0.9061786764886834,0.4639374101033674
79,0.1,0.4,0.25,0.640403639994823,0.8564995550080132,0.4243077249816327
80,0.1,0.5,0.25,0.8357804591966745,0.8464120896603675,0.8251488287329816
81,0.1,0.5,0.25,0.6275180068769557,0.9002889446027024,0.3547470691512089
82,0.1,0.5,0.25,0.8855847252754012,0.8995367121399461,0.8716327384108564
83,0.1,0.5,0.25,0.7590590454024049,0.9483397338268386,0.5697783569779713
84,0.1,0.5,0.25,0.6306430749480243,0.7825885305715886,0.4786976193244599
85,0.1,0.5,0.25,0.9303762772559713,0.8607525545119425,1.0
86,0.1,0.5,0.25,0.6756245565990107,0.872379521072006,0.4788695921260153
87,0.1,0.5,0.25,0.664906756946863,0.8894285240433715,0.4403849898503544
88,0.1,0.5,0.25,0.8142779834303812,0.9434785577663085,0.6850774090944538
89,0.1,0.5,0.25,0.6707203007774736,0.9450684524096628,0.3963721491452843
90,0.1,0.5,0.25,0.6748879617221635,0.8892104861134691,0.46056543733085786
91,0.1,0.5,0.25,0.6920614556476412,0.8784191840402552,0.5057037272550272
92,0.1,0.5,0.25,0.6415414505124682,0.862662295469261,0.42042060555567545
93,0.1,0.5,0.25,0.8850707747374287,0.9793049998338289,0.7908365496410283
