,jump_size,Ratio,clip_change_max,Fitness,Period_performance,Change_performance
238,0.1,0.3,0.5,0.8619283158807154,0.7238566317614308,1.0
239,0.1,0.3,0.5,0.8953351151227266,0.8378218239382837,0.9528484063071694
240,0.1,0.4,0.5,0.9165736615611413,0.8774559505346982,0.9556913725875843
241,0.1,0.4,0.5,0.8711037092899837,0.7422074185799674,1.0
242,0.1,0.4,0.5,0.6531311800911864,0.3062623601823729,1.0
243,0.1,0.4,0.5,0.853290552885998,0.7065811057719958,1.0
244,0.1,0.4,0.5,0.968141032920351,0.9781962687987819,0.9580857970419202
245,0.1,0.4,0.5,0.8434576982220645,0.7607451668015219,0.926170229642607
246,0.1,0.4,0.5,0.6539812359650661,0.30796247193013226,1.0
247,0.1,0.4,0.5,0.8272547938956607,0.6545095877913215,1.0
248,0.1,0.4,0.5,0.7295178066897936,0.45903561337958715,1.0
249,0.1,0.4,0.5,0.6833294482196758,0.3666588964393515,1.0
250,0.1,0.4,0.5,0.7412791965206293,0.4825583930412587,1.0
251,0.1,0.4,0.5,0.752164385095961,0.9278290302906835,0.5764997399012384
252,0.1,0.4,0.5,0.7024793456436589,0.40495869128731776,1.0
253,0.1,0.4,0.5,0.9819337758927684,0.9706011209784162,0.9932664308071207
254,0.1,0.4,0.5,0.8812174094466999,0.9472880947250699,0.8151467241683299
255,0.1,0.4,0.5,0.4861976235226334,0.3138824786636616,0.6585127683816052
256,0.1,0.4,0.5,0.9591210172909961,0.9333849278656192,0.9848571067163729
257,0.1,0.4,0.5,0.9096794615487139,0.8193589230974279,1.0
258,0.1,0.4,0.5,0.7187918231958143,0.43758364639162844,1.0
259,0.1,0.4,0.5,0.7045580399737309,0.40911607994746174,1.0
260,0.1,0.5,0.5,0.8155883186155457,0.6311766372310914,1.0
261,0.1,0.5,0.5,0.9820110016586775,0.9955686821109284,0.9684533212064266
262,0.1,0.5,0.5,0.9192649544656708,0.9491085845664348,0.889421324364907
263,0.1,0.5,0.5,0.7112822130012989,0.42256442600259786,1.0
264,0.1,0.5,0.5,0.8933829357271663,0.8734978226838166,0.9132680487705161
265,0.1,0.5,0.5,0.614888267024119,0.3607874629457641,0.8689890711024739
266,0.1,0.5,0.5,0.8504829956796556,0.7867003188026439,0.9142656725566674
267,0.1,0.5,0.5,0.6713985553014099,0.34279711060281975,1.0
268,0.1,0.5,0.5,0.9562505364488201,0.9454623220735259,0.9670387508241144
269,0.1,0.5,0.5,0.9057140971808676,0.8269551987317547,0.9844729956299805
270,0.1,0.5,0.5,0.9542570860699244,0.9516968482866495,0.9568173238531994
271,0.1,0.5,0.5,0.6714201290766111,0.34284025815322217,1.0
272,0.1,0.5,0.5,0.8045118464906775,0.6090236929813552,1.0
273,0.1,0.5,0.5,0.8825665761105542,0.9488923980750402,0.8162407541460682
