,Fitness,Best fitness
0,0.80121093394614,0.80121093394614
1,0.8070810424735613,0.8070810424735613
2,0.8263922720987129,0.8263922720987129
3,0.8076191442154195,0.8263922720987129
4,0.8228818456931614,0.8263922720987129
5,0.8628459000646959,0.8628459000646959
6,0.8546227179543422,0.8628459000646959
7,0.8774222852801099,0.8774222852801099
8,0.8663279549640046,0.8774222852801099
9,0.9524021282426014,0.9524021282426014
10,0.8906971997436952,0.9524021282426014
11,0.8919353177621909,0.9524021282426014
12,0.9178212199870215,0.9524021282426014
13,0.988366087585699,0.988366087585699
14,0.9659156795720968,0.988366087585699
15,0.9005609267261192,0.988366087585699
16,0.9136160379045235,0.988366087585699
17,0.5124134968135694,0.988366087585699
18,0.6729769274189243,0.988366087585699
19,0.8852193905872946,0.988366087585699
20,0.9248363556578583,0.988366087585699
21,0.9619022658548545,0.988366087585699
22,0.9835097580266292,0.988366087585699
23,0.8604176658760513,0.988366087585699
24,0.8528958831396484,0.988366087585699
25,0.679214934316333,0.988366087585699
26,0.9465476521255904,0.988366087585699
27,0.9506369990303813,0.988366087585699
28,0.7411497878035771,0.988366087585699
29,0.5733802951477366,0.988366087585699
30,0.6074493133387702,0.988366087585699
31,0.8845011526436741,0.988366087585699
32,0.8448116577748045,0.988366087585699
33,0.9351302891240157,0.988366087585699
34,0.9014988841325344,0.988366087585699
35,0.7122133623341422,0.988366087585699
36,0.8651970815486496,0.988366087585699
37,0.9134945982257456,0.988366087585699
38,0.9217628490790256,0.988366087585699
39,0.9890694269928995,0.9890694269928995
40,0.6690877923631234,0.9890694269928995
41,0.9874740750123814,0.9890694269928995
42,0.867652801401337,0.9890694269928995
43,0.9496119620974637,0.9890694269928995
44,0.9113817452466316,0.9890694269928995
45,0.8836757285452528,0.9890694269928995
46,0.6726516383144951,0.9890694269928995
47,0.9265844846591127,0.9890694269928995
48,0.9262374024384428,0.9890694269928995
49,0.8764725278824275,0.9890694269928995
50,0.8793078426480372,0.9890694269928995
51,0.9097880166146803,0.9890694269928995
52,0.6853827138881017,0.9890694269928995
53,0.9898150675799108,0.9898150675799108
54,0.9231948527497977,0.9898150675799108
55,0.9394299389808085,0.9898150675799108
56,0.8921418970318987,0.9898150675799108
57,0.9611265724592175,0.9898150675799108
58,0.9665481769336858,0.9898150675799108
59,0.9427431546709495,0.9898150675799108
