w00,w10,fitness
-4.0,-14.0,0.0000
-3.0,-14.0,0.0000
-2.5,-14.0,0.0000
-2.0,-14.0,0.0000
-1.0,-14.0,0.0000
-1.5,-14.0,0.0000
-0.5,-14.0,0.0000
0.0,-14.0,0.0000
0.5,-14.0,0.0000
1.0,-14.0,0.0000
2.0,-14.0,0.0000
1.5,-14.0,0.0000
2.5,-14.0,0.0000
3.0,-14.0,0.0000
3.5,-14.0,0.0000
5.5,-14.0,0.7148
4.5,-14.0,0.5314
5.0,-14.0,0.6570
4.0,-14.0,0.1652
6.5,-14.0,0.7392
6.0,-14.0,0.7369
7.0,-14.0,0.7286
7.5,-14.0,0.7099
8.5,-14.0,0.6501
8.0,-14.0,0.6844
9.0,-14.0,0.6260
10.0,-14.0,0.5356
10.5,-14.0,0.5007
11.5,-14.0,0.3854
11.0,-14.0,0.4568
12.5,-14.0,0.2295
12.0,-14.0,0.3359
13.0,-14.0,0.0000
14.0,-14.0,0.0000
13.5,-14.0,0.0000
15.0,-14.0,0.0000
15.5,-14.0,0.0000
14.5,-14.0,0.0000
16.0,-14.0,0.0000
-16.0,-13.5,0.0000
-15.5,-13.5,0.0000
-15.0,-13.5,0.0000
-14.0,-13.5,0.0000
-14.5,-13.5,0.0000
-12.0,-13.5,0.0000
-13.0,-13.5,0.0000
-13.5,-13.5,0.0000
-12.5,-13.5,0.0000
-11.0,-13.5,0.0000
-11.5,-13.5,0.0000
-10.5,-13.5,0.0000
-10.0,-13.5,0.0000
-9.5,-13.5,0.0000
-9.0,-13.5,0.0000
-8.5,-13.5,0.0000
-8.0,-13.5,0.0000
-7.5,-13.5,0.0000
-7.0,-13.5,0.0000
-6.0,-13.5,0.0000
-6.5,-13.5,0.0000
-5.5,-13.5,0.0000
-5.0,-13.5,0.0000
-4.5,-13.5,0.0000
-4.0,-13.5,0.0000
-3.5,-13.5,0.0000
-3.0,-13.5,0.0000
-2.5,-13.5,0.0000
-2.0,-13.5,0.0000
-1.5,-13.5,0.0000
-1.0,-13.5,0.0000
-0.5,-13.5,0.0000
0.0,-13.5,0.0000
0.5,-13.5,0.0000
1.5,-13.5,0.0000
1.0,-13.5,0.0000
3.0,-13.5,0.0000
2.0,-13.5,0.0000
2.5,-13.5,0.0000
3.5,-13.5,0.0000
4.0,-13.5,0.1549
4.5,-13.5,0.5181
5.0,-13.5,0.6410
5.5,-13.5,0.6973
6.0,-13.5,0.7193
6.5,-13.5,0.7194
8.0,-13.5,0.6579
7.5,-13.5,0.6855
7.0,-13.5,0.7088
8.5,-13.5,0.6248
9.5,-13.5,0.5538
9.0,-13.5,0.5883
10.0,-13.5,0.4943
10.5,-13.5,0.4539
11.0,-13.5,0.4059
12.0,-13.5,0.2260
12.5,-13.5,0.0000
13.0,-13.5,0.0000
11.5,-13.5,0.3161
13.5,-13.5,0.0000
14.5,-13.5,0.0000
14.0,-13.5,0.0000
15.0,-13.5,0.0000
16.0,-13.5,0.0000
15.5,-13.5,0.0000
-15.5,-13.0,0.0000
-16.0,-13.0,0.0000
-15.0,-13.0,0.0000
-14.5,-13.0,0.0000
-14.0,-13.0,0.0000
-13.5,-13.0,0.0000
-13.0,-13.0,0.0000
-12.0,-13.0,0.0000
-12.5,-13.0,0.0000
-11.5,-13.0,0.0000
-10.5,-13.0,0.0000
-11.0,-13.0,0.0000
-10.0,-13.0,0.0000
-9.5,-13.0,0.0000
-8.5,-13.0,0.0000
-9.0,-13.0,0.0000
-8.0,-13.0,0.0000
-7.5,-13.0,0.0000
-7.0,-13.0,0.0000
-6.0,-13.0,0.0000
-6.5,-13.0,0.0000
-5.5,-13.0,0.0000
-5.0,-13.0,0.0000
-4.5,-13.0,0.0000
-4.0,-13.0,0.0000
-3.0,-13.0,0.0000
-3.5,-13.0,0.0000
-2.5,-13.0,0.0000
-1.5,-13.0,0.0000
-2.0,-13.0,0.0000
-0.5,-13.0,0.0000
-1.0,-13.0,0.0000
0.5,-13.0,0.0000
0.0,-13.0,0.0000
1.0,-13.0,0.0000
1.5,-13.0,0.0000
2.0,-13.0,0.0000
2.5,-13.0,0.0000
4.0,-13.0,0.1280
3.0,-13.0,0.0000
3.5,-13.0,0.0000
4.5,-13.0,0.4989
5.0,-13.0,0.6205
5.5,-13.0,0.6756
6.0,-13.0,0.6962
6.5,-13.0,0.6968
7.0,-13.0,0.6802
9.0,-13.0,0.5511
7.5,-13.0,0.6564
8.0,-13.0,0.6233
8.5,-13.0,0.5938
10.0,-13.0,0.4483
9.5,-13.0,0.5130
10.5,-13.0,0.3800
11.0,-13.0,0.3016
11.5,-13.0,0.1949
12.0,-13.0,0.0000
13.0,-13.0,0.0000
12.5,-13.0,0.0000
13.5,-13.0,0.0000
14.0,-13.0,0.0000
14.5,-13.0,0.0000
15.0,-13.0,0.0000
15.5,-13.0,0.0000
16.0,-13.0,0.0000
-16.0,-12.5,0.0000
-15.5,-12.5,0.0000
-15.0,-12.5,0.0000
-14.5,-12.5,0.0000
-14.0,-12.5,0.0000
-13.0,-12.5,0.0000
-12.5,-12.5,0.0000
-13.5,-12.5,0.0000
-12.0,-12.5,0.0000
-11.5,-12.5,0.0000
-11.0,-12.5,0.0000
-10.5,-12.5,0.0000
-9.5,-12.5,0.0000
-10.0,-12.5,0.0000
-7.5,-12.5,0.0000
-8.5,-12.5,0.0000
-9.0,-12.5,0.0000
-8.0,-12.5,0.0000
-7.0,-12.5,0.0000
-6.0,-12.5,0.0000
-6.5,-12.5,0.0000
-5.5,-12.5,0.0000
-5.0,-12.5,0.0000
-4.5,-12.5,0.0000
-3.5,-12.5,0.0000
-4.0,-12.5,0.0000
-3.0,-12.5,0.0000
-2.5,-12.5,0.0000
-2.0,-12.5,0.0000
-1.5,-12.5,0.0000
-1.0,-12.5,0.0000
-0.5,-12.5,0.0000
0.0,-12.5,0.0000
0.5,-12.5,0.0000
1.5,-12.5,0.0000
1.0,-12.5,0.0000
2.0,-12.5,0.0000
2.5,-12.5,0.0000
3.5,-12.5,0.0000
3.0,-12.5,0.0000
4.5,-12.5,0.4729
4.0,-12.5,0.0829
5.0,-12.5,0.5960
5.5,-12.5,0.6509
6.0,-12.5,0.6690
6.5,-12.5,0.6654
7.0,-12.5,0.6462
7.5,-12.5,0.6235
8.0,-12.5,0.5877
8.5,-12.5,0.5445
9.0,-12.5,0.5021
9.5,-12.5,0.4424
10.5,-12.5,0.3109
11.5,-12.5,0.0000
11.0,-12.5,0.1823
12.0,-12.5,0.0000
12.5,-12.5,0.0000
13.0,-12.5,0.0000
14.0,-12.5,0.0000
13.5,-12.5,0.0000
14.5,-12.5,0.0000
15.0,-12.5,0.0000
15.5,-12.5,0.0000
-16.0,-12.0,0.0000
-15.5,-12.0,0.0000
16.0,-12.5,0.0000
-14.5,-12.0,0.0000
-15.0,-12.0,0.0000
-13.0,-12.0,0.0000
-13.5,-12.0,0.0000
-14.0,-12.0,0.0000
-12.0,-12.0,0.0000
-12.5,-12.0,0.0000
-11.5,-12.0,0.0000
-11.0,-12.0,0.0000
-10.5,-12.0,0.0000
-10.0,-12.0,0.0000
-9.5,-12.0,0.0000
-9.0,-12.0,0.0000
-8.5,-12.0,0.0000
-8.0,-12.0,0.0000
-7.5,-12.0,0.0000
-7.0,-12.0,0.0000
-6.5,-12.0,0.0000
-6.0,-12.0,0.0000
-5.5,-12.0,0.0000
-5.0,-12.0,0.0000
-4.5,-12.0,0.0000
-3.5,-12.0,0.0000
-3.0,-12.0,0.0000
-4.0,-12.0,0.0000
-2.5,-12.0,0.0000
-2.0,-12.0,0.0000
-1.5,-12.0,0.0000
-1.0,-12.0,0.0000
-0.5,-12.0,0.0000
0.5,-12.0,0.0000
0.0,-12.0,0.0000
1.0,-12.0,0.0000
2.5,-12.0,0.0000
1.5,-12.0,0.0000
2.0,-12.0,0.0000
3.0,-12.0,0.0000
3.5,-12.0,0.0000
4.0,-12.0,0.0328
4.5,-12.0,0.4382
5.0,-12.0,0.5641
6.5,-12.0,0.6326
6.0,-12.0,0.6396
5.5,-12.0,0.6188
7.0,-12.0,0.6186
8.0,-12.0,0.5419
7.5,-12.0,0.5833
8.5,-12.0,0.5012
9.0,-12.0,0.4467
9.5,-12.0,0.3693
10.0,-12.0,0.3162
10.5,-12.0,0.1745
11.0,-12.0,0.0000
11.5,-12.0,0.0000
12.0,-12.0,0.0000
12.5,-12.0,0.0000
13.0,-12.0,0.0000
14.0,-12.0,0.0000
13.5,-12.0,0.0000
14.5,-12.0,0.0000
15.0,-12.0,0.0000
16.0,-12.0,0.0000
15.5,-12.0,0.0000
-16.0,-11.5,0.0000
-15.5,-11.5,0.0000
-14.5,-11.5,0.0000
-15.0,-11.5,0.0000
-14.0,-11.5,0.0000
-13.5,-11.5,0.0000
-13.0,-11.5,0.0000
-11.5,-11.5,0.0000
-12.5,-11.5,0.0000
-11.0,-11.5,0.0000
-12.0,-11.5,0.0000
-10.5,-11.5,0.0000
-10.0,-11.5,0.0000
-9.5,-11.5,0.0000
-9.0,-11.5,0.0000
-8.5,-11.5,0.0000
-8.0,-11.5,0.0000
-7.5,-11.5,0.0000
-7.0,-11.5,0.0000
-6.5,-11.5,0.0000
-6.0,-11.5,0.0000
-5.5,-11.5,0.0000
-5.0,-11.5,0.0000
-4.5,-11.5,0.0000
-4.0,-11.5,0.0000
-3.5,-11.5,0.0000
-2.5,-11.5,0.0000
-3.0,-11.5,0.0000
-2.0,-11.5,0.0000
-1.0,-11.5,0.0000
-1.5,-11.5,0.0000
-0.5,-11.5,0.0000
0.0,-11.5,0.0000
1.0,-11.5,0.0000
0.5,-11.5,0.0000
1.5,-11.5,0.0000
2.0,-11.5,0.0000
3.0,-11.5,0.0000
4.0,-11.5,0.0061
5.0,-11.5,0.5251
4.5,-11.5,0.3905
2.5,-11.5,0.0000
3.5,-11.5,0.0000
5.5,-11.5,0.5828
6.0,-11.5,0.5994
6.5,-11.5,0.5967
7.0,-11.5,0.5732
7.5,-11.5,0.5382
8.0,-11.5,0.5004
9.5,-11.5,0.2802
8.5,-11.5,0.4417
9.0,-11.5,0.3743
10.0,-11.5,0.1634
10.5,-11.5,0.0000
11.0,-11.5,0.0000
11.5,-11.5,0.0000
12.0,-11.5,0.0000
12.5,-11.5,0.0000
13.0,-11.5,0.0000
13.5,-11.5,0.0000
14.0,-11.5,0.0000
14.5,-11.5,0.0000
15.0,-11.5,0.0000
15.5,-11.5,0.0000
16.0,-11.5,0.0000
-16.0,-11.0,0.0000
-15.0,-11.0,0.0000
-15.5,-11.0,0.0000
-14.5,-11.0,0.0000
-14.0,-11.0,0.0000
-13.5,-11.0,0.0000
-13.0,-11.0,0.0000
-12.5,-11.0,0.0000
-12.0,-11.0,0.0000
-11.5,-11.0,0.0000
-11.0,-11.0,0.0000
-10.0,-11.0,0.0000
-10.5,-11.0,0.0000
-9.5,-11.0,0.0000
-9.0,-11.0,0.0000
-8.5,-11.0,0.0000
-7.5,-11.0,0.0000
-8.0,-11.0,0.0000
-7.0,-11.0,0.0000
-6.5,-11.0,0.0000
-6.0,-11.0,0.0000
-5.5,-11.0,0.0000
-4.5,-11.0,0.0000
-5.0,-11.0,0.0000
-3.0,-11.0,0.0000
-4.0,-11.0,0.0000
-3.5,-11.0,0.0000
-2.5,-11.0,0.0000
-2.0,-11.0,0.0000
-1.5,-11.0,0.0000
-1.0,-11.0,0.0000
-0.5,-11.0,0.0000
0.5,-11.0,0.0000
2.5,-11.0,0.0000
0.0,-11.0,0.0000
2.0,-11.0,0.0000
1.5,-11.0,0.0000
1.0,-11.0,0.0000
3.0,-11.0,0.0000
4.0,-11.0,0.0005
3.5,-11.0,0.0000
4.5,-11.0,0.3210
5.5,-11.0,0.5357
6.0,-11.0,0.5519
7.0,-11.0,0.5232
7.5,-11.0,0.4816
5.0,-11.0,0.4725
6.5,-11.0,0.5491
8.0,-11.0,0.4252
9.0,-11.0,0.2602
8.5,-11.0,0.3614
10.0,-11.0,0.0000
10.5,-11.0,0.0000
9.5,-11.0,0.1137
12.5,-11.0,0.0000
11.0,-11.0,0.0000
11.5,-11.0,0.0000
12.0,-11.0,0.0000
13.0,-11.0,0.0000
13.5,-11.0,0.0000
14.0,-11.0,0.0000
15.5,-11.0,0.0000
15.0,-11.0,0.0000
16.0,-11.0,0.0000
-16.0,-10.5,0.0000
14.5,-11.0,0.0000
-15.0,-10.5,0.0000
-15.5,-10.5,0.0000
-14.5,-10.5,0.0000
-14.0,-10.5,0.0000
-13.5,-10.5,0.0000
-13.0,-10.5,0.0000
-12.0,-10.5,0.0000
-12.5,-10.5,0.0000
-11.5,-10.5,0.0000
-10.0,-10.5,0.0000
-10.5,-10.5,0.0000
-11.0,-10.5,0.0000
-9.5,-10.5,0.0000
-9.0,-10.5,0.0000
-8.5,-10.5,0.0000
-8.0,-10.5,0.0000
-7.0,-10.5,0.0000
-7.5,-10.5,0.0000
-5.0,-10.5,0.0000
-6.5,-10.5,0.0000
-4.5,-10.5,0.0000
-6.0,-10.5,0.0000
-5.5,-10.5,0.0000
-4.0,-10.5,0.0000
-3.5,-10.5,0.0000
-3.0,-10.5,0.0000
-2.5,-10.5,0.0000
-1.0,-10.5,0.0000
-2.0,-10.5,0.0000
-0.5,-10.5,0.0000
-1.5,-10.5,0.0000
0.0,-10.5,0.0000
0.5,-10.5,0.0000
1.0,-10.5,0.0000
2.0,-10.5,0.0000
1.5,-10.5,0.0000
2.5,-10.5,0.0000
3.5,-10.5,0.0000
4.0,-10.5,0.0000
3.0,-10.5,0.0000
5.5,-10.5,0.4738
4.5,-10.5,0.2054
5.0,-10.5,0.4031
6.0,-10.5,0.4933
6.5,-10.5,0.4898
7.0,-10.5,0.4617
8.0,-10.5,0.3389
7.5,-10.5,0.4163
8.5,-10.5,0.2405
9.0,-10.5,0.0811
10.0,-10.5,0.0000
10.5,-10.5,0.0000
9.5,-10.5,0.0000
11.0,-10.5,0.0000
11.5,-10.5,0.0000
12.0,-10.5,0.0000
12.5,-10.5,0.0000
14.0,-10.5,0.0000
13.0,-10.5,0.0000
14.5,-10.5,0.0000
13.5,-10.5,0.0000
15.0,-10.5,0.0000
15.5,-10.5,0.0000
16.0,-10.5,0.0000
-16.0,-10.0,0.0000
-15.5,-10.0,0.0000
-15.0,-10.0,0.0000
-13.0,-10.0,0.0000
-14.5,-10.0,0.0000
-14.0,-10.0,0.0000
-13.5,-10.0,0.0000
-12.5,-10.0,0.0000
-12.0,-10.0,0.0000
-10.5,-10.0,0.0000
-11.5,-10.0,0.0000
-11.0,-10.0,0.0000
-9.5,-10.0,0.0000
-10.0,-10.0,0.0000
-8.0,-10.0,0.0000
-9.0,-10.0,0.0000
-8.5,-10.0,0.0000
-7.5,-10.0,0.0000
-7.0,-10.0,0.0000
-5.5,-10.0,0.0000
-6.0,-10.0,0.0000
-6.5,-10.0,0.0000
-5.0,-10.0,0.0000
-4.5,-10.0,0.0000
-4.0,-10.0,0.0000
-3.5,-10.0,0.0000
-2.5,-10.0,0.0000
-3.0,-10.0,0.0000
-2.0,-10.0,0.0000
-0.5,-10.0,0.0000
-1.5,-10.0,0.0000
-1.0,-10.0,0.0000
0.5,-10.0,0.0000
0.0,-10.0,0.0000
1.0,-10.0,0.0000
1.5,-10.0,0.0000
2.0,-10.0,0.0000
2.5,-10.0,0.0000
3.0,-10.0,0.0000
3.5,-10.0,0.0000
4.0,-10.0,0.0000
4.5,-10.0,0.0119
5.0,-10.0,0.3004
6.0,-10.0,0.4206
5.5,-10.0,0.3926
6.5,-10.0,0.4054
7.0,-10.0,0.3736
7.5,-10.0,0.3121
8.0,-10.0,0.2129
8.5,-10.0,0.0000
9.5,-10.0,0.0000
9.0,-10.0,0.0000
11.0,-10.0,0.0000
10.5,-10.0,0.0000
10.0,-10.0,0.0000
12.0,-10.0,0.0000
11.5,-10.0,0.0000
13.0,-10.0,0.0000
13.5,-10.0,0.0000
12.5,-10.0,0.0000
14.5,-10.0,0.0000
14.0,-10.0,0.0000
15.5,-10.0,0.0000
15.0,-10.0,0.0000
16.0,-10.0,0.0000
-15.0,-9.5,0.0000
-15.5,-9.5,0.0000
-16.0,-9.5,0.0000
-14.5,-9.5,0.0000
-13.5,-9.5,0.0000
-14.0,-9.5,0.0000
-13.0,-9.5,0.0000
-12.5,-9.5,0.0000
-12.0,-9.5,0.0000
-11.5,-9.5,0.0000
-11.0,-9.5,0.0000
-10.5,-9.5,0.0000
-10.0,-9.5,0.0000
-8.5,-9.5,0.0000
-9.5,-9.5,0.0000
-9.0,-9.5,0.0000
-7.5,-9.5,0.0000
-8.0,-9.5,0.0000
-7.0,-9.5,0.0000
-6.5,-9.5,0.0000
-5.5,-9.5,0.0000
-6.0,-9.5,0.0000
-5.0,-9.5,0.0000
-4.0,-9.5,0.0000
-4.5,-9.5,0.0000
-3.5,-9.5,0.0000
-2.5,-9.5,0.0000
-2.0,-9.5,0.0000
-3.0,-9.5,0.0000
-1.5,-9.5,0.0000
-1.0,-9.5,0.0000
-0.5,-9.5,0.0000
0.0,-9.5,0.0000
0.5,-9.5,0.0000
1.0,-9.5,0.0000
1.5,-9.5,0.0000
2.0,-9.5,0.0000
2.5,-9.5,0.0000
3.0,-9.5,0.0000
3.5,-9.5,0.0000
5.5,-9.5,0.2678
6.0,-9.5,0.3136
4.0,-9.5,0.0000
5.0,-9.5,0.0748
4.5,-9.5,0.0000
6.5,-9.5,0.3139
8.0,-9.5,0.0000
7.0,-9.5,0.2666
7.5,-9.5,0.1849
8.5,-9.5,0.0000
9.5,-9.5,0.0000
10.0,-9.5,0.0000
9.0,-9.5,0.0000
11.0,-9.5,0.0000
11.5,-9.5,0.0000
10.5,-9.5,0.0000
12.0,-9.5,0.0000
13.0,-9.5,0.0000
12.5,-9.5,0.0000
13.5,-9.5,0.0000
15.0,-9.5,0.0000
14.0,-9.5,0.0000
14.5,-9.5,0.0000
16.0,-9.5,0.0000
15.5,-9.5,0.0000
-16.0,-9.0,0.0000
-15.5,-9.0,0.0000
-15.0,-9.0,0.0000
-14.5,-9.0,0.0000
-14.0,-9.0,0.0000
-13.5,-9.0,0.0000
-13.0,-9.0,0.0000
-12.5,-9.0,0.0000
-12.0,-9.0,0.0000
-11.5,-9.0,0.0000
-11.0,-9.0,0.0000
-10.5,-9.0,0.0000
-10.0,-9.0,0.0000
-9.5,-9.0,0.0000
-9.0,-9.0,0.0000
-8.5,-9.0,0.0000
-8.0,-9.0,0.0000
-7.5,-9.0,0.0000
-6.5,-9.0,0.0000
-7.0,-9.0,0.0000
-6.0,-9.0,0.0000
-5.5,-9.0,0.0000
-4.5,-9.0,0.0000
-5.0,-9.0,0.0000
-4.0,-9.0,0.0000
-3.5,-9.0,0.0000
-3.0,-9.0,0.0000
-2.5,-9.0,0.0000
-2.0,-9.0,0.0000
-1.5,-9.0,0.0000
-1.0,-9.0,0.0000
0.0,-9.0,0.0000
0.5,-9.0,0.0000
-0.5,-9.0,0.0000
1.0,-9.0,0.0000
1.5,-9.0,0.0000
2.5,-9.0,0.0000
2.0,-9.0,0.0000
3.0,-9.0,0.0000
4.0,-9.0,0.0000
3.5,-9.0,0.0000
5.0,-9.0,0.0000
5.5,-9.0,0.0048
4.5,-9.0,0.0000
6.0,-9.0,0.1289
6.5,-9.0,0.1607
7.5,-9.0,0.0000
7.0,-9.0,0.1252
8.0,-9.0,0.0000
8.5,-9.0,0.0000
9.0,-9.0,0.0000
10.5,-9.0,0.0000
10.0,-9.0,0.0000
11.5,-9.0,0.0000
9.5,-9.0,0.0000
11.0,-9.0,0.0000
