w00,w10,fitness
-7.0,-15.5,0.0567
-6.5,-15.5,0.0635
-5.5,-15.5,0.0809
-6.0,-15.5,0.0716
-5.0,-15.5,0.0914
-4.5,-15.5,0.1031
-3.5,-15.5,0.1295
-4.0,-15.5,0.1158
-3.0,-15.5,0.1443
-2.5,-15.5,0.1603
-2.0,-15.5,0.1775
-1.5,-15.5,0.1964
0.0,-15.5,0.2685
-1.0,-15.5,0.2175
-0.5,-15.5,0.2412
1.5,-15.5,0.3805
1.0,-15.5,0.3373
0.5,-15.5,0.3003
2.0,-15.5,0.4301
2.5,-15.5,0.4853
3.5,-15.5,0.5977
3.0,-15.5,0.5428
4.5,-15.5,0.6820
5.0,-15.5,0.7022
4.0,-15.5,0.6459
6.5,-15.5,0.6993
5.5,-15.5,0.7104
7.0,-15.5,0.6860
7.5,-15.5,0.6677
8.5,-15.5,0.6237
8.0,-15.5,0.6456
9.0,-15.5,0.6097
10.0,-15.5,0.5354
9.5,-15.5,0.5741
11.5,-15.5,0.4443
10.5,-15.5,0.4976
11.0,-15.5,0.4636
12.0,-15.5,0.4382
13.0,-15.5,0.2956
12.5,-15.5,0.3697
13.5,-15.5,0.2508
14.0,-15.5,0.2455
-16.0,-15.0,0.0343
-15.5,-15.0,0.0341
-15.0,-15.0,0.0339
-14.5,-15.0,0.0337
-13.5,-15.0,0.0335
-11.0,-15.0,0.0344
-11.5,-15.0,0.0339
-12.5,-15.0,0.0335
-14.0,-15.0,0.0336
-12.0,-15.0,0.0336
-13.0,-15.0,0.0334
-10.0,-15.0,0.0363
-10.5,-15.0,0.0352
-9.5,-15.0,0.0379
-9.0,-15.0,0.0400
-8.5,-15.0,0.0428
-8.0,-15.0,0.0464
-6.5,-15.0,0.0636
-5.0,-15.0,0.0918
-7.0,-15.0,0.0567
-6.0,-15.0,0.0718
-5.5,-15.0,0.0812
-4.5,-15.0,0.1036
-4.0,-15.0,0.1164
-0.5,-15.0,0.2422
-3.0,-15.0,0.1451
-3.5,-15.0,0.1303
-1.5,-15.0,0.1973
-2.0,-15.0,0.1784
-2.5,-15.0,0.1611
-1.0,-15.0,0.2184
0.0,-15.0,0.2694
0.5,-15.0,0.3011
1.5,-15.0,0.3811
2.5,-15.0,0.4844
1.0,-15.0,0.3381
3.5,-15.0,0.5945
2.0,-15.0,0.4302
3.0,-15.0,0.5404
4.5,-15.0,0.6735
5.0,-15.0,0.6915
4.0,-15.0,0.6399
5.5,-15.0,0.6993
6.5,-15.0,0.6841
6.0,-15.0,0.6962
7.5,-15.0,0.6496
7.0,-15.0,0.6716
9.0,-15.0,0.5826
8.5,-15.0,0.6136
8.0,-15.0,0.6256
10.0,-15.0,0.5049
9.5,-15.0,0.5401
10.5,-15.0,0.4697
12.5,-15.0,0.2939
11.0,-15.0,0.4438
11.5,-15.0,0.4379
13.0,-15.0,0.2498
14.0,-15.0,0.0537
12.0,-15.0,0.3746
13.5,-15.0,0.2430
15.5,-15.0,0.0509
14.5,-15.0,0.0518
15.0,-15.0,0.0512
-16.0,-14.5,0.0343
16.0,-15.0,0.0507
-15.5,-14.5,0.0341
-15.0,-14.5,0.0339
-13.5,-14.5,0.0334
-13.0,-14.5,0.0334
-14.0,-14.5,0.0335
-14.5,-14.5,0.0337
-10.5,-14.5,0.0351
-12.5,-14.5,0.0334
-12.0,-14.5,0.0336
-11.5,-14.5,0.0339
-10.0,-14.5,0.0363
-11.0,-14.5,0.0344
-7.5,-14.5,0.0510
-8.5,-14.5,0.0427
-9.0,-14.5,0.0399
-9.5,-14.5,0.0378
-8.0,-14.5,0.0464
-6.0,-14.5,0.0720
-7.0,-14.5,0.0568
-6.5,-14.5,0.0637
-5.0,-14.5,0.0922
-4.5,-14.5,0.1041
-5.5,-14.5,0.0815
-4.0,-14.5,0.1170
-2.0,-14.5,0.1792
-3.0,-14.5,0.1459
-3.5,-14.5,0.1310
-1.5,-14.5,0.1981
-2.5,-14.5,0.1619
0.0,-14.5,0.2702
-1.0,-14.5,0.2192
0.5,-14.5,0.3018
-0.5,-14.5,0.2430
1.5,-14.5,0.3812
2.0,-14.5,0.4296
3.5,-14.5,0.5894
1.0,-14.5,0.3386
2.5,-14.5,0.4826
3.0,-14.5,0.5374
5.0,-14.5,0.6803
4.0,-14.5,0.6325
4.5,-14.5,0.6626
6.0,-14.5,0.6805
5.5,-14.5,0.6864
6.5,-14.5,0.6693
7.0,-14.5,0.6509
7.5,-14.5,0.6297
8.0,-14.5,0.6124
8.5,-14.5,0.5923
9.0,-14.5,0.5489
9.5,-14.5,0.5129
10.5,-14.5,0.4434
10.0,-14.5,0.4744
11.5,-14.5,0.3784
11.0,-14.5,0.4366
12.0,-14.5,0.2918
13.5,-14.5,0.0535
12.5,-14.5,0.2485
14.5,-14.5,0.0512
13.0,-14.5,0.2325
14.0,-14.5,0.0518
16.0,-14.5,0.0507
15.0,-14.5,0.0509
15.5,-14.5,0.0507
-16.0,-14.0,0.0343
-15.5,-14.0,0.0341
-14.0,-14.0,0.0335
-13.5,-14.0,0.0334
-15.0,-14.0,0.0339
-14.5,-14.0,0.0337
-11.5,-14.0,0.0338
-13.0,-14.0,0.0333
-12.0,-14.0,0.0335
-12.5,-14.0,0.0334
-9.5,-14.0,0.0377
-10.5,-14.0,0.0351
-8.0,-14.0,0.0464
-11.0,-14.0,0.0343
-10.0,-14.0,0.0362
-8.5,-14.0,0.0427
-9.0,-14.0,0.0399
-7.5,-14.0,0.0510
-6.5,-14.0,0.0639
-7.0,-14.0,0.0568
-6.0,-14.0,0.0722
-5.5,-14.0,0.0818
-5.0,-14.0,0.0927
-3.5,-14.0,0.1317
-4.0,-14.0,0.1177
-3.0,-14.0,0.1466
-1.5,-14.0,0.1989
-2.0,-14.0,0.1800
-1.0,-14.0,0.2199
-4.5,-14.0,0.1046
-2.5,-14.0,0.1626
0.0,-14.0,0.2706

2.5,-14.0,0.4798
1.5,-14.0,0.3806
2.0,-14.0,0.4281
3.0,-14.0,0.5333
1.0,-14.0,0.3385
4.0,-14.0,0.6233
3.5,-14.0,0.5824
4.5,-14.0,0.6508
5.5,-14.0,0.6707
5.0,-14.0,0.6672
7.5,-14.0,0.6102
6.5,-14.0,0.6508
7.0,-14.0,0.6309
8.0,-14.0,0.5981
9.0,-14.0,0.5183
8.5,-14.0,0.5593
9.5,-14.0,0.4766
10.0,-14.0,0.4429
10.5,-14.0,0.4345
11.0,-14.0,0.3807
12.5,-14.0,0.2003
11.5,-14.0,0.2889
12.0,-14.0,0.2469
13.0,-14.0,0.0533
14.0,-14.0,0.0512
13.5,-14.0,0.0517
15.0,-14.0,0.0507
15.5,-14.0,0.0507
16.0,-14.0,0.0506
-15.5,-13.5,0.0341
-15.0,-13.5,0.0338
-16.0,-13.5,0.0343
-14.5,-13.5,0.0336
-13.5,-13.5,0.0334
-14.0,-13.5,0.0335
-12.5,-13.5,0.0333
-13.0,-13.5,0.0333
-11.0,-13.5,0.0342
-12.0,-13.5,0.0335
-11.5,-13.5,0.0338
-10.5,-13.5,0.0350
-9.5,-13.5,0.0377
-10.0,-13.5,0.0361
-9.0,-13.5,0.0398
-7.5,-13.5,0.0510
-8.5,-13.5,0.0426
-8.0,-13.5,0.0463
-7.0,-13.5,0.0569
-6.5,-13.5,0.0640
-6.0,-13.5,0.0724
-5.0,-13.5,0.0931
-5.5,-13.5,0.0821
-4.0,-13.5,0.1183
-3.5,-13.5,0.1323
-4.5,-13.5,0.1052
-3.0,-13.5,0.1473
-2.5,-13.5,0.1634
-1.0,-13.5,0.2204
-2.0,-13.5,0.1806
-1.5,-13.5,0.1995
0.5,-13.5,0.3020
-0.5,-13.5,0.2440
1.0,-13.5,0.3379
0.0,-13.5,0.2708
1.5,-13.5,0.3792
2.5,-13.5,0.4762
2.0,-13.5,0.4257
3.0,-13.5,0.5270
3.5,-13.5,0.5740
4.5,-13.5,0.6382
4.0,-13.5,0.6113
5.5,-13.5,0.6520
5.0,-13.5,0.6521
6.0,-13.5,0.6447
6.5,-13.5,0.6274
8.0,-13.5,0.5658
7.0,-13.5,0.6084
7.5,-13.5,0.5960
8.5,-13.5,0.5210
9.0,-13.5,0.4771
9.5,-13.5,0.4425
10.5,-13.5,0.3815
10.0,-13.5,0.4316
12.5,-13.5,0.0532
11.0,-13.5,0.2853
11.5,-13.5,0.2448
12.0,-13.5,0.1535
13.5,-13.5,0.0512
13.0,-13.5,0.0517
14.0,-13.5,0.0509
14.5,-13.5,0.0507
15.0,-13.5,0.0507
15.5,-13.5,0.0506
16.0,-13.5,0.0506
-16.0,-13.0,0.0343
-15.5,-13.0,0.0340
-15.0,-13.0,0.0338
-14.5,-13.0,0.0336
-14.0,-13.0,0.0335
-13.5,-13.0,0.0333
-13.0,-13.0,0.0333
-12.5,-13.0,0.0333
-11.5,-13.0,0.0337
-12.0,-13.0,0.0334
-11.0,-13.0,0.0342
-10.5,-13.0,0.0349
-10.0,-13.0,0.0360
-7.5,-13.0,0.0510
-9.5,-13.0,0.0376
-8.5,-13.0,0.0426
-8.0,-13.0,0.0463
-9.0,-13.0,0.0397
-6.5,-13.0,0.0641
-6.0,-13.0,0.0727
-7.0,-13.0,0.0569
-5.0,-13.0,0.0936
-5.5,-13.0,0.0825
-4.5,-13.0,0.1057
-4.0,-13.0,0.1189
-3.5,-13.0,0.1330
-3.0,-13.0,0.1480
-2.5,-13.0,0.1640
-2.0,-13.0,0.1812
-1.5,-13.0,0.2000
-1.0,-13.0,0.2207
0.5,-13.0,0.3014
-0.5,-13.0,0.2441
0.0,-13.0,0.2707
2.5,-13.0,0.4706
2.0,-13.0,0.4224
1.0,-13.0,0.3367
1.5,-13.0,0.3771
3.0,-13.0,0.5189
3.5,-13.0,0.5630
4.0,-13.0,0.5983
5.5,-13.0,0.6318
6.0,-13.0,0.6209
4.5,-13.0,0.6226
5.0,-13.0,0.6335
6.5,-13.0,0.6045
7.5,-13.0,0.5710
8.0,-13.0,0.5238
7.0,-13.0,0.5894
10.0,-13.0,0.3809
8.5,-13.0,0.4779
9.0,-13.0,0.4418
11.0,-13.0,0.2420
10.5,-13.0,0.2805
9.5,-13.0,0.4276
11.5,-13.0,0.1092
13.0,-13.0,0.0512
12.5,-13.0,0.0517
12.0,-13.0,0.0531
-16.0,-12.5,0.0343
16.0,-13.0,0.0506
13.5,-13.0,0.0509
14.0,-13.0,0.0507
15.0,-13.0,0.0506
14.5,-13.0,0.0507
15.5,-13.0,0.0506
-15.5,-12.5,0.0340
-15.0,-12.5,0.0338
-14.5,-12.5,0.0336
-14.0,-12.5,0.0334
-11.5,-12.5,0.0336
-11.0,-12.5,0.0341
-13.0,-12.5,0.0332
-13.5,-12.5,0.0333
-12.5,-12.5,0.0332
-12.0,-12.5,0.0334
-10.5,-12.5,0.0349
-10.0,-12.5,0.0359
-9.5,-12.5,0.0375
-9.0,-12.5,0.0396
-7.0,-12.5,0.0570
-8.5,-12.5,0.0425
-7.5,-12.5,0.0510
-6.5,-12.5,0.0643
-6.0,-12.5,0.0729
-5.5,-12.5,0.0829
-5.0,-12.5,0.0940
-4.0,-12.5,0.1195
-4.5,-12.5,0.1063
-2.5,-12.5,0.1645
-3.0,-12.5,0.1486
-3.5,-12.5,0.1336
-1.0,-12.5,0.2208
-2.0,-12.5,0.1816
-0.5,-12.5,0.2439
-1.5,-12.5,0.2003
0.0,-12.5,0.2701
0.5,-12.5,0.3002
1.0,-12.5,0.3348
1.5,-12.5,0.3739
3.5,-12.5,0.5496
2.0,-12.5,0.4173
4.0,-12.5,0.5832
2.5,-12.5,0.4631
3.0,-12.5,0.5091
4.5,-12.5,0.6046
5.0,-12.5,0.6109
5.5,-12.5,0.6082
7.5,-12.5,0.5267
6.0,-12.5,0.5949
8.0,-12.5,0.4792
6.5,-12.5,0.5805
9.0,-12.5,0.4224
8.5,-12.5,0.4405
7.0,-12.5,0.5695
9.5,-12.5,0.3788
10.5,-12.5,0.2383
10.0,-12.5,0.2745
11.5,-12.5,0.0530
11.0,-12.5,0.0758
12.0,-12.5,0.0517
13.0,-12.5,0.0509
12.5,-12.5,0.0512
14.5,-12.5,0.0506
14.0,-12.5,0.0507
13.5,-12.5,0.0507
15.5,-12.5,0.0506
15.0,-12.5,0.0506
16.0,-12.5,0.0506
-16.0,-12.0,0.0343
-15.5,-12.0,0.0340
-14.5,-12.0,0.0336
-15.0,-12.0,0.0338
-12.5,-12.0,0.0332
-14.0,-12.0,0.0334
-13.5,-12.0,0.0333
-12.0,-12.0,0.0333
-13.0,-12.0,0.0332
-10.5,-12.0,0.0348
-11.5,-12.0,0.0336
-11.0,-12.0,0.0340
-10.0,-12.0,0.0359
-8.5,-12.0,0.0424
-9.5,-12.0,0.0374
-9.0,-12.0,0.0395
-7.5,-12.0,0.0510
-8.0,-12.0,0.0462
-7.0,-12.0,0.0571
-6.5,-12.0,0.0645
-6.0,-12.0,0.0732
-5.5,-12.0,0.0832
-5.0,-12.0,0.0945
-4.0,-12.0,0.1201
-3.5,-12.0,0.1342
-3.0,-12.0,0.1492
-4.5,-12.0,0.1069
-2.5,-12.0,0.1650
-1.5,-12.0,0.2003
-2.0,-12.0,0.1819
-0.5,-12.0,0.2433
2.0,-12.0,0.4104
-1.0,-12.0,0.2206
0.5,-12.0,0.2983
0.0,-12.0,0.2689
1.0,-12.0,0.3317
2.5,-12.0,0.4540
1.5,-12.0,0.3692
3.5,-12.0,0.5350
3.0,-12.0,0.4962
4.0,-12.0,0.5642
4.5,-12.0,0.5814
5.0,-12.0,0.5869
6.0,-12.0,0.5681
5.5,-12.0,0.5794
7.5,-12.0,0.4789
7.0,-12.0,0.5268
6.5,-12.0,0.5592
8.0,-12.0,0.4374
8.5,-12.0,0.4156

-15.0,-11.5,0.0338
14.5,-12.0,0.0506
13.5,-12.0,0.0507
-16.0,-11.5,0.0342
15.5,-12.0,0.0506
15.0,-12.0,0.0506
-14.5,-11.5,0.0336
-15.5,-11.5,0.0340
14.0,-12.0,0.0506
16.0,-12.0,0.0505
-12.5,-11.5,0.0331
-12.0,-11.5,0.0332
-14.0,-11.5,0.0334
-13.5,-11.5,0.0332
-13.0,-11.5,0.0331
-9.5,-11.5,0.0373
-11.5,-11.5,0.0335
-10.5,-11.5,0.0347
-11.0,-11.5,0.0340
-10.0,-11.5,0.0358
-9.0,-11.5,0.0395
-8.5,-11.5,0.0424
-8.0,-11.5,0.0462
-7.5,-11.5,0.0510
-4.5,-11.5,0.1074
-6.5,-11.5,0.0646
-7.0,-11.5,0.0572
-6.0,-11.5,0.0735
-4.0,-11.5,0.1207
-5.0,-11.5,0.0950
-5.5,-11.5,0.0836
-3.5,-11.5,0.1348
0.5,-11.5,0.2953
-0.5,-11.5,0.2421
-3.0,-11.5,0.1496
-2.5,-11.5,0.1653
-2.0,-11.5,0.1820
-1.5,-11.5,0.2001
0.0,-11.5,0.2670
-1.0,-11.5,0.2200
2.0,-11.5,0.4019
1.0,-11.5,0.3273
1.5,-11.5,0.3631
4.0,-11.5,0.5417
2.5,-11.5,0.4420
5.0,-11.5,0.5561
6.5,-11.5,0.5217
3.0,-11.5,0.4817
3.5,-11.5,0.5159
6.0,-11.5,0.5422
4.5,-11.5,0.5552
5.5,-11.5,0.5496
7.0,-11.5,0.4749
10.0,-11.5,0.0584
8.5,-11.5,0.3676
7.5,-11.5,0.4313
10.5,-11.5,0.0528
8.0,-11.5,0.4065
9.0,-11.5,0.2581
9.5,-11.5,0.2266
11.0,-11.5,0.0517
11.5,-11.5,0.0512
12.0,-11.5,0.0509
14.5,-11.5,0.0506
12.5,-11.5,0.0507
15.5,-11.5,0.0505
13.5,-11.5,0.0506
13.0,-11.5,0.0507
14.0,-11.5,0.0506
15.0,-11.5,0.0506
-15.5,-11.0,0.0340
16.0,-11.5,0.0505
-15.0,-11.0,0.0337
-16.0,-11.0,0.0342
-13.5,-11.0,0.0332
-14.0,-11.0,0.0333
-14.5,-11.0,0.0335
-11.5,-11.0,0.0334
-12.5,-11.0,0.0331
-13.0,-11.0,0.0331
-12.0,-11.0,0.0332
-11.0,-11.0,0.0339
-10.5,-11.0,0.0346
-8.5,-11.0,0.0423

-9.0,-11.0,0.0394
-8.0,-11.0,0.0461
-9.5,-11.0,0.0372
-7.5,-11.0,0.0511
-7.0,-11.0,0.0573
-6.5,-11.0,0.0648
-5.5,-11.0,0.0840
-6.0,-11.0,0.0738
-4.5,-11.0,0.1079
-3.5,-11.0,0.1352
-5.0,-11.0,0.0955
-4.0,-11.0,0.1212
-3.0,-11.0,0.1499
-2.5,-11.0,0.1654
-2.0,-11.0,0.1818
-1.5,-11.0,0.1995
-0.5,-11.0,0.2403
1.0,-11.0,0.3217
-1.0,-11.0,0.2189
0.0,-11.0,0.2642
0.5,-11.0,0.2913
1.5,-11.0,0.3551
2.5,-11.0,0.4280
2.0,-11.0,0.3908
3.0,-11.0,0.4630
4.0,-11.0,0.5135
5.0,-11.0,0.5230
3.5,-11.0,0.4932
4.5,-11.0,0.5237
7.0,-11.0,0.4209
5.5,-11.0,0.5189
6.0,-11.0,0.5083
7.5,-11.0,0.3943
6.5,-11.0,0.4654
8.0,-11.0,0.3562
9.0,-11.0,0.2172
9.5,-11.0,0.0568
10.0,-11.0,0.0527
8.5,-11.0,0.2473
11.5,-11.0,0.0509
10.5,-11.0,0.0516
12.5,-11.0,0.0507
11.0,-11.0,0.0511
12.0,-11.0,0.0507
15.0,-11.0,0.0505
13.0,-11.0,0.0506
16.0,-11.0,0.0505
13.5,-11.0,0.0506
15.5,-11.0,0.0505
14.0,-11.0,0.0506
14.5,-11.0,0.0506
-16.0,-10.5,0.0342
-15.5,-10.5,0.0340
-14.5,-10.5,0.0335
-14.0,-10.5,0.0333
-15.0,-10.5,0.0337
-12.5,-10.5,0.0330
-13.5,-10.5,0.0332
-10.0,-10.5,0.0356
-12.0,-10.5,0.0331
-13.0,-10.5,0.0331
-11.0,-10.5,0.0338
-11.5,-10.5,0.0334
-9.5,-10.5,0.0372
-10.5,-10.5,0.0345
-9.0,-10.5,0.0393
-8.5,-10.5,0.0422
-8.0,-10.5,0.0461
-7.5,-10.5,0.0511
-7.0,-10.5,0.0574
-5.5,-10.5,0.0844
-6.5,-10.5,0.0650
-6.0,-10.5,0.0741
-5.0,-10.5,0.0960
-4.0,-10.5,0.1217
-3.5,-10.5,0.1356
-4.5,-10.5,0.1084
-2.5,-10.5,0.1653
-3.0,-10.5,0.1501
-1.5,-10.5,0.1985
-2.0,-10.5,0.1813
1.5,-10.5,0.3449
-1.0,-10.5,0.2172
-0.5,-10.5,0.2377
0.0,-10.5,0.2605
2.0,-10.5,0.3775
0.5,-10.5,0.2860
1.0,-10.5,0.3142
2.5,-10.5,0.4100
3.0,-10.5,0.4405
3.5,-10.5,0.4648
4.5,-10.5,0.4876
6.0,-10.5,0.4484
5.0,-10.5,0.4879
5.5,-10.5,0.4829
7.0,-10.5,0.3779
6.5,-10.5,0.4054
7.5,-10.5,0.3391
8.0,-10.5,0.2342
8.5,-10.5,0.2040
9.5,-10.5,0.0526
9.0,-10.5,0.0559
10.5,-10.5,0.0511
10.0,-10.5,0.0516
11.0,-10.5,0.0509
12.5,-10.5,0.0506
11.5,-10.5,0.0507
12.0,-10.5,0.0507
13.5,-10.5,0.0506
13.0,-10.5,0.0506
14.5,-10.5,0.0505
15.0,-10.5,0.0505
14.0,-10.5,0.0506
15.5,-10.5,0.0505
16.0,-10.5,0.0505
-15.5,-10.0,0.0339
-15.0,-10.0,0.0337
-16.0,-10.0,0.0342
-14.5,-10.0,0.0335
-13.0,-10.0,0.0330
-14.0,-10.0,0.0333
-13.5,-10.0,0.0331
-12.5,-10.0,0.0330
-12.0,-10.0,0.0331
-11.5,-10.0,0.0333
-11.0,-10.0,0.0338
-10.0,-10.0,0.0355
-10.5,-10.0,0.0345
-8.5,-10.0,0.0421
-9.5,-10.0,0.0371
-9.0,-10.0,0.0392
-8.0,-10.0,0.0461
-7.5,-10.0,0.0511
-7.0,-10.0,0.0575
-6.5,-10.0,0.0652
-6.0,-10.0,0.0744
-5.5,-10.0,0.0848
-5.0,-10.0,0.0964
-4.0,-10.0,0.1221
-3.5,-10.0,0.1358
-3.0,-10.0,0.1500
-2.5,-10.0,0.1648
-2.0,-10.0,0.1804
-1.5,-10.0,0.1969
0.5,-10.0,0.2790
-1.0,-10.0,0.2147
-0.5,-10.0,0.2341
0.0,-10.0,0.2555
1.5,-10.0,0.3322
1.0,-10.0,0.3047
2.0,-10.0,0.3603
2.5,-10.0,0.3881
3.0,-10.0,0.4126
3.5,-10.0,0.4327
5.0,-10.0,0.4470
4.0,-10.0,0.4436
7.0,-10.0,0.3143
4.5,-10.0,0.4480
6.0,-10.0,0.3835
5.5,-10.0,0.4214
6.5,-10.0,0.3559
8.0,-10.0,0.1711
9.5,-10.0,0.0516
7.5,-10.0,0.2180
9.0,-10.0,0.0526
8.5,-10.0,0.0553
10.0,-10.0,0.0511
11.0,-10.0,0.0507
10.5,-10.0,0.0509
11.5,-10.0,0.0507
12.0,-10.0,0.0506
12.5,-10.0,0.0506
13.0,-10.0,0.0506
14.5,-10.0,0.0505
13.5,-10.0,0.0506
14.0,-10.0,0.0505
16.0,-10.0,0.0505
-15.5,-9.5,0.0339
15.5,-10.0,0.0505
15.0,-10.0,0.0505
-16.0,-9.5,0.0342
-14.5,-9.5,0.0334
-14.0,-9.5,0.0332
-15.0,-9.5,0.0337
-13.5,-9.5,0.0331
-12.0,-9.5,0.0330
-12.5,-9.5,0.0329
-13.0,-9.5,0.0330
-10.5,-9.5,0.0344
-9.5,-9.5,0.0370
-11.5,-9.5,0.0333
-10.0,-9.5,0.0354
-11.0,-9.5,0.0337
-8.0,-9.5,0.0460
-9.0,-9.5,0.0391
-8.5,-9.5,0.0421
-7.0,-9.5,0.0576
-7.5,-9.5,0.0511
-6.5,-9.5,0.0654
-5.0,-9.5,0.0969
-5.5,-9.5,0.0852
-6.0,-9.5,0.0747
-4.5,-9.5,0.1093
-3.5,-9.5,0.1359
-2.5,-9.5,0.1640
-4.0,-9.5,0.1224
-3.0,-9.5,0.1497
-1.5,-9.5,0.1946
-2.0,-9.5,0.1789
-1.0,-9.5,0.2114
0.0,-9.5,0.2489
-0.5,-9.5,0.2294
0.5,-9.5,0.2701
1.5,-9.5,0.3160
1.0,-9.5,0.2926
2.5,-9.5,0.3615
2.0,-9.5,0.3395
3.0,-9.5,0.3807
3.5,-9.5,0.3938
4.0,-9.5,0.4008
5.0,-9.5,0.3842
4.5,-9.5,0.4020
7.0,-9.5,0.1975
5.5,-9.5,0.3534
6.0,-9.5,0.3264
8.0,-9.5,0.0549
6.5,-9.5,0.2804
7.5,-9.5,0.0982
8.5,-9.5,0.0525
9.0,-9.5,0.0516
9.5,-9.5,0.0511
10.0,-9.5,0.0509
10.5,-9.5,0.0507
11.0,-9.5,0.0507
12.5,-9.5,0.0506
11.5,-9.5,0.0506
12.0,-9.5,0.0506
13.5,-9.5,0.0505
14.0,-9.5,0.0505
13.0,-9.5,0.0506
15.0,-9.5,0.0505
14.5,-9.5,0.0505
15.5,-9.5,0.0505
-16.0,-9.0,0.0342
16.0,-9.5,0.0505
-15.5,-9.0,0.0339
-15.0,-9.0,0.0337
-14.5,-9.0,0.0334
-13.5,-9.0,0.0331
-14.0,-9.0,0.0332
-12.0,-9.0,0.0330
-12.5,-9.0,0.0329
-11.5,-9.0,0.0332
-13.0,-9.0,0.0329
-11.0,-9.0,0.0336
-10.0,-9.0,0.0353
-10.5,-9.0,0.0343
-9.5,-9.0,0.0369
-9.0,-9.0,0.0390
-8.0,-9.0,0.0460
-8.5,-9.0,0.0420
-7.0,-9.0,0.0577
-7.5,-9.0,0.0512
-5.5,-9.0,0.0856
-6.0,-9.0,0.0750
-4.0,-9.0,0.1225
-5.0,-9.0,0.0973
-4.5,-9.0,0.1097
-3.0,-9.0,0.1490
-2.0,-9.0,0.1768
-2.5,-9.0,0.1627
-0.5,-9.0,0.2231
-1.5,-9.0,0.1914
-1.0,-9.0,0.2069
0.0,-9.0,0.2403
0.5,-9.0,0.2586
1.0,-9.0,0.2775
1.5,-9.0,0.2963
4.0,-9.0,0.3508
3.0,-9.0,0.3424
2.0,-9.0,0.3146
3.5,-9.0,0.3497
2.5,-9.0,0.3303
5.0,-9.0,0.3142
4.5,-9.0,0.3380
5.5,-9.0,0.2884
6.5,-9.0,0.1716
6.0,-9.0,0.2388
7.0,-9.0,0.0709
8.0,-9.0,0.0525
7.5,-9.0,0.0546
8.5,-9.0,0.0516
9.5,-9.0,0.0509
9.0,-9.0,0.0511
10.5,-9.0,0.0507
11.5,-9.0,0.0506
10.0,-9.0,0.0507
11.0,-9.0,0.0506
12.5,-9.0,0.0506
12.0,-9.0,0.0506
13.5,-9.0,0.0505
14.0,-9.0,0.0505
13.0,-9.0,0.0505
14.5,-9.0,0.0505
15.0,-9.0,0.0505
16.0,-9.0,0.0505
15.5,-9.0,0.0505
-16.0,-8.5,0.0341
-15.5,-8.5,0.0339
-15.0,-8.5,0.0336
-11.5,-8.5,0.0331
-14.5,-8.5,0.0334
-14.0,-8.5,0.0332
-13.0,-8.5,0.0329
-12.5,-8.5,0.0329
-13.5,-8.5,0.0330
-11.0,-8.5,0.0335
-12.0,-8.5,0.0329
-10.5,-8.5,0.0342
-8.5,-8.5,0.0419
-10.0,-8.5,0.0352
-6.0,-8.5,0.0753
-9.5,-8.5,0.0368
