,step,size2,size3,size4,size5,size6,size7,size8,size9,size10
70,70,0.17014493558971489,0.5030551471093067,0.15027784934184146,0.10986559544332306,0.3020635316452332,0.8075480715927901,0.39746504921290526,0.20971159197590303,0.442544929991739
71,71,0.1716897995482038,0.5030551471093067,0.15027784934184146,0.10986559544332306,0.3020635316452332,0.8075480715927901,0.39746504921290526,0.20971159197590303,0.442544929991739
72,72,0.1716897995482038,0.5030551471093067,0.15027784934184146,0.10986559544332306,0.3073146969849434,0.8075480715927901,0.39746504921290526,0.20971159197590303,0.442544929991739
73,73,0.1716897995482038,0.5140326358203454,0.15027784934184146,0.10986559544332306,0.32822414266424305,0.8075480715927901,0.39746504921290526,0.22405616912474757,0.442544929991739
74,74,0.17249655473158754,0.5140326358203454,0.15027784934184146,0.10986559544332306,0.32822414266424305,0.8075480715927901,0.39746504921290526,0.22405616912474757,0.442544929991739
75,75,0.17249655473158754,0.5140326358203454,0.15027784934184146,0.10986559544332306,0.32822414266424305,0.8075480715927901,0.39746504921290526,0.22405616912474757,0.442544929991739
76,76,0.17357448890159716,0.5140326358203454,0.15027784934184146,0.10986559544332306,0.32822414266424305,0.8166355776830148,0.39746504921290526,0.22405616912474757,0.442544929991739
77,77,0.17357448890159716,0.5140326358203454,0.15027784934184146,0.10986559544332306,0.32822414266424305,0.8166355776830148,0.39746504921290526,0.22405616912474757,0.442544929991739
78,78,0.17357448890159716,0.5140326358203454,0.15027784934184146,0.10986559544332306,0.32822414266424305,0.8166355776830148,0.39746504921290526,0.22405616912474757,0.442544929991739
79,79,0.1747576184938921,0.5140326358203454,0.15227155620403904,0.10986559544332306,0.32822414266424305,0.9102514941577434,0.39746504921290526,0.22405616912474757,0.442544929991739
80,80,0.17667452766736416,0.5140326358203454,0.15348156628221798,0.1201256615881102,0.32822414266424305,0.9102514941577434,0.39746504921290526,0.22405616912474757,0.442544929991739
81,81,0.17667452766736416,0.5140326358203454,0.15416615298442266,0.12030117312808244,0.32822414266424305,0.9102514941577434,0.39746504921290526,0.22405616912474757,0.442544929991739
82,82,0.17667452766736416,0.5912761386277751,0.15416615298442266,0.12030117312808244,0.32822414266424305,0.9102514941577434,0.39746504921290526,0.22405616912474757,0.442544929991739
83,83,0.17667452766736416,0.5912761386277751,0.15416615298442266,0.12030117312808244,0.32822414266424305,0.9309472839704472,0.39746504921290526,0.22405616912474757,0.442544929991739
84,84,0.17667452766736416,0.5912761386277751,0.15416615298442266,0.12030117312808244,0.32822414266424305,0.9309472839704472,0.39746504921290526,0.22405616912474757,0.442544929991739
85,85,0.17667452766736416,0.5912761386277751,0.15416615298442266,0.12030117312808244,0.32822414266424305,0.9309472839704472,0.39746504921290526,0.22405616912474757,0.442544929991739
86,86,0.17667452766736416,0.5912761386277751,0.15549138509865368,0.12030117312808244,0.32822414266424305,0.9309472839704472,0.39746504921290526,0.22405616912474757,0.442544929991739
87,87,0.17667452766736416,0.5912761386277751,0.15549138509865368,0.12030117312808244,0.32822414266424305,0.9309472839704472,0.39746504921290526,0.22405616912474757,0.442544929991739
88,88,0.17667452766736416,0.5912761386277751,0.15549138509865368,0.12713446717801744,0.32822414266424305,0.9309472839704472,0.4209731335982201,0.28809314048038254,0.442544929991739
89,89,0.17667452766736416,0.5912761386277751,0.15967569927547404,0.12713446717801744,0.32822414266424305,0.9309472839704472,0.4209731335982201,0.28809314048038254,0.442544929991739
90,90,0.17667452766736416,0.5912761386277751,0.16162903313551125,0.12713446717801744,0.32822414266424305,0.9309472839704472,0.4209731335982201,0.28809314048038254,0.442544929991739
91,91,0.17667452766736416,0.5912761386277751,0.16162903313551125,0.12713446717801744,0.34359117855136706,0.9309472839704472,0.4209731335982201,0.28809314048038254,0.442544929991739
92,92,0.17667452766736416,0.6088344307839115,0.16162903313551125,0.12713446717801744,0.34359117855136706,0.9309472839704472,0.4209731335982201,0.28809314048038254,0.442544929991739
93,93,0.17667452766736416,0.6088344307839115,0.16191620826599568,0.12713446717801744,0.34359117855136706,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
94,94,0.17667452766736416,0.6088344307839115,0.16191620826599568,0.12713446717801744,0.34359117855136706,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
95,95,0.17667452766736416,0.6088344307839115,0.16191620826599568,0.12713446717801744,0.34359117855136706,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
96,96,0.17667452766736416,0.6088344307839115,0.16191620826599568,0.12713446717801744,0.34438932196435845,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
97,97,0.17667452766736416,0.6088344307839115,0.16191620826599568,0.12713446717801744,0.3448220832037895,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
98,98,0.17667452766736416,0.6088344307839115,0.16307545821781072,0.12713446717801744,0.4730428848368008,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
99,99,0.17667452766736416,0.6088344307839115,0.16902069273374187,0.12713446717801744,0.4730428848368008,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
100,100,0.17667452766736416,0.6088344307839115,0.17454983736963375,0.12713446717801744,0.4730428848368008,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
101,101,0.17667452766736416,0.6125420820060203,0.17454983736963375,0.12713446717801744,0.4730428848368008,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
102,102,0.17667452766736416,0.6338611762217361,0.18493226155049045,0.12713446717801744,0.4730428848368008,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
103,103,0.17669976536956158,0.6338611762217361,0.18493226155049045,0.12713446717801744,0.4730428848368008,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
104,104,0.17669976536956158,0.6338611762217361,0.18493226155049045,0.12713446717801744,0.4730428848368008,0.9309472839704472,0.4209731335982201,0.3213737521527448,0.442544929991739
105,105,0.17669976536956158,0.6338611762217361,0.18493226155049045,0.12713446717801744,0.4730428848368008,0.9434069795046627,0.4209731335982201,0.3213737521527448,0.442544929991739
106,106,0.17669976536956158,0.6338611762217361,0.18493226155049045,0.12713446717801744,0.4730428848368008,0.9434069795046627,0.4209731335982201,0.3213737521527448,0.442544929991739
107,107,0.17669976536956158,0.6338611762217361,0.19664601501400053,0.12713446717801744,0.4730428848368008,0.9434069795046627,0.4209731335982201,0.3213737521527448,0.442544929991739
108,108,0.17669976536956158,0.6338611762217361,0.19664601501400053,0.12713446717801744,0.4730428848368008,0.9993078580082955,0.4209731335982201,0.3213737521527448,0.442544929991739
109,109,0.17673185463148675,0.6338611762217361,0.19664601501400053,0.12713446717801744,0.4730428848368008,0.9993078580082955,0.4209731335982201,0.3213737521527448,0.442544929991739
110,110,0.17975306997757878,0.6415610460324238,0.20639728886471137,0.12713446717801744,0.4730428848368008,0.9993078580082955,0.4209731335982201,0.3213737521527448,0.442544929991739
111,111,0.1816266714978218,0.6807927444684588,0.20639728886471137,0.12713446717801744,0.4730428848368008,0.9993078580082955,0.4209731335982201,0.3213737521527448,0.442544929991739
112,112,0.1816266714978218,0.6807927444684588,0.2680013893357166,0.12713446717801744,0.4730428848368008,0.9993078580082955,0.4209731335982201,0.3213737521527448,0.442544929991739
113,113,0.18251869301282458,0.6807927444684588,0.2680013893357166,0.12713446717801744,0.5110267535082101,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.442544929991739
114,114,0.18251869301282458,0.6912141227852708,0.2680013893357166,0.12713446717801744,0.5110267535082101,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
115,115,0.18251869301282458,0.7442943079921333,0.2680013893357166,0.12713446717801744,0.5110267535082101,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
116,116,0.18251869301282458,0.7442943079921333,0.2852046562714153,0.12713446717801744,0.5110267535082101,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
117,117,0.18251869301282458,0.7442943079921333,0.2852046562714153,0.12713446717801744,0.5110267535082101,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
118,118,0.18251869301282458,0.7442943079921333,0.2852046562714153,0.12713446717801744,0.5110267535082101,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
119,119,0.18251869301282458,0.7442943079921333,0.2852046562714153,0.12713446717801744,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
120,120,0.18251869301282458,0.7442943079921333,0.2852046562714153,0.12713446717801744,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
121,121,0.18251869301282458,0.7442943079921333,0.2870989094671994,0.12713446717801744,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
122,122,0.1846320028948384,0.7442943079921333,0.2870989094671994,0.12713446717801744,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
123,123,0.1846320028948384,0.7442943079921333,0.2870989094671994,0.12713446717801744,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
124,124,0.1846320028948384,0.7442943079921333,0.28884287702448297,0.13062477677870865,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
125,125,0.1846320028948384,0.7442943079921333,0.28884287702448297,0.13062477677870865,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
126,126,0.1846320028948384,0.7442943079921333,0.28884287702448297,0.13062477677870865,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
127,127,0.1846320028948384,0.7442943079921333,0.28884287702448297,0.13062477677870865,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
128,128,0.1846320028948384,0.7442943079921333,0.28884287702448297,0.13062477677870865,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
129,129,0.1846320028948384,0.7442943079921333,0.28884287702448297,0.1312389313574745,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
130,130,0.1846320028948384,0.7442943079921333,0.28884287702448297,0.1312389313574745,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
131,131,0.1846320028948384,0.7442943079921333,0.3095546015388808,0.13405382716952663,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
132,132,0.18824546149504615,0.7442943079921333,0.3161836639059735,0.13405382716952663,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
133,133,0.18824546149504615,0.7442943079921333,0.3161836639059735,0.13405382716952663,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
134,134,0.18824546149504615,0.7442943079921333,0.36075036171207114,0.13405382716952663,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
135,135,0.19562387297748746,0.7442943079921333,0.36075036171207114,0.13405382716952663,0.5398955078236227,1.0703864058443078,0.4209731335982201,0.3213737521527448,0.4615938579081672
136,136,0.19562387297748746,0.7442943079921333,0.36075036171207114,0.13520423211776236,0.5398955078236227,1.0703864058443078,0.42817294137816936,0.3213737521527448,0.4615938579081672
137,137,0.19562387297748746,0.7462000981990458,0.36075036171207114,0.13520423211776236,0.5398955078236227,1.0703864058443078,0.42817294137816936,0.3213737521527448,0.4615938579081672
138,138,0.19562387297748746,0.7462000981990458,0.36075036171207114,0.13520423211776236,0.5398955078236227,1.0703864058443078,0.42817294137816936,0.3213737521527448,0.4615938579081672
139,139,0.2068180590902154,0.7462000981990458,0.36075036171207114,0.13520423211776236,0.5791109025453799,1.0703864058443078,0.42817294137816936,0.3213737521527448,0.4615938579081672
140,140,0.21663003551878468,0.7462000981990458,0.36075036171207114,0.13520423211776236,0.5791109025453799,1.0703864058443078,0.42817294137816936,0.3213737521527448,0.4615938579081672
141,141,0.21663003551878468,0.7462000981990458,0.3647481586824078,0.13520423211776236,0.5791109025453799,1.0703864058443078,0.42817294137816936,0.3213737521527448,0.4615938579081672
142,142,0.23429236718667687,0.7462000981990458,0.40346154351212177,0.13520423211776236,0.5791109025453799,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
143,143,0.2544148089554269,0.7462000981990458,0.40346154351212177,0.13520423211776236,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
144,144,0.2544148089554269,0.7462000981990458,0.40346154351212177,0.13520423211776236,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
145,145,0.2544148089554269,0.7462000981990458,0.40346154351212177,0.13520423211776236,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
146,146,0.2544148089554269,0.7462000981990458,0.40346154351212177,0.13520423211776236,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
147,147,0.3250166404701419,0.7462000981990458,0.40346154351212177,0.13520423211776236,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
148,148,0.4042175874357669,0.7562654084321633,0.40346154351212177,0.13520423211776236,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
149,149,0.6077053646529744,0.7562654084321633,0.40346154351212177,0.13520423211776236,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
150,150,0.6077053646529744,0.7868714744610383,0.40346154351212177,0.13646004499167302,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
151,151,0.6835940668913633,0.800123956990112,0.40346154351212177,0.13646004499167302,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
152,152,0.6835940668913633,0.800123956990112,0.40346154351212177,0.13646004499167302,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
153,153,0.6835940668913633,0.800123956990112,0.40346154351212177,0.13646004499167302,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
154,154,0.6835940668913633,0.800123956990112,0.40346154351212177,0.13843660637106397,0.615097350682172,1.0721907387465552,0.42817294137816936,0.3213737521527448,0.4615938579081672
155,155,0.6835940668913633,0.800123956990112,0.43690228435250156,0.13843660637106397,0.615097350682172,1.0721907387465552,0.42817294137816936,0.32849916261919726,0.4615938579081672
156,156,0.6835940668913633,0.800123956990112,0.43690228435250156,0.13843660637106397,0.615097350682172,1.0721907387465552,0.42817294137816936,0.35262668661208646,0.4615938579081672
157,157,0.6835940668913633,0.800123956990112,0.43690228435250156,0.13843660637106397,0.615097350682172,1.0721907387465552,0.42817294137816936,0.35262668661208646,0.4615938579081672
158,158,0.6835940668913633,0.800123956990112,0.43690228435250156,0.13843660637106397,0.615097350682172,1.0721907387465552,0.42817294137816936,0.35262668661208646,0.4615938579081672
159,159,0.6835940668913633,0.800123956990112,0.43690228435250156,0.14101742427043068,0.615097350682172,1.0721907387465552,0.42817294137816936,0.35262668661208646,0.4615938579081672
160,160,0.6835940668913633,0.8278390022517204,0.43690228435250156,0.14101742427043068,0.615097350682172,1.0721907387465552,0.42817294137816936,0.35262668661208646,0.4615938579081672
161,161,0.7368348735036532,0.8278390022517204,0.43690228435250156,0.14101742427043068,0.615097350682172,1.0721907387465552,0.42817294137816936,0.35262668661208646,0.4615938579081672
162,162,0.7368348735036532,0.8918107570243341,0.43690228435250156,0.14101742427043068,0.615097350682172,1.0721907387465552,0.42817294137816936,0.42499905065423604,0.4615938579081672
163,163,0.7368348735036532,0.8918107570243341,0.43690228435250156,0.14101742427043068,0.615097350682172,1.0721907387465552,0.42817294137816936,0.42499905065423604,0.4615938579081672
164,164,0.7368348735036532,0.8918107570243341,0.43690228435250156,0.14101742427043068,0.615097350682172,1.0721907387465552,0.42817294137816936,0.42499905065423604,0.4615938579081672
