time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.635992,0.010735,-10.00,8.00,-8.00,-10.00,-6.71,11.50,-4.74,-7.03,
2.00,4.00,0.0000,-0.0497,-0.0098,0.628872,0.045881,-10.00,8.00,-8.00,-10.00,-6.26,11.39,-4.22,-6.02,
3.00,4.00,0.0000,-0.0491,-0.0148,0.528312,0.022758,-10.00,8.00,-8.00,-10.00,-9.04,7.79,-6.87,-7.65,
4.00,4.00,0.0000,-0.0495,-0.0197,0.409886,0.003124,-10.00,8.00,-8.00,-10.00,-12.65,4.40,-10.47,-10.83,
5.00,4.00,0.0000,-0.0500,-0.0247,0.364455,0.000837,-10.00,8.00,-8.00,-10.00,-13.97,4.73,-12.00,-13.46,
6.00,4.00,0.0000,-0.0497,-0.0297,0.393939,0.000946,-10.00,8.00,-8.00,-10.00,-11.86,8.39,-10.16,-13.80,
7.00,4.00,0.0000,-0.0493,-0.0346,0.496935,0.003952,-10.00,8.00,-8.00,-10.00,-7.98,11.70,-6.73,-11.63,
8.00,4.00,0.0000,-0.0496,-0.0395,0.616464,0.021293,-10.00,8.00,-8.00,-10.00,-6.00,11.08,-4.35,-8.25,
9.00,4.00,0.0000,-0.0492,-0.0445,0.569261,0.017254,-10.00,8.00,-8.00,-10.00,-8.28,7.18,-4.32,-6.08,
10.00,4.00,0.0000,-0.0494,-0.0494,0.423630,0.002766,-10.00,8.00,-8.00,-10.00,-12.39,4.16,-6.67,-7.02,
11.00,4.00,0.0000,-0.0500,-0.0495,0.365147,0.000849,-10.00,8.00,-8.00,-10.00,-13.95,5.22,-9.87,-10.33,
12.00,4.00,0.0000,-0.0496,-0.0495,0.403050,0.001160,-10.00,8.00,-8.00,-10.00,-11.32,9.26,-11.87,-13.38,
13.00,4.00,0.0000,-0.0493,-0.0495,0.515518,0.005669,-10.00,8.00,-8.00,-10.00,-7.56,11.98,-11.37,-13.74,
14.00,4.00,0.0000,-0.0497,-0.0496,0.613901,0.020435,-10.00,8.00,-8.00,-10.00,-6.01,10.05,-8.69,-11.13,
15.00,4.00,0.0000,-0.0494,-0.0495,0.579915,0.010007,-10.00,8.00,-8.00,-10.00,-7.91,5.72,-4.89,-7.20,
16.00,4.00,0.0000,-0.0494,-0.0495,0.446455,0.001885,-10.00,8.00,-8.00,-10.00,-11.62,4.06,-4.42,-6.24,
17.00,4.00,0.0000,-0.0498,-0.0495,0.371168,0.000998,-10.00,8.00,-8.00,-10.00,-13.93,7.01,-8.14,-9.68,
18.00,4.00,0.0000,-0.0498,-0.0496,0.376114,0.001781,-10.00,8.00,-8.00,-10.00,-12.85,10.81,-11.69,-13.49,
19.00,4.00,0.0000,-0.0493,-0.0496,0.455669,0.005366,-10.00,8.00,-8.00,-10.00,-8.97,11.90,-10.93,-13.22,
20.00,4.00,0.0000,-0.0496,-0.0496,0.608606,0.013820,-10.00,8.00,-8.00,-10.00,-6.10,9.31,-6.46,-9.21,
21.00,4.00,0.0000,-0.0489,-0.0495,0.496342,0.006440,-10.00,8.00,-8.00,-10.00,-10.73,5.49,-4.16,-6.09,
22.00,4.00,0.0000,-0.0499,-0.0495,0.368905,0.001220,-10.00,8.00,-8.00,-10.00,-13.96,4.03,-8.70,-7.69,
23.00,4.00,0.0000,-0.0493,-0.0495,0.434672,0.000780,-10.00,8.00,-8.00,-10.00,-9.70,6.31,-11.99,-12.08,
24.00,4.00,0.0000,-0.0493,-0.0495,0.590228,0.003264,-10.00,8.00,-8.00,-10.00,-6.11,10.12,-8.18,-13.96,
25.00,4.00,0.0000,-0.0492,-0.0495,0.587093,0.023948,-10.00,8.00,-8.00,-10.00,-7.90,12.00,-4.30,-11.06,
26.00,4.00,0.0000,-0.0492,-0.0494,0.417353,0.018214,-10.00,8.00,-8.00,-10.00,-12.59,10.22,-5.34,-6.55,
27.00,4.00,0.0000,-0.0499,-0.0494,0.363812,0.003851,-10.00,8.00,-8.00,-10.00,-13.70,6.41,-9.94,-7.31,
28.00,4.00,0.0000,-0.0494,-0.0494,0.436534,0.001080,-10.00,8.00,-8.00,-10.00,-9.83,4.05,-11.94,-12.35,
29.00,4.00,0.0000,-0.0494,-0.0494,0.554192,0.000878,-10.00,8.00,-8.00,-10.00,-6.92,5.31,-8.69,-13.65,
30.00,4.00,0.0000,-0.0498,-0.0494,0.634761,0.003372,-10.00,8.00,-8.00,-10.00,-6.04,9.02,-4.82,-9.19,
31.00,4.00,0.0000,-0.0493,-0.0495,0.584944,0.021144,-10.00,8.00,-8.00,-10.00,-7.79,11.84,-4.37,-6.00,
32.00,4.00,0.0000,-0.0493,-0.0495,0.452089,0.022876,-10.00,8.00,-8.00,-10.00,-10.99,10.94,-7.78,-9.19,
33.00,4.00,0.0000,-0.0497,-0.0495,0.377645,0.005677,-10.00,8.00,-8.00,-10.00,-13.54,7.18,-11.43,-13.67,
34.00,4.00,0.0000,-0.0499,-0.0495,0.364139,0.001258,-10.00,8.00,-8.00,-10.00,-13.75,4.22,-11.43,-12.31,
35.00,4.00,0.0000,-0.0497,-0.0495,0.403784,0.000625,-10.00,8.00,-8.00,-10.00,-11.47,4.93,-7.84,-7.69,
36.00,4.00,0.0000,-0.0492,-0.0496,0.514620,0.001315,-10.00,8.00,-8.00,-10.00,-7.40,8.55,-4.49,-6.07,
37.00,4.00,0.0000,-0.0498,-0.0496,0.624956,0.011537,-10.00,8.00,-8.00,-10.00,-6.39,11.60,-4.55,-9.05,
38.00,4.00,0.0000,-0.0489,-0.0495,0.478988,0.026188,-10.00,8.00,-8.00,-10.00,-10.73,11.45,-7.96,-13.14,
39.00,4.00,0.0000,-0.0498,-0.0495,0.366153,0.007106,-10.00,8.00,-8.00,-10.00,-13.99,8.24,-11.41,-13.56,
40.00,4.00,0.0000,-0.0495,-0.0495,0.398654,0.001711,-10.00,8.00,-8.00,-10.00,-11.34,4.81,-11.55,-9.86,
41.00,4.00,0.0000,-0.0492,-0.0495,0.532706,0.000850,-10.00,8.00,-8.00,-10.00,-7.12,4.22,-8.25,-6.27,
42.00,4.00,0.0000,-0.0499,-0.0495,0.631495,0.001659,-10.00,8.00,-8.00,-10.00,-6.22,6.99,-4.47,-7.19,
43.00,4.00,0.0000,-0.0491,-0.0495,0.530542,0.006588,-10.00,8.00,-8.00,-10.00,-9.47,10.19,-4.88,-11.50,
44.00,4.00,0.0000,-0.0496,-0.0495,0.391906,0.008978,-10.00,8.00,-8.00,-10.00,-13.30,11.92,-9.06,-14.00,
45.00,4.00,0.0000,-0.0499,-0.0495,0.363324,0.006524,-10.00,8.00,-8.00,-10.00,-13.51,11.30,-11.96,-11.67,
46.00,4.00,0.0000,-0.0494,-0.0495,0.433405,0.004605,-10.00,8.00,-8.00,-10.00,-9.90,8.70,-10.08,-7.58,
47.00,4.00,0.0000,-0.0493,-0.0495,0.586206,0.003280,-10.00,8.00,-8.00,-10.00,-6.14,5.67,-6.15,-6.03,
48.00,4.00,0.0000,-0.0493,-0.0495,0.592820,0.001815,-10.00,8.00,-8.00,-10.00,-7.90,4.05,-4.06,-8.45,
49.00,4.00,0.0000,-0.0493,-0.0495,0.421772,0.000945,-10.00,8.00,-8.00,-10.00,-12.67,4.79,-5.09,-12.42,
50.00,4.00,0.0000,-0.0499,-0.0495,0.366867,0.000877,-10.00,8.00,-8.00,-10.00,-13.61,7.46,-8.44,-13.97,
51.00,4.00,0.0000,-0.0494,-0.0495,0.443516,0.002431,-10.00,8.00,-8.00,-10.00,-9.56,11.52,-11.44,-11.55,
52.00,4.00,0.0000,-0.0494,-0.0495,0.570605,0.011934,-10.00,8.00,-8.00,-10.00,-6.39,10.75,-11.70,-6.73,
53.00,4.00,0.0000,-0.0498,-0.0495,0.617457,0.010139,-10.00,8.00,-8.00,-10.00,-6.63,5.91,-9.02,-7.70,
54.00,4.00,0.0000,-0.0492,-0.0495,0.504568,0.002209,-10.00,8.00,-8.00,-10.00,-10.04,4.16,-4.75,-13.27,
55.00,4.00,0.0000,-0.0497,-0.0495,0.389961,0.001411,-10.00,8.00,-8.00,-10.00,-13.42,8.04,-4.98,-12.30,
56.00,4.00,0.0000,-0.0499,-0.0495,0.366132,0.002456,-10.00,8.00,-8.00,-10.00,-13.57,11.42,-9.85,-7.87,
57.00,4.00,0.0000,-0.0495,-0.0495,0.423060,0.005245,-10.00,8.00,-8.00,-10.00,-10.36,11.57,-11.88,-6.01,
58.00,4.00,0.0000,-0.0493,-0.0495,0.546398,0.007570,-10.00,8.00,-8.00,-10.00,-6.84,8.36,-8.00,-7.41,
59.00,4.00,0.0000,-0.0500,-0.0496,0.631234,0.004288,-10.00,8.00,-8.00,-10.00,-6.25,4.81,-4.50,-10.93,
60.00,4.00,0.0000,-0.0492,-0.0495,0.538899,0.001617,-10.00,8.00,-8.00,-10.00,-9.19,4.26,-4.61,-13.69,
61.00,4.00,0.0000,-0.0496,-0.0495,0.406286,0.001253,-10.00,8.00,-8.00,-10.00,-12.90,7.23,-8.21,-13.43,
62.00,4.00,0.0000,-0.0500,-0.0496,0.363901,0.002102,-10.00,8.00,-8.00,-10.00,-13.87,11.09,-11.60,-10.37,
63.00,4.00,0.0000,-0.0496,-0.0496,0.404555,0.004515,-10.00,8.00,-8.00,-10.00,-11.20,11.66,-11.27,-6.21,
64.00,4.00,0.0000,-0.0492,-0.0496,0.528578,0.006255,-10.00,8.00,-8.00,-10.00,-7.08,8.22,-7.59,-8.07,
65.00,4.00,0.0000,-0.0500,-0.0496,0.627823,0.003502,-10.00,8.00,-8.00,-10.00,-6.37,4.54,-4.21,-13.12,
66.00,4.00,0.0000,-0.0491,-0.0495,0.507164,0.001454,-10.00,8.00,-8.00,-10.00,-10.19,4.65,-5.26,-13.01,
67.00,4.00,0.0000,-0.0497,-0.0495,0.380613,0.001364,-10.00,8.00,-8.00,-10.00,-13.77,8.36,-9.51,-8.68,
68.00,4.00,0.0000,-0.0497,-0.0495,0.377459,0.002573,-10.00,8.00,-8.00,-10.00,-12.65,11.54,-12.00,-6.24,
69.00,4.00,0.0000,-0.0491,-0.0495,0.486922,0.007025,-10.00,8.00,-8.00,-10.00,-7.85,11.48,-9.81,-6.56,
70.00,4.00,0.0000,-0.0500,-0.0495,0.615179,0.013313,-10.00,8.00,-8.00,-10.00,-6.48,8.24,-5.81,-9.40,
71.00,4.00,0.0000,-0.0490,-0.0495,0.463723,0.004109,-10.00,8.00,-8.00,-10.00,-11.63,4.78,-4.00,-12.68,
