time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.622067,0.009825,-10.00,8.00,-8.00,-10.00,-7.00,11.39,-4.50,-6.57,
2.00,4.00,0.0000,-0.0499,-0.0098,0.628500,0.042626,-10.00,8.00,-8.00,-10.00,-6.03,11.59,-4.61,-6.47,
3.00,4.00,0.0000,-0.0493,-0.0148,0.568794,0.028534,-10.00,8.00,-8.00,-10.00,-7.76,8.40,-8.21,-9.79,
4.00,4.00,0.0000,-0.0494,-0.0197,0.457272,0.004679,-10.00,8.00,-8.00,-10.00,-11.01,4.84,-11.60,-13.32,
5.00,4.00,0.0000,-0.0498,-0.0247,0.381241,0.001034,-10.00,8.00,-8.00,-10.00,-13.57,4.25,-11.27,-13.62,
6.00,4.00,0.0000,-0.0499,-0.0297,0.365357,0.000780,-10.00,8.00,-8.00,-10.00,-13.71,7.19,-7.66,-10.41,
7.00,4.00,0.0000,-0.0496,-0.0347,0.406530,0.002140,-10.00,8.00,-8.00,-10.00,-11.33,11.74,-4.56,-7.43,
8.00,4.00,0.0000,-0.0490,-0.0396,0.532591,0.006883,-10.00,8.00,-8.00,-10.00,-6.80,9.55,-4.35,-6.01,
9.00,4.00,0.0000,-0.0494,-0.0445,0.600448,0.004198,-10.00,8.00,-8.00,-10.00,-7.60,4.38,-7.21,-6.94,
10.00,4.00,0.0000,-0.0493,-0.0494,0.410417,0.001450,-10.00,8.00,-8.00,-10.00,-13.20,6.17,-10.73,-9.65,
11.00,4.00,0.0000,-0.0497,-0.0495,0.379610,0.001907,-10.00,8.00,-8.00,-10.00,-12.40,10.41,-11.96,-12.57,
12.00,4.00,0.0000,-0.0493,-0.0495,0.502550,0.006655,-10.00,8.00,-8.00,-10.00,-7.78,12.00,-9.87,-13.99,
13.00,4.00,0.0000,-0.0497,-0.0495,0.614087,0.020477,-10.00,8.00,-8.00,-10.00,-6.00,10.23,-6.01,-13.06,
14.00,4.00,0.0000,-0.0493,-0.0495,0.579694,0.012371,-10.00,8.00,-8.00,-10.00,-7.99,6.58,-4.00,-10.35,
15.00,4.00,0.0000,-0.0494,-0.0495,0.439033,0.002380,-10.00,8.00,-8.00,-10.00,-11.87,4.13,-6.24,-7.09,
16.00,4.00,0.0000,-0.0499,-0.0495,0.368176,0.000804,-10.00,8.00,-8.00,-10.00,-13.99,4.93,-10.35,-6.06,
17.00,4.00,0.0000,-0.0497,-0.0495,0.384373,0.000927,-10.00,8.00,-8.00,-10.00,-12.35,8.38,-11.96,-8.15,
18.00,4.00,0.0000,-0.0494,-0.0495,0.476372,0.003920,-10.00,8.00,-8.00,-10.00,-8.64,11.98,-9.36,-11.72,
19.00,4.00,0.0000,-0.0495,-0.0495,0.594806,0.012854,-10.00,8.00,-8.00,-10.00,-6.16,9.24,-5.76,-13.92,
20.00,4.00,0.0000,-0.0497,-0.0496,0.621356,0.005578,-10.00,8.00,-8.00,-10.00,-6.82,4.53,-4.02,-13.01,
21.00,4.00,0.0000,-0.0493,-0.0495,0.501424,0.001784,-10.00,8.00,-8.00,-10.00,-10.08,5.35,-5.19,-9.72,
22.00,4.00,0.0000,-0.0497,-0.0495,0.392471,0.002290,-10.00,8.00,-8.00,-10.00,-13.27,10.19,-8.42,-6.50,
23.00,4.00,0.0000,-0.0500,-0.0496,0.362929,0.004109,-10.00,8.00,-8.00,-10.00,-13.79,11.86,-11.35,-6.48,
24.00,4.00,0.0000,-0.0496,-0.0496,0.405062,0.003705,-10.00,8.00,-8.00,-10.00,-11.22,8.20,-11.82,-9.68,
25.00,4.00,0.0000,-0.0494,-0.0496,0.511037,0.001630,-10.00,8.00,-8.00,-10.00,-7.77,4.26,-9.49,-13.18,
26.00,4.00,0.0000,-0.0497,-0.0496,0.620425,0.001264,-10.00,8.00,-8.00,-10.00,-6.01,5.49,-6.12,-13.77,
27.00,4.00,0.0000,-0.0495,-0.0496,0.609517,0.005396,-10.00,8.00,-8.00,-10.00,-7.26,9.84,-4.09,-10.91,
28.00,4.00,0.0000,-0.0493,-0.0496,0.477405,0.016647,-10.00,8.00,-8.00,-10.00,-10.57,12.00,-4.85,-6.69,
29.00,4.00,0.0000,-0.0497,-0.0496,0.381800,0.010171,-10.00,8.00,-8.00,-10.00,-13.45,10.03,-7.86,-6.90,
30.00,4.00,0.0000,-0.0499,-0.0496,0.363351,0.002714,-10.00,8.00,-8.00,-10.00,-13.73,5.97,-10.97,-11.55,
31.00,4.00,0.0000,-0.0496,-0.0496,0.408246,0.000860,-10.00,8.00,-8.00,-10.00,-11.20,4.00,-11.96,-13.98,
32.00,4.00,0.0000,-0.0493,-0.0496,0.516406,0.000836,-10.00,8.00,-8.00,-10.00,-7.58,6.16,-10.12,-10.71,
33.00,4.00,0.0000,-0.0497,-0.0496,0.625753,0.004540,-10.00,8.00,-8.00,-10.00,-6.01,10.11,-6.69,-6.33,
34.00,4.00,0.0000,-0.0492,-0.0496,0.574958,0.027920,-10.00,8.00,-8.00,-10.00,-8.09,12.00,-4.16,-7.69,
35.00,4.00,0.0000,-0.0493,-0.0495,0.431621,0.018207,-10.00,8.00,-8.00,-10.00,-11.91,10.01,-4.86,-12.73,
36.00,4.00,0.0000,-0.0499,-0.0495,0.366344,0.003652,-10.00,8.00,-8.00,-10.00,-13.99,6.07,-8.19,-13.42,
37.00,4.00,0.0000,-0.0497,-0.0496,0.383177,0.000937,-10.00,8.00,-8.00,-10.00,-12.42,4.00,-11.37,-9.25,
38.00,4.00,0.0000,-0.0495,-0.0496,0.471280,0.000731,-10.00,8.00,-8.00,-10.00,-8.94,5.82,-11.71,-6.69,
39.00,4.00,0.0000,-0.0495,-0.0496,0.579035,0.002796,-10.00,8.00,-8.00,-10.00,-6.53,9.59,-8.94,-6.07,
40.00,4.00,0.0000,-0.0498,-0.0496,0.632103,0.022205,-10.00,8.00,-8.00,-10.00,-6.14,11.91,-5.53,-7.75,
41.00,4.00,0.0000,-0.0493,-0.0495,0.564365,0.040745,-10.00,8.00,-8.00,-10.00,-8.02,10.95,-4.00,-10.75,
42.00,4.00,0.0000,-0.0494,-0.0495,0.453576,0.011697,-10.00,8.00,-8.00,-10.00,-11.06,7.51,-5.48,-13.31,
43.00,4.00,0.0000,-0.0498,-0.0495,0.382598,0.002044,-10.00,8.00,-8.00,-10.00,-13.47,4.48,-8.86,-13.93,
44.00,4.00,0.0000,-0.0500,-0.0496,0.363876,0.000687,-10.00,8.00,-8.00,-10.00,-13.86,4.41,-11.59,-12.25,
45.00,4.00,0.0000,-0.0497,-0.0496,0.393882,0.000737,-10.00,8.00,-8.00,-10.00,-11.98,7.36,-11.62,-9.12,
46.00,4.00,0.0000,-0.0491,-0.0496,0.485435,0.002798,-10.00,8.00,-8.00,-10.00,-8.02,11.39,-8.93,-6.29,
47.00,4.00,0.0000,-0.0498,-0.0496,0.614064,0.020058,-10.00,8.00,-8.00,-10.00,-6.53,11.13,-5.50,-6.66,
48.00,4.00,0.0000,-0.0489,-0.0495,0.450832,0.010677,-10.00,8.00,-8.00,-10.00,-11.98,6.69,-4.00,-9.92,
49.00,4.00,0.0000,-0.0499,-0.0495,0.368443,0.001507,-10.00,8.00,-8.00,-10.00,-13.47,4.00,-5.68,-13.25,
50.00,4.00,0.0000,-0.0493,-0.0495,0.468660,0.000930,-10.00,8.00,-8.00,-10.00,-8.78,6.65,-9.20,-13.77,
51.00,4.00,0.0000,-0.0495,-0.0495,0.595693,0.004611,-10.00,8.00,-8.00,-10.00,-6.17,10.60,-11.77,-11.03,
52.00,4.00,0.0000,-0.0494,-0.0495,0.602800,0.030559,-10.00,8.00,-8.00,-10.00,-6.87,11.96,-11.34,-6.90,
53.00,4.00,0.0000,-0.0493,-0.0495,0.474717,0.024201,-10.00,8.00,-8.00,-10.00,-10.27,9.70,-8.26,-6.59,
54.00,4.00,0.0000,-0.0497,-0.0494,0.386054,0.004511,-10.00,8.00,-8.00,-10.00,-13.44,5.88,-4.34,-10.83,
55.00,4.00,0.0000,-0.0499,-0.0494,0.366137,0.000994,-10.00,8.00,-8.00,-10.00,-13.64,4.00,-5.34,-13.97,
56.00,4.00,0.0000,-0.0496,-0.0495,0.419122,0.000658,-10.00,8.00,-8.00,-10.00,-10.69,5.78,-10.01,-11.80,
57.00,4.00,0.0000,-0.0492,-0.0495,0.554707,0.002179,-10.00,8.00,-8.00,-10.00,-6.60,9.83,-11.91,-7.75,
58.00,4.00,0.0000,-0.0494,-0.0495,0.610059,0.021326,-10.00,8.00,-8.00,-10.00,-6.95,11.98,-8.40,-6.00,
59.00,4.00,0.0000,-0.0491,-0.0495,0.451505,0.019304,-10.00,8.00,-8.00,-10.00,-11.52,9.17,-4.95,-7.81,
60.00,4.00,0.0000,-0.0499,-0.0495,0.366798,0.002951,-10.00,8.00,-8.00,-10.00,-13.99,4.89,-4.12,-11.57,
61.00,4.00,0.0000,-0.0495,-0.0495,0.408620,0.000826,-10.00,8.00,-8.00,-10.00,-10.95,4.50,-6.55,-13.93,
62.00,4.00,0.0000,-0.0492,-0.0495,0.547204,0.001479,-10.00,8.00,-8.00,-10.00,-6.79,8.44,-10.19,-12.80,
63.00,4.00,0.0000,-0.0496,-0.0495,0.620749,0.014286,-10.00,8.00,-8.00,-10.00,-6.54,11.90,-12.00,-9.31,
64.00,4.00,0.0000,-0.0491,-0.0495,0.475493,0.023645,-10.00,8.00,-8.00,-10.00,-10.46,10.15,-10.44,-6.56,
65.00,4.00,0.0000,-0.0497,-0.0494,0.375028,0.004321,-10.00,8.00,-8.00,-10.00,-13.83,5.53,-6.61,-6.21,
66.00,4.00,0.0000,-0.0497,-0.0494,0.379838,0.000940,-10.00,8.00,-8.00,-10.00,-12.57,4.21,-4.00,-8.49,
67.00,4.00,0.0000,-0.0492,-0.0495,0.485459,0.001085,-10.00,8.00,-8.00,-10.00,-8.22,7.95,-6.39,-11.82,
68.00,4.00,0.0000,-0.0496,-0.0494,0.617124,0.007304,-10.00,8.00,-8.00,-10.00,-6.01,11.08,-10.79,-13.89,
69.00,4.00,0.0000,-0.0491,-0.0495,0.538108,0.028910,-10.00,8.00,-8.00,-10.00,-8.79,11.92,-11.71,-13.25,
70.00,4.00,0.0000,-0.0495,-0.0494,0.395482,0.013052,-10.00,8.00,-8.00,-10.00,-13.08,9.80,-8.00,-10.34,
71.00,4.00,0.0000,-0.0499,-0.0494,0.366293,0.003119,-10.00,8.00,-8.00,-10.00,-13.53,6.33,-4.59,-6.64,
72.00,4.00,0.0000,-0.0494,-0.0495,0.442028,0.001036,-10.00,8.00,-8.00,-10.00,-9.70,4.12,-4.45,-6.59,
73.00,4.00,0.0000,-0.0494,-0.0495,0.567900,0.000830,-10.00,8.00,-8.00,-10.00,-6.61,4.83,-7.75,-10.40,
74.00,4.00,0.0000,-0.0499,-0.0495,0.634260,0.002439,-10.00,8.00,-8.00,-10.00,-6.29,7.93,-11.30,-13.76,
75.00,4.00,0.0000,-0.0492,-0.0495,0.536274,0.012938,-10.00,8.00,-8.00,-10.00,-9.00,11.82,-11.64,-12.86,
76.00,4.00,0.0000,-0.0495,-0.0495,0.408007,0.012373,-10.00,8.00,-8.00,-10.00,-12.53,10.13,-8.45,-8.62,
77.00,4.00,0.0000,-0.0499,-0.0495,0.364421,0.002820,-10.00,8.00,-8.00,-10.00,-13.99,5.28,-4.13,-6.00,
78.00,4.00,0.0000,-0.0497,-0.0495,0.388083,0.000808,-10.00,8.00,-8.00,-10.00,-12.20,4.46,-6.71,-8.91,
79.00,4.00,0.0000,-0.0492,-0.0496,0.485068,0.001253,-10.00,8.00,-8.00,-10.00,-8.21,8.68,-11.68,-13.32,
80.00,4.00,0.0000,-0.0496,-0.0496,0.616872,0.010342,-10.00,8.00,-8.00,-10.00,-6.05,11.78,-9.84,-13.15,
81.00,4.00,0.0000,-0.0490,-0.0495,0.527743,0.029970,-10.00,8.00,-8.00,-10.00,-9.35,10.98,-5.62,-9.05,
82.00,4.00,0.0000,-0.0495,-0.0495,0.387672,0.007715,-10.00,8.00,-8.00,-10.00,-13.55,7.11,-4.00,-6.39,
83.00,4.00,0.0000,-0.0497,-0.0495,0.375094,0.001413,-10.00,8.00,-8.00,-10.00,-12.85,4.16,-5.74,-6.38,
84.00,4.00,0.0000,-0.0492,-0.0495,0.482315,0.000762,-10.00,8.00,-8.00,-10.00,-8.22,5.16,-9.38,-9.02,
85.00,4.00,0.0000,-0.0497,-0.0495,0.620617,0.002671,-10.00,8.00,-8.00,-10.00,-6.06,8.96,-11.86,-12.38,
86.00,4.00,0.0000,-0.0489,-0.0495,0.526198,0.014640,-10.00,8.00,-8.00,-10.00,-9.54,11.74,-11.10,-14.00,
87.00,4.00,0.0000,-0.0496,-0.0494,0.379932,0.011758,-10.00,8.00,-8.00,-10.00,-13.68,11.29,-7.78,-12.68,
88.00,4.00,0.0000,-0.0497,-0.0494,0.378001,0.004361,-10.00,8.00,-8.00,-10.00,-12.55,8.00,-4.68,-9.26,
89.00,4.00,0.0000,-0.0493,-0.0494,0.487980,0.001731,-10.00,8.00,-8.00,-10.00,-8.26,4.71,-4.22,-6.10,
90.00,4.00,0.0000,-0.0496,-0.0494,0.612973,0.001085,-10.00,8.00,-8.00,-10.00,-6.03,4.26,-6.76,-7.65,
91.00,4.00,0.0000,-0.0495,-0.0495,0.605068,0.001971,-10.00,8.00,-8.00,-10.00,-7.43,7.04,-10.29,-12.04,
92.00,4.00,0.0000,-0.0493,-0.0495,0.460647,0.004845,-10.00,8.00,-8.00,-10.00,-11.18,10.20,-12.00,-13.97,
93.00,4.00,0.0000,-0.0498,-0.0495,0.371545,0.006144,-10.00,8.00,-8.00,-10.00,-13.85,11.92,-10.53,-11.10,
94.00,4.00,0.0000,-0.0498,-0.0495,0.371947,0.005802,-10.00,8.00,-8.00,-10.00,-13.00,11.34,-7.11,-6.85,
95.00,4.00,0.0000,-0.0494,-0.0495,0.450967,0.005006,-10.00,8.00,-8.00,-10.00,-9.35,8.81,-4.40,-6.58,
96.00,4.00,0.0000,-0.0494,-0.0495,0.593942,0.003730,-10.00,8.00,-8.00,-10.00,-6.12,5.80,-4.40,-10.72,
97.00,4.00,0.0000,-0.0494,-0.0496,0.601889,0.001972,-10.00,8.00,-8.00,-10.00,-7.57,4.08,-7.11,-13.93,
98.00,4.00,0.0000,-0.0493,-0.0495,0.441929,0.001003,-10.00,8.00,-8.00,-10.00,-11.96,4.66,-10.49,-12.07,
99.00,4.00,0.0000,-0.0499,-0.0495,0.366195,0.000882,-10.00,8.00,-8.00,-10.00,-13.98,7.19,-12.00,-7.98,
100.00,4.00,0.0000,-0.0495,-0.0496,0.404267,0.001753,-10.00,8.00,-8.00,-10.00,-11.19,10.53,-10.49,-6.01,
101.00,3.97,0.0000,-0.0492,-0.0495,0.528198,0.008016,-9.97,8.07,-8.01,-9.94,-7.19,12.04,-7.10,-7.54,
