time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.642006,0.009441,-10.00,8.00,-8.00,-10.00,-6.61,11.06,-4.00,-6.33,
2.00,4.00,0.0000,-0.0495,-0.0098,0.620475,0.044811,-10.00,8.00,-8.00,-10.00,-6.41,11.94,-8.00,-7.09,
3.00,4.00,0.0000,-0.0492,-0.0148,0.490172,0.029240,-10.00,8.00,-8.00,-10.00,-9.60,10.00,-12.00,-11.37,
4.00,4.00,0.0000,-0.0496,-0.0197,0.392576,0.005687,-10.00,8.00,-8.00,-10.00,-13.16,6.63,-8.00,-13.99,
5.00,4.00,0.0000,-0.0499,-0.0247,0.364969,0.001233,-10.00,8.00,-8.00,-10.00,-13.75,4.24,-4.90,-11.80,
6.00,4.00,0.0000,-0.0495,-0.0297,0.415835,0.000608,-10.00,8.00,-8.00,-10.00,-10.81,4.54,-4.09,-8.21,
7.00,4.00,0.0000,-0.0492,-0.0346,0.545187,0.001095,-10.00,8.00,-8.00,-10.00,-6.86,7.31,-6.23,-6.21,
8.00,4.00,0.0000,-0.0498,-0.0396,0.627083,0.007583,-10.00,8.00,-8.00,-10.00,-6.44,10.67,-9.70,-6.42,
9.00,4.00,0.0000,-0.0491,-0.0445,0.488396,0.023907,-10.00,8.00,-8.00,-10.00,-10.18,11.99,-11.89,-8.73,
10.00,4.00,0.0000,-0.0497,-0.0494,0.373511,0.010632,-10.00,8.00,-8.00,-10.00,-13.71,10.14,-11.15,-11.79,
11.00,4.00,0.0000,-0.0497,-0.0495,0.373202,0.002992,-10.00,8.00,-8.00,-10.00,-12.90,6.59,-8.04,-13.79,
12.00,4.00,0.0000,-0.0493,-0.0495,0.468259,0.001108,-10.00,8.00,-8.00,-10.00,-8.78,4.16,-4.00,-13.58,
13.00,4.00,0.0000,-0.0495,-0.0495,0.605671,0.000929,-10.00,8.00,-8.00,-10.00,-6.05,4.79,-7.87,-11.27,
14.00,4.00,0.0000,-0.0494,-0.0495,0.598401,0.002544,-10.00,8.00,-8.00,-10.00,-7.65,7.96,-12.00,-7.58,
