time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.623808,0.009322,-10.00,8.00,-8.00,-10.00,-6.97,11.23,-4.06,-6.54,
2.00,4.00,0.0000,-0.0498,-0.0098,0.625743,0.042364,-10.00,8.00,-8.00,-10.00,-6.05,11.82,-6.63,-6.54,
3.00,4.00,0.0000,-0.0493,-0.0148,0.551283,0.032465,-10.00,8.00,-8.00,-10.00,-7.88,9.29,-11.46,-10.00,
4.00,4.00,0.0000,-0.0495,-0.0197,0.448937,0.006163,-10.00,8.00,-8.00,-10.00,-11.19,5.71,-10.57,-13.46,
5.00,4.00,0.0000,-0.0498,-0.0247,0.378513,0.001216,-10.00,8.00,-8.00,-10.00,-13.67,4.00,-6.20,-13.46,
6.00,4.00,0.0000,-0.0499,-0.0297,0.366772,0.000640,-10.00,8.00,-8.00,-10.00,-13.60,5.56,-4.05,-10.00,
7.00,4.00,0.0000,-0.0496,-0.0347,0.413533,0.001125,-10.00,8.00,-8.00,-10.00,-11.02,9.14,-5.21,-6.31,
8.00,4.00,0.0000,-0.0493,-0.0396,0.522175,0.005552,-10.00,8.00,-8.00,-10.00,-7.39,11.84,-8.72,-7.18,
9.00,4.00,0.0000,-0.0498,-0.0445,0.612488,0.025220,-10.00,8.00,-8.00,-10.00,-6.06,11.03,-11.62,-11.57,
10.00,4.00,0.0000,-0.0493,-0.0494,0.543907,0.015537,-10.00,8.00,-8.00,-10.00,-8.55,7.44,-11.48,-14.00,
11.00,4.00,0.0000,-0.0495,-0.0496,0.418564,0.002702,-10.00,8.00,-8.00,-10.00,-12.45,4.37,-8.42,-11.44,
12.00,4.00,0.0000,-0.0499,-0.0496,0.365259,0.000797,-10.00,8.00,-8.00,-10.00,-13.97,4.62,-4.81,-7.31,
13.00,4.00,0.0000,-0.0496,-0.0496,0.397786,0.000871,-10.00,8.00,-8.00,-10.00,-11.64,7.96,-4.31,-6.12,
14.00,4.00,0.0000,-0.0494,-0.0496,0.500325,0.003479,-10.00,8.00,-8.00,-10.00,-8.06,11.28,-7.50,-9.06,
15.00,4.00,0.0000,-0.0496,-0.0496,0.600782,0.019890,-10.00,8.00,-8.00,-10.00,-6.07,11.72,-11.19,-12.99,
16.00,4.00,0.0000,-0.0496,-0.0496,0.594361,0.024278,-10.00,8.00,-8.00,-10.00,-6.89,8.86,-11.69,-13.75,
17.00,4.00,0.0000,-0.0494,-0.0495,0.496563,0.005906,-10.00,8.00,-8.00,-10.00,-9.93,5.23,-8.50,-10.52,
18.00,4.00,0.0000,-0.0497,-0.0495,0.398823,0.001246,-10.00,8.00,-8.00,-10.00,-13.02,4.06,-4.45,-7.18,
19.00,4.00,0.0000,-0.0500,-0.0496,0.364266,0.000747,-10.00,8.00,-8.00,-10.00,-13.95,6.40,-5.15,-6.02,
20.00,4.00,0.0000,-0.0497,-0.0496,0.391118,0.001418,-10.00,8.00,-8.00,-10.00,-12.06,10.18,-9.79,-7.86,
21.00,4.00,0.0000,-0.0494,-0.0496,0.476813,0.005479,-10.00,8.00,-8.00,-10.00,-8.58,12.00,-11.95,-11.30,
22.00,4.00,0.0000,-0.0495,-0.0496,0.594181,0.015860,-10.00,8.00,-8.00,-10.00,-6.10,10.05,-8.65,-13.77,
23.00,4.00,0.0000,-0.0496,-0.0496,0.609841,0.010228,-10.00,8.00,-8.00,-10.00,-7.09,6.17,-4.43,-13.40,
24.00,4.00,0.0000,-0.0493,-0.0496,0.480544,0.002267,-10.00,8.00,-8.00,-10.00,-10.66,4.01,-5.25,-10.47,
25.00,4.00,0.0000,-0.0497,-0.0496,0.381585,0.000921,-10.00,8.00,-8.00,-10.00,-13.65,5.62,-10.01,-6.90,
