time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.643462,0.010900,-10.00,8.00,-8.00,-10.00,-6.57,11.46,-4.29,-6.67,
2.00,4.00,0.0000,-0.0496,-0.0098,0.623745,0.047325,-10.00,8.00,-8.00,-10.00,-6.47,11.46,-5.21,-6.30,
3.00,4.00,0.0000,-0.0491,-0.0148,0.497155,0.021021,-10.00,8.00,-8.00,-10.00,-9.79,8.00,-9.61,-9.22,
4.00,4.00,0.0000,-0.0496,-0.0197,0.390109,0.002890,-10.00,8.00,-8.00,-10.00,-13.32,4.54,-12.00,-12.83,
5.00,4.00,0.0000,-0.0499,-0.0247,0.366071,0.000788,-10.00,8.00,-8.00,-10.00,-13.62,4.54,-9.39,-13.92,
6.00,4.00,0.0000,-0.0495,-0.0297,0.424683,0.000920,-10.00,8.00,-8.00,-10.00,-10.41,8.00,-5.39,-11.53,
7.00,4.00,0.0000,-0.0492,-0.0346,0.559247,0.005399,-10.00,8.00,-8.00,-10.00,-6.60,11.76,-4.06,-7.72,
8.00,4.00,0.0000,-0.0496,-0.0395,0.616268,0.028997,-10.00,8.00,-8.00,-10.00,-6.67,10.55,-6.55,-6.01,
9.00,4.00,0.0000,-0.0491,-0.0445,0.478093,0.009900,-10.00,8.00,-8.00,-10.00,-10.64,5.94,-10.45,-8.17,
10.00,4.00,0.0000,-0.0497,-0.0494,0.375504,0.001459,-10.00,8.00,-8.00,-10.00,-13.86,4.08,-11.97,-12.11,
11.00,4.00,0.0000,-0.0497,-0.0495,0.379859,0.000889,-10.00,8.00,-8.00,-10.00,-12.57,7.46,-9.64,-14.00,
12.00,4.00,0.0000,-0.0491,-0.0495,0.491329,0.003190,-10.00,8.00,-8.00,-10.00,-7.80,11.65,-5.34,-12.01,
13.00,4.00,0.0000,-0.0498,-0.0495,0.616563,0.019696,-10.00,8.00,-8.00,-10.00,-6.58,10.52,-4.34,-8.10,
14.00,4.00,0.0000,-0.0490,-0.0495,0.449958,0.007869,-10.00,8.00,-8.00,-10.00,-11.94,5.65,-8.40,-6.00,
15.00,4.00,0.0000,-0.0499,-0.0494,0.367233,0.001234,-10.00,8.00,-8.00,-10.00,-13.57,4.27,-11.91,-7.78,
16.00,4.00,0.0000,-0.0492,-0.0494,0.465078,0.001193,-10.00,8.00,-8.00,-10.00,-8.72,8.31,-10.01,-11.71,
17.00,4.00,0.0000,-0.0495,-0.0494,0.609355,0.008664,-10.00,8.00,-8.00,-10.00,-6.00,11.73,-5.72,-13.98,
18.00,4.00,0.0000,-0.0492,-0.0494,0.564741,0.031123,-10.00,8.00,-8.00,-10.00,-8.45,10.92,-4.02,-12.38,
19.00,4.00,0.0000,-0.0494,-0.0494,0.407624,0.008407,-10.00,8.00,-8.00,-10.00,-12.90,6.81,-6.43,-8.39,
20.00,4.00,0.0000,-0.0499,-0.0494,0.365954,0.001392,-10.00,8.00,-8.00,-10.00,-13.61,4.04,-10.45,-6.00,
21.00,4.00,0.0000,-0.0494,-0.0494,0.439118,0.000753,-10.00,8.00,-8.00,-10.00,-9.77,5.76,-11.95,-8.14,
22.00,4.00,0.0000,-0.0494,-0.0494,0.565792,0.002604,-10.00,8.00,-8.00,-10.00,-6.61,9.75,-9.38,-12.39,
23.00,4.00,0.0000,-0.0497,-0.0494,0.628348,0.021059,-10.00,8.00,-8.00,-10.00,-6.30,11.96,-5.55,-13.93,
24.00,4.00,0.0000,-0.0492,-0.0495,0.529893,0.032296,-10.00,8.00,-8.00,-10.00,-9.09,10.66,-4.01,-11.02,
25.00,4.00,0.0000,-0.0495,-0.0494,0.408873,0.007965,-10.00,8.00,-8.00,-10.00,-12.65,6.99,-6.12,-7.18,
26.00,4.00,0.0000,-0.0500,-0.0495,0.364113,0.001474,-10.00,8.00,-8.00,-10.00,-13.98,4.22,-9.95,-6.12,
27.00,4.00,0.0000,-0.0497,-0.0495,0.392062,0.000642,-10.00,8.00,-8.00,-10.00,-11.97,4.81,-11.99,-8.82,
28.00,4.00,0.0000,-0.0494,-0.0495,0.485363,0.001136,-10.00,8.00,-8.00,-10.00,-8.49,8.18,-10.38,-12.67,
29.00,4.00,0.0000,-0.0495,-0.0496,0.597540,0.007274,-10.00,8.00,-8.00,-10.00,-6.21,11.30,-6.73,-13.93,
30.00,4.00,0.0000,-0.0496,-0.0495,0.621251,0.036683,-10.00,8.00,-8.00,-10.00,-6.56,11.79,-4.21,-11.37,
31.00,4.00,0.0000,-0.0492,-0.0495,0.517053,0.026836,-10.00,8.00,-8.00,-10.00,-9.31,9.27,-4.70,-7.52,
32.00,4.00,0.0000,-0.0496,-0.0495,0.410172,0.005089,-10.00,8.00,-8.00,-10.00,-12.54,5.74,-7.82,-6.03,
33.00,4.00,0.0000,-0.0499,-0.0495,0.365364,0.001074,-10.00,8.00,-8.00,-10.00,-14.00,4.00,-11.08,-8.40,
34.00,4.00,0.0000,-0.0498,-0.0496,0.380263,0.000609,-10.00,8.00,-8.00,-10.00,-12.67,5.44,-11.89,-12.32,
35.00,4.00,0.0000,-0.0494,-0.0496,0.454876,0.001202,-10.00,8.00,-8.00,-10.00,-9.24,8.75,-9.62,-13.99,
36.00,4.00,0.0000,-0.0494,-0.0496,0.605665,0.007634,-10.00,8.00,-8.00,-10.00,-6.00,11.31,-5.72,-11.79,
37.00,4.00,0.0000,-0.0490,-0.0495,0.544430,0.032420,-10.00,8.00,-8.00,-10.00,-9.13,11.93,-4.05,-7.21,
38.00,4.00,0.0000,-0.0495,-0.0495,0.382936,0.014728,-10.00,8.00,-8.00,-10.00,-13.65,10.25,-6.85,-6.76,
39.00,4.00,0.0000,-0.0496,-0.0495,0.379315,0.003823,-10.00,8.00,-8.00,-10.00,-12.35,7.25,-10.95,-11.87,
40.00,4.00,0.0000,-0.0493,-0.0495,0.496244,0.001554,-10.00,8.00,-8.00,-10.00,-8.04,4.69,-11.71,-13.77,
41.00,4.00,0.0000,-0.0496,-0.0495,0.616499,0.001049,-10.00,8.00,-8.00,-10.00,-6.02,4.07,-8.27,-9.54,
42.00,4.00,0.0000,-0.0495,-0.0495,0.605074,0.001424,-10.00,8.00,-8.00,-10.00,-7.44,5.75,-4.47,-6.63,
43.00,4.00,0.0000,-0.0493,-0.0495,0.465942,0.002720,-10.00,8.00,-8.00,-10.00,-11.07,8.84,-4.88,-6.20,
44.00,4.00,0.0000,-0.0498,-0.0495,0.375564,0.004402,-10.00,8.00,-8.00,-10.00,-13.78,11.63,-9.06,-8.55,
45.00,4.00,0.0000,-0.0498,-0.0495,0.368188,0.005207,-10.00,8.00,-8.00,-10.00,-13.22,11.53,-11.96,-11.96,
46.00,4.00,0.0000,-0.0495,-0.0495,0.436355,0.004449,-10.00,8.00,-8.00,-10.00,-9.89,8.63,-10.08,-13.94,
47.00,4.00,0.0000,-0.0493,-0.0495,0.590070,0.002887,-10.00,8.00,-8.00,-10.00,-6.09,5.22,-5.86,-13.03,
48.00,4.00,0.0000,-0.0492,-0.0496,0.581037,0.001534,-10.00,8.00,-8.00,-10.00,-8.29,4.03,-4.01,-9.92,
49.00,4.00,0.0000,-0.0494,-0.0495,0.407643,0.001030,-10.00,8.00,-8.00,-10.00,-13.12,5.99,-6.40,-6.53,
50.00,4.00,0.0000,-0.0498,-0.0495,0.370990,0.001393,-10.00,8.00,-8.00,-10.00,-13.16,9.79,-10.49,-6.51,
51.00,4.00,0.0000,-0.0492,-0.0495,0.471910,0.004726,-10.00,8.00,-8.00,-10.00,-8.42,12.00,-11.93,-9.88,
52.00,4.00,0.0000,-0.0497,-0.0495,0.608820,0.015986,-10.00,8.00,-8.00,-10.00,-6.04,9.83,-9.19,-13.36,
53.00,4.00,0.0000,-0.0490,-0.0495,0.530639,0.007700,-10.00,8.00,-8.00,-10.00,-9.53,5.65,-4.97,-13.59,
54.00,4.00,0.0000,-0.0496,-0.0495,0.385240,0.001411,-10.00,8.00,-8.00,-10.00,-13.72,4.05,-4.48,-10.33,
55.00,4.00,0.0000,-0.0497,-0.0495,0.381741,0.000812,-10.00,8.00,-8.00,-10.00,-12.39,6.78,-8.53,-7.02,
56.00,4.00,0.0000,-0.0493,-0.0494,0.496338,0.002370,-10.00,8.00,-8.00,-10.00,-7.97,10.35,-11.90,-6.08,
57.00,4.00,0.0000,-0.0496,-0.0495,0.612196,0.017261,-10.00,8.00,-8.00,-10.00,-6.00,11.99,-10.23,-8.25,
58.00,4.00,0.0000,-0.0493,-0.0495,0.560675,0.034958,-10.00,8.00,-8.00,-10.00,-8.16,10.71,-6.06,-11.82,
59.00,4.00,0.0000,-0.0494,-0.0495,0.426045,0.009640,-10.00,8.00,-8.00,-10.00,-12.21,7.44,-4.01,-13.94,
60.00,4.00,0.0000,-0.0499,-0.0494,0.365514,0.001774,-10.00,8.00,-8.00,-10.00,-13.99,4.58,-5.71,-12.93,
61.00,4.00,0.0000,-0.0496,-0.0495,0.396864,0.000664,-10.00,8.00,-8.00,-10.00,-11.65,4.23,-9.58,-9.57,
62.00,4.00,0.0000,-0.0494,-0.0495,0.503746,0.000855,-10.00,8.00,-8.00,-10.00,-7.95,6.65,-11.95,-6.28,
63.00,4.00,0.0000,-0.0496,-0.0495,0.614746,0.004572,-10.00,8.00,-8.00,-10.00,-6.03,10.19,-10.61,-6.95,
64.00,4.00,0.0000,-0.0494,-0.0495,0.600782,0.028939,-10.00,8.00,-8.00,-10.00,-7.18,12.00,-6.72,-10.86,
65.00,4.00,0.0000,-0.0493,-0.0495,0.474980,0.023912,-10.00,8.00,-8.00,-10.00,-10.51,10.35,-4.03,-13.85,
66.00,4.00,0.0000,-0.0497,-0.0495,0.384846,0.005274,-10.00,8.00,-8.00,-10.00,-13.45,6.67,-5.83,-12.75,
67.00,4.00,0.0000,-0.0499,-0.0495,0.364867,0.001170,-10.00,8.00,-8.00,-10.00,-13.72,4.14,-10.09,-8.55,
68.00,4.00,0.0000,-0.0496,-0.0496,0.410324,0.000617,-10.00,8.00,-8.00,-10.00,-11.11,4.94,-11.98,-6.01,
69.00,4.00,0.0000,-0.0492,-0.0496,0.534553,0.001358,-10.00,8.00,-8.00,-10.00,-6.98,8.47,-9.36,-9.19,
70.00,4.00,0.0000,-0.0497,-0.0496,0.623096,0.013966,-10.00,8.00,-8.00,-10.00,-6.57,11.96,-5.11,-13.52,
71.00,4.00,0.0000,-0.0490,-0.0495,0.477030,0.020420,-10.00,8.00,-8.00,-10.00,-10.90,9.58,-4.35,-12.82,
72.00,4.00,0.0000,-0.0498,-0.0495,0.369848,0.003258,-10.00,8.00,-8.00,-10.00,-13.98,4.86,-8.14,-8.68,
73.00,4.00,0.0000,-0.0496,-0.0495,0.395956,0.000860,-10.00,8.00,-8.00,-10.00,-11.57,4.79,-11.76,-6.24,
74.00,4.00,0.0000,-0.0492,-0.0495,0.531704,0.001772,-10.00,8.00,-8.00,-10.00,-7.02,9.46,-10.68,-6.56,
75.00,4.00,0.0000,-0.0496,-0.0495,0.620500,0.018335,-10.00,8.00,-8.00,-10.00,-6.54,11.96,-6.64,-9.40,
76.00,4.00,0.0000,-0.0490,-0.0495,0.478015,0.017660,-10.00,8.00,-8.00,-10.00,-10.85,8.37,-4.16,-12.68,
77.00,4.00,0.0000,-0.0498,-0.0494,0.371295,0.002379,-10.00,8.00,-8.00,-10.00,-13.98,4.21,-4.82,-14.00,
78.00,4.00,0.0000,-0.0496,-0.0494,0.395422,0.000839,-10.00,8.00,-8.00,-10.00,-11.61,5.87,-8.08,-12.38,
79.00,4.00,0.0000,-0.0492,-0.0494,0.531062,0.002516,-10.00,8.00,-8.00,-10.00,-7.00,10.42,-11.27,-9.00,
80.00,4.00,0.0000,-0.0495,-0.0494,0.611982,0.022274,-10.00,8.00,-8.00,-10.00,-6.61,11.90,-11.79,-6.29,
81.00,4.00,0.0000,-0.0491,-0.0494,0.460784,0.019038,-10.00,8.00,-8.00,-10.00,-11.06,8.82,-9.22,-6.61,
82.00,4.00,0.0000,-0.0498,-0.0494,0.368392,0.002858,-10.00,8.00,-8.00,-10.00,-14.00,4.78,-5.26,-9.70,
83.00,4.00,0.0000,-0.0495,-0.0494,0.402944,0.000809,-10.00,8.00,-8.00,-10.00,-11.21,4.51,-4.21,-13.04,
84.00,4.00,0.0000,-0.0494,-0.0494,0.518143,0.001335,-10.00,8.00,-8.00,-10.00,-7.68,8.27,-7.59,-13.89,
85.00,4.00,0.0000,-0.0496,-0.0494,0.615063,0.010587,-10.00,8.00,-8.00,-10.00,-6.03,11.74,-11.45,-11.57,
86.00,4.00,0.0000,-0.0496,-0.0495,0.589463,0.036098,-10.00,8.00,-8.00,-10.00,-6.95,10.84,-11.28,-7.91,
87.00,4.00,0.0000,-0.0494,-0.0495,0.492692,0.012165,-10.00,8.00,-8.00,-10.00,-9.83,6.61,-7.31,-6.00,
88.00,4.00,0.0000,-0.0496,-0.0495,0.403021,0.001883,-10.00,8.00,-8.00,-10.00,-12.83,4.01,-4.11,-7.65,
89.00,4.00,0.0000,-0.0499,-0.0495,0.364839,0.000807,-10.00,8.00,-8.00,-10.00,-14.00,6.07,-5.61,-11.38,
90.00,4.00,0.0000,-0.0498,-0.0496,0.381901,0.001414,-10.00,8.00,-8.00,-10.00,-12.59,10.39,-10.00,-13.89,
