time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.619213,0.008792,-10.00,8.00,-8.00,-10.00,-7.06,11.10,-5.17,-6.71,
2.00,4.00,0.0000,-0.0498,-0.0098,0.628768,0.040652,-10.00,8.00,-8.00,-10.00,-6.01,11.92,-4.00,-6.26,
3.00,4.00,0.0000,-0.0493,-0.0148,0.580037,0.041520,-10.00,8.00,-8.00,-10.00,-7.54,9.87,-5.17,-9.04,
4.00,4.00,0.0000,-0.0494,-0.0197,0.467495,0.009235,-10.00,8.00,-8.00,-10.00,-10.66,6.45,-8.00,-12.65,
5.00,4.00,0.0000,-0.0497,-0.0247,0.387048,0.001641,-10.00,8.00,-8.00,-10.00,-13.35,4.16,-10.83,-13.97,
6.00,4.00,0.0000,-0.0500,-0.0297,0.363867,0.000648,-10.00,8.00,-8.00,-10.00,-13.88,4.69,-12.00,-11.86,
7.00,4.00,0.0000,-0.0497,-0.0347,0.394904,0.000782,-10.00,8.00,-8.00,-10.00,-11.90,7.65,-10.83,-8.44,
8.00,4.00,0.0000,-0.0493,-0.0396,0.485617,0.002857,-10.00,8.00,-8.00,-10.00,-8.28,11.10,-8.00,-6.25,
9.00,4.00,0.0000,-0.0495,-0.0445,0.613871,0.019583,-10.00,8.00,-8.00,-10.00,-6.00,11.80,-4.07,-6.42,
10.00,4.00,0.0000,-0.0491,-0.0494,0.560497,0.027240,-10.00,8.00,-8.00,-10.00,-8.40,9.03,-6.58,-8.84,
11.00,4.00,0.0000,-0.0494,-0.0495,0.412367,0.004853,-10.00,8.00,-8.00,-10.00,-12.67,5.31,-11.44,-12.00,
12.00,4.00,0.0000,-0.0500,-0.0495,0.364740,0.000988,-10.00,8.00,-8.00,-10.00,-13.82,4.05,-10.61,-13.89,
13.00,4.00,0.0000,-0.0495,-0.0496,0.420391,0.000726,-10.00,8.00,-8.00,-10.00,-10.50,6.41,-5.98,-13.34,
14.00,4.00,0.0000,-0.0494,-0.0496,0.538367,0.002497,-10.00,8.00,-8.00,-10.00,-7.19,9.78,-4.01,-10.68,
15.00,4.00,0.0000,-0.0497,-0.0496,0.626810,0.018172,-10.00,8.00,-8.00,-10.00,-6.02,11.80,-6.41,-6.97,
16.00,4.00,0.0000,-0.0493,-0.0495,0.558902,0.044873,-10.00,8.00,-8.00,-10.00,-7.76,11.55,-10.56,-6.30,
17.00,4.00,0.0000,-0.0494,-0.0495,0.439928,0.016913,-10.00,8.00,-8.00,-10.00,-11.15,9.16,-11.90,-9.69,
18.00,4.00,0.0000,-0.0498,-0.0495,0.375723,0.003482,-10.00,8.00,-8.00,-10.00,-13.69,6.08,-8.96,-13.42,
19.00,4.00,0.0000,-0.0499,-0.0495,0.367277,0.000958,-10.00,8.00,-8.00,-10.00,-13.53,4.15,-5.57,-13.40,
20.00,4.00,0.0000,-0.0496,-0.0496,0.418972,0.000561,-10.00,8.00,-8.00,-10.00,-10.77,4.53,-4.01,-9.77,
21.00,4.00,0.0000,-0.0491,-0.0496,0.565151,0.001041,-10.00,8.00,-8.00,-10.00,-6.30,6.99,-5.16,-6.93,
22.00,4.00,0.0000,-0.0491,-0.0495,0.580439,0.006054,-10.00,8.00,-8.00,-10.00,-8.34,10.15,-8.24,-6.03,
23.00,4.00,0.0000,-0.0494,-0.0495,0.390011,0.010361,-10.00,8.00,-8.00,-10.00,-13.57,11.95,-11.15,-7.62,
24.00,4.00,0.0000,-0.0496,-0.0495,0.382468,0.006961,-10.00,8.00,-8.00,-10.00,-11.94,11.07,-11.93,-10.71,
25.00,4.00,0.0000,-0.0493,-0.0495,0.509229,0.005758,-10.00,8.00,-8.00,-10.00,-7.65,8.10,-10.04,-13.36,
26.00,4.00,0.0000,-0.0497,-0.0495,0.622000,0.003586,-10.00,8.00,-8.00,-10.00,-6.00,5.07,-6.66,-13.88,
27.00,4.00,0.0000,-0.0494,-0.0495,0.594419,0.001681,-10.00,8.00,-8.00,-10.00,-7.71,4.02,-4.15,-11.97,
28.00,4.00,0.0000,-0.0494,-0.0495,0.455990,0.001148,-10.00,8.00,-8.00,-10.00,-11.34,5.68,-4.88,-8.48,
29.00,4.00,0.0000,-0.0498,-0.0495,0.374125,0.001432,-10.00,8.00,-8.00,-10.00,-13.85,9.06,-8.23,-6.02,
30.00,4.00,0.0000,-0.0498,-0.0495,0.371532,0.002907,-10.00,8.00,-8.00,-10.00,-13.12,11.85,-11.39,-7.79,
31.00,4.00,0.0000,-0.0495,-0.0495,0.439200,0.005698,-10.00,8.00,-8.00,-10.00,-9.78,10.91,-11.70,-11.91,
32.00,4.00,0.0000,-0.0493,-0.0495,0.572344,0.006161,-10.00,8.00,-8.00,-10.00,-6.37,7.14,-8.91,-14.00,
33.00,4.00,0.0000,-0.0497,-0.0496,0.622252,0.002879,-10.00,8.00,-8.00,-10.00,-6.82,4.21,-4.40,-11.84,
34.00,4.00,0.0000,-0.0492,-0.0495,0.486088,0.001327,-10.00,8.00,-8.00,-10.00,-10.65,4.96,-6.00,-8.33,
35.00,4.00,0.0000,-0.0497,-0.0495,0.378098,0.001384,-10.00,8.00,-8.00,-10.00,-13.79,8.66,-11.30,-6.25,
36.00,4.00,0.0000,-0.0498,-0.0496,0.374132,0.002789,-10.00,8.00,-8.00,-10.00,-12.90,11.82,-10.49,-6.37,
37.00,4.00,0.0000,-0.0493,-0.0496,0.463713,0.006138,-10.00,8.00,-8.00,-10.00,-8.76,10.79,-5.69,-8.62,
38.00,4.00,0.0000,-0.0496,-0.0496,0.611966,0.007091,-10.00,8.00,-8.00,-10.00,-6.01,6.70,-4.07,-11.67,
39.00,4.00,0.0000,-0.0491,-0.0496,0.548444,0.002536,-10.00,8.00,-8.00,-10.00,-9.17,4.04,-7.05,-13.75,
40.00,4.00,0.0000,-0.0496,-0.0495,0.390868,0.001046,-10.00,8.00,-8.00,-10.00,-13.56,5.72,-11.14,-13.63,
41.00,4.00,0.0000,-0.0497,-0.0495,0.377086,0.001406,-10.00,8.00,-8.00,-10.00,-12.68,10.06,-11.56,-11.38,
42.00,4.00,0.0000,-0.0494,-0.0495,0.480262,0.005416,-10.00,8.00,-8.00,-10.00,-8.51,11.92,-7.88,-7.40,
43.00,4.00,0.0000,-0.0495,-0.0495,0.595917,0.012416,-10.00,8.00,-8.00,-10.00,-6.18,8.54,-4.54,-6.39,
44.00,4.00,0.0000,-0.0497,-0.0495,0.626542,0.005033,-10.00,8.00,-8.00,-10.00,-6.65,4.44,-4.46,-10.73,
45.00,4.00,0.0000,-0.0493,-0.0495,0.518301,0.001728,-10.00,8.00,-8.00,-10.00,-9.58,5.09,-7.72,-13.99,
46.00,4.00,0.0000,-0.0496,-0.0495,0.405073,0.002055,-10.00,8.00,-8.00,-10.00,-12.81,9.38,-11.24,-11.34,
47.00,4.00,0.0000,-0.0499,-0.0495,0.362816,0.003667,-10.00,8.00,-8.00,-10.00,-13.98,11.95,-11.71,-7.44,
48.00,4.00,0.0000,-0.0497,-0.0496,0.385713,0.004652,-10.00,8.00,-8.00,-10.00,-12.24,10.45,-8.69,-6.01,
49.00,4.00,0.0000,-0.0493,-0.0496,0.473848,0.003154,-10.00,8.00,-8.00,-10.00,-8.66,6.43,-5.25,-7.93,
50.00,4.00,0.0000,-0.0495,-0.0496,0.606573,0.001569,-10.00,8.00,-8.00,-10.00,-6.05,4.02,-4.02,-11.59,
51.00,4.00,0.0000,-0.0494,-0.0496,0.603629,0.001504,-10.00,8.00,-8.00,-10.00,-7.51,5.72,-5.96,-13.91,
52.00,4.00,0.0000,-0.0493,-0.0495,0.452387,0.003144,-10.00,8.00,-8.00,-10.00,-11.54,9.76,-9.51,-12.95,
53.00,4.00,0.0000,-0.0498,-0.0496,0.367349,0.005092,-10.00,8.00,-8.00,-10.00,-13.98,12.00,-11.87,-9.48,
54.00,4.00,0.0000,-0.0497,-0.0496,0.381690,0.004806,-10.00,8.00,-8.00,-10.00,-12.32,9.99,-11.15,-6.25,
55.00,4.00,0.0000,-0.0494,-0.0496,0.480650,0.002766,-10.00,8.00,-8.00,-10.00,-8.50,5.86,-7.96,-7.01,
56.00,4.00,0.0000,-0.0495,-0.0496,0.603753,0.001371,-10.00,8.00,-8.00,-10.00,-6.12,4.01,-4.52,-10.94,
57.00,4.00,0.0000,-0.0496,-0.0496,0.621862,0.001726,-10.00,8.00,-8.00,-10.00,-6.91,6.40,-4.56,-13.88,
58.00,4.00,0.0000,-0.0492,-0.0495,0.494564,0.005153,-10.00,8.00,-8.00,-10.00,-10.22,10.42,-8.04,-12.69,
59.00,4.00,0.0000,-0.0497,-0.0495,0.385876,0.008032,-10.00,8.00,-8.00,-10.00,-13.35,11.96,-11.48,-8.61,
60.00,4.00,0.0000,-0.0499,-0.0496,0.361670,0.005092,-10.00,8.00,-8.00,-10.00,-13.74,9.42,-11.44,-6.01,
61.00,4.00,0.0000,-0.0496,-0.0496,0.409737,0.001972,-10.00,8.00,-8.00,-10.00,-11.07,5.41,-8.00,-8.07,
62.00,4.00,0.0000,-0.0493,-0.0496,0.520512,0.000918,-10.00,8.00,-8.00,-10.00,-7.53,4.08,-4.84,-12.39,
63.00,4.00,0.0000,-0.0497,-0.0496,0.627217,0.001484,-10.00,8.00,-8.00,-10.00,-6.00,6.78,-4.12,-13.91,
64.00,4.00,0.0000,-0.0493,-0.0496,0.588193,0.008579,-10.00,8.00,-8.00,-10.00,-7.84,10.95,-6.41,-10.86,
65.00,4.00,0.0000,-0.0493,-0.0495,0.441210,0.017159,-10.00,8.00,-8.00,-10.00,-11.49,11.61,-9.92,-7.14,
66.00,4.00,0.0000,-0.0498,-0.0496,0.367690,0.005973,-10.00,8.00,-8.00,-10.00,-13.89,7.76,-11.95,-6.10,
67.00,4.00,0.0000,-0.0498,-0.0496,0.373156,0.001346,-10.00,8.00,-8.00,-10.00,-13.02,4.21,-10.92,-8.63,
68.00,4.00,0.0000,-0.0494,-0.0496,0.447534,0.000724,-10.00,8.00,-8.00,-10.00,-9.51,5.39,-7.61,-12.42,
69.00,4.00,0.0000,-0.0494,-0.0496,0.601970,0.002773,-10.00,8.00,-8.00,-10.00,-6.01,9.88,-4.30,-13.99,
70.00,4.00,0.0000,-0.0489,-0.0495,0.557094,0.021505,-10.00,8.00,-8.00,-10.00,-8.87,11.94,-4.92,-11.91,
71.00,4.00,0.0000,-0.0495,-0.0495,0.387590,0.010652,-10.00,8.00,-8.00,-10.00,-13.53,8.55,-8.82,-8.23,
72.00,4.00,0.0000,-0.0497,-0.0495,0.377290,0.001876,-10.00,8.00,-8.00,-10.00,-12.57,4.40,-11.84,-6.06,
73.00,4.00,0.0000,-0.0492,-0.0495,0.498593,0.000872,-10.00,8.00,-8.00,-10.00,-7.81,5.23,-10.78,-7.11,
74.00,4.00,0.0000,-0.0498,-0.0495,0.624988,0.003548,-10.00,8.00,-8.00,-10.00,-6.09,9.74,-7.13,-10.52,
75.00,4.00,0.0000,-0.0490,-0.0495,0.531740,0.020526,-10.00,8.00,-8.00,-10.00,-9.42,11.99,-4.62,-13.51,
76.00,4.00,0.0000,-0.0495,-0.0494,0.388420,0.010661,-10.00,8.00,-8.00,-10.00,-13.50,9.26,-4.10,-13.63,
77.00,4.00,0.0000,-0.0498,-0.0494,0.372050,0.002188,-10.00,8.00,-8.00,-10.00,-13.06,4.95,-5.86,-10.78,
78.00,4.00,0.0000,-0.0494,-0.0494,0.464403,0.000820,-10.00,8.00,-8.00,-10.00,-8.98,4.45,-8.87,-7.05,
79.00,4.00,0.0000,-0.0494,-0.0494,0.590614,0.001800,-10.00,8.00,-8.00,-10.00,-6.26,8.32,-11.38,-6.21,
80.00,4.00,0.0000,-0.0495,-0.0495,0.619310,0.015651,-10.00,8.00,-8.00,-10.00,-6.68,11.76,-11.90,-9.28,
81.00,4.00,0.0000,-0.0492,-0.0495,0.488107,0.025384,-10.00,8.00,-8.00,-10.00,-9.89,10.80,-10.14,-13.09,
82.00,4.00,0.0000,-0.0496,-0.0494,0.391376,0.005858,-10.00,8.00,-8.00,-10.00,-13.19,6.57,-6.97,-13.72,
83.00,4.00,0.0000,-0.0500,-0.0495,0.364518,0.001157,-10.00,8.00,-8.00,-10.00,-13.82,4.01,-4.23,-10.51,
84.00,4.00,0.0000,-0.0496,-0.0495,0.407261,0.000703,-10.00,8.00,-8.00,-10.00,-11.24,6.11,-4.75,-6.61,
85.00,4.00,0.0000,-0.0493,-0.0495,0.515691,0.002343,-10.00,8.00,-8.00,-10.00,-7.62,10.43,-8.08,-6.71,
86.00,4.00,0.0000,-0.0497,-0.0496,0.615278,0.019188,-10.00,8.00,-8.00,-10.00,-6.00,11.88,-11.34,-10.79,
87.00,4.00,0.0000,-0.0493,-0.0495,0.563207,0.023146,-10.00,8.00,-8.00,-10.00,-7.84,8.65,-11.71,-13.91,
88.00,4.00,0.0000,-0.0494,-0.0495,0.444246,0.004091,-10.00,8.00,-8.00,-10.00,-11.54,4.63,-8.88,-12.31,
89.00,4.00,0.0000,-0.0498,-0.0495,0.371753,0.000972,-10.00,8.00,-8.00,-10.00,-13.91,4.68,-5.03,-8.48,
90.00,4.00,0.0000,-0.0498,-0.0496,0.376012,0.001003,-10.00,8.00,-8.00,-10.00,-12.90,8.76,-4.27,-6.22,
91.00,4.00,0.0000,-0.0494,-0.0496,0.453717,0.003700,-10.00,8.00,-8.00,-10.00,-9.24,11.98,-7.60,-6.52,
92.00,4.00,0.0000,-0.0495,-0.0496,0.595440,0.012735,-10.00,8.00,-8.00,-10.00,-6.02,9.50,-11.37,-9.19,
93.00,4.00,0.0000,-0.0492,-0.0496,0.564310,0.006027,-10.00,8.00,-8.00,-10.00,-8.50,4.87,-11.44,-12.41,
94.00,4.00,0.0000,-0.0495,-0.0495,0.405176,0.001355,-10.00,8.00,-8.00,-10.00,-13.13,4.72,-7.69,-13.99,
95.00,4.00,0.0000,-0.0498,-0.0495,0.369999,0.001208,-10.00,8.00,-8.00,-10.00,-13.28,8.79,-4.00,-12.86,
96.00,4.00,0.0000,-0.0493,-0.0495,0.460264,0.003364,-10.00,8.00,-8.00,-10.00,-9.02,11.42,-8.00,-9.80,
97.00,4.00,0.0000,-0.0494,-0.0495,0.584692,0.016829,-10.00,8.00,-8.00,-10.00,-6.17,11.84,-12.00,-6.54,
98.00,4.00,0.0000,-0.0496,-0.0495,0.592849,0.030954,-10.00,8.00,-8.00,-10.00,-7.04,9.79,-8.31,-6.44,
99.00,4.00,0.0000,-0.0492,-0.0495,0.473024,0.009408,-10.00,8.00,-8.00,-10.00,-10.78,6.58,-4.34,-9.60,
100.00,4.00,0.0000,-0.0497,-0.0495,0.378186,0.001702,-10.00,8.00,-8.00,-10.00,-13.76,4.29,-5.27,-13.13,
101.00,4.06,0.0000,-0.0498,-0.0495,0.374366,0.000650,-9.85,8.16,-8.02,-9.85,-12.99,4.50,-9.90,-13.69,
102.00,4.07,0.0000,-0.0495,-0.0495,0.454301,0.000804,-9.82,8.19,-8.00,-9.82,-9.40,6.99,-12.03,-10.82,
103.00,4.05,0.0000,-0.0494,-0.0495,0.568988,0.004037,-9.80,8.20,-8.03,-9.80,-6.60,11.04,-8.83,-7.04,
104.00,4.05,0.0000,-0.0497,-0.0495,0.642017,0.034320,-9.78,8.21,-8.03,-9.79,-5.78,11.88,-4.58,-5.81,
105.00,4.05,0.0000,-0.0493,-0.0495,0.591948,0.028499,-9.81,8.18,-8.06,-9.82,-7.45,7.78,-4.91,-8.37,
106.00,4.02,0.0000,-0.0494,-0.0495,0.475602,0.003959,-9.78,8.13,-8.03,-9.82,-10.53,4.23,-9.39,-12.25,
107.00,4.03,0.0000,-0.0497,-0.0495,0.392176,0.001182,-9.77,8.15,-8.00,-9.80,-13.14,5.94,-12.03,-13.81,
108.00,4.08,0.0000,-0.0500,-0.0496,0.368773,0.001579,-9.63,8.14,-7.91,-9.70,-13.61,10.00,-9.24,-11.53,
109.00,4.12,0.0000,-0.0497,-0.0496,0.400094,0.003799,-9.55,8.06,-7.91,-9.69,-11.66,12.11,-5.71,-7.01,
110.00,4.10,0.0000,-0.0492,-0.0496,0.491862,0.008987,-9.54,8.10,-7.87,-9.65,-8.02,11.17,-3.87,-6.00,
111.00,4.05,0.0000,-0.0495,-0.0495,0.642813,0.013034,-9.43,8.16,-7.74,-9.58,-5.38,7.90,-4.32,-10.55,
112.00,4.06,0.0000,-0.0491,-0.0495,0.600521,0.005460,-9.46,8.15,-7.76,-9.59,-7.91,4.80,-6.87,-13.64,
113.00,4.00,0.0000,-0.0494,-0.0495,0.427588,0.001377,-9.48,8.00,-7.78,-9.72,-12.33,4.20,-9.92,-10.62,
114.00,4.03,0.0000,-0.0499,-0.0495,0.377763,0.000862,-9.39,8.04,-7.70,-9.77,-13.09,6.68,-11.63,-6.40,
115.00,4.04,0.0000,-0.0494,-0.0495,0.451304,0.001986,-9.35,8.06,-7.66,-9.81,-9.31,10.58,-11.07,-6.54,
116.00,4.00,0.0000,-0.0492,-0.0495,0.593635,0.013483,-9.29,8.17,-7.72,-9.77,-5.84,12.08,-8.60,-10.82,
117.00,4.00,0.0000,-0.0498,-0.0495,0.658409,0.031960,-9.30,8.19,-7.75,-9.74,-5.79,9.23,-5.25,-13.73,
118.00,3.97,0.0000,-0.0491,-0.0495,0.543674,0.008430,-9.28,8.14,-7.67,-9.80,-9.12,5.19,-3.71,-11.56,
119.00,3.95,0.0000,-0.0496,-0.0494,0.411695,0.001548,-9.29,8.09,-7.62,-9.81,-12.59,4.41,-5.52,-6.84,
120.00,4.01,0.0000,-0.0499,-0.0495,0.384080,0.001071,-9.13,8.18,-7.62,-9.96,-12.74,7.78,-9.15,-6.84,
121.00,4.04,0.0000,-0.0494,-0.0495,0.449927,0.003083,-9.08,8.16,-7.58,-10.00,-9.45,11.70,-11.51,-11.94,
122.00,4.00,0.0000,-0.0492,-0.0495,0.588575,0.014991,-9.03,8.25,-7.66,-10.08,-5.79,11.36,-10.66,-13.87,
123.00,4.01,0.0000,-0.0499,-0.0495,0.676521,0.018645,-9.05,8.27,-7.68,-10.11,-5.38,7.10,-7.16,-9.66,
124.00,3.99,0.0000,-0.0491,-0.0495,0.570514,0.004390,-9.05,8.22,-7.63,-10.06,-8.63,4.24,-3.67,-6.29,
