time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.666241,0.013373,-10.00,8.00,-8.00,-10.00,-6.20,11.74,-4.77,-7.12,
2.00,4.00,0.0000,-0.0492,-0.0098,0.594406,0.045378,-10.00,8.00,-8.00,-10.00,-7.65,10.65,-4.18,-6.00,
3.00,4.00,0.0000,-0.0492,-0.0147,0.425809,0.009687,-10.00,8.00,-8.00,-10.00,-12.35,6.14,-6.71,-7.35,
4.00,4.00,0.0000,-0.0500,-0.0197,0.365082,0.001358,-10.00,8.00,-8.00,-10.00,-13.80,4.03,-10.29,-10.32,
5.00,4.00,0.0000,-0.0494,-0.0247,0.429924,0.000887,-10.00,8.00,-8.00,-10.00,-10.00,7.04,-12.00,-13.10,
6.00,4.00,0.0000,-0.0493,-0.0296,0.587250,0.004374,-10.00,8.00,-8.00,-10.00,-6.10,10.87,-10.44,-13.97,
7.00,4.00,0.0000,-0.0491,-0.0345,0.567626,0.026786,-10.00,8.00,-8.00,-10.00,-8.36,11.88,-6.86,-12.40,
8.00,4.00,0.0000,-0.0494,-0.0394,0.399462,0.013183,-10.00,8.00,-8.00,-10.00,-13.24,9.24,-4.16,-9.23,
9.00,4.00,0.0000,-0.0498,-0.0444,0.372899,0.002612,-10.00,8.00,-8.00,-10.00,-12.96,5.43,-4.97,-6.26,
10.00,4.00,0.0000,-0.0493,-0.0493,0.479419,0.000913,-10.00,8.00,-8.00,-10.00,-8.45,4.04,-8.56,-6.81,
11.00,4.00,0.0000,-0.0495,-0.0494,0.610446,0.001235,-10.00,8.00,-8.00,-10.00,-6.03,6.39,-11.63,-10.36,
12.00,4.00,0.0000,-0.0494,-0.0494,0.597821,0.005988,-10.00,8.00,-8.00,-10.00,-7.58,9.80,-11.38,-13.57,
13.00,4.00,0.0000,-0.0493,-0.0495,0.445725,0.012755,-10.00,8.00,-8.00,-10.00,-11.55,11.82,-8.04,-13.42,
14.00,4.00,0.0000,-0.0498,-0.0494,0.367348,0.008956,-10.00,8.00,-8.00,-10.00,-13.97,11.50,-5.04,-10.04,
15.00,4.00,0.0000,-0.0497,-0.0495,0.382166,0.004707,-10.00,8.00,-8.00,-10.00,-12.42,9.02,-4.02,-6.47,
16.00,4.00,0.0000,-0.0493,-0.0495,0.481054,0.002474,-10.00,8.00,-8.00,-10.00,-8.39,5.92,-5.70,-6.73,
17.00,4.00,0.0000,-0.0496,-0.0495,0.614679,0.001465,-10.00,8.00,-8.00,-10.00,-6.00,4.09,-8.94,-10.57,
18.00,4.00,0.0000,-0.0493,-0.0495,0.581996,0.001199,-10.00,8.00,-8.00,-10.00,-8.14,4.67,-11.54,-13.79,
19.00,4.00,0.0000,-0.0494,-0.0495,0.425743,0.001387,-10.00,8.00,-8.00,-10.00,-12.39,7.29,-11.74,-12.85,
20.00,4.00,0.0000,-0.0500,-0.0495,0.364642,0.002115,-10.00,8.00,-8.00,-10.00,-13.93,10.68,-9.40,-8.67,
21.00,4.00,0.0000,-0.0495,-0.0496,0.407985,0.004464,-10.00,8.00,-8.00,-10.00,-11.02,11.97,-5.33,-6.00,
22.00,4.00,0.0000,-0.0494,-0.0495,0.521478,0.008946,-10.00,8.00,-8.00,-10.00,-7.51,9.93,-4.39,-8.86,
23.00,4.00,0.0000,-0.0497,-0.0496,0.621011,0.007420,-10.00,8.00,-8.00,-10.00,-6.00,6.27,-8.61,-13.29,
24.00,4.00,0.0000,-0.0495,-0.0496,0.600714,0.002639,-10.00,8.00,-8.00,-10.00,-7.43,4.06,-11.96,-13.18,
25.00,4.00,0.0000,-0.0494,-0.0495,0.474061,0.001255,-10.00,8.00,-8.00,-10.00,-10.74,5.16,-9.64,-9.07,
26.00,4.00,0.0000,-0.0497,-0.0495,0.384350,0.001406,-10.00,8.00,-8.00,-10.00,-13.51,8.61,-5.49,-6.38,
27.00,4.00,0.0000,-0.0499,-0.0496,0.365268,0.002642,-10.00,8.00,-8.00,-10.00,-13.71,11.57,-4.04,-6.41,
28.00,4.00,0.0000,-0.0496,-0.0496,0.408077,0.005078,-10.00,8.00,-8.00,-10.00,-11.19,11.54,-6.44,-9.14,
29.00,4.00,0.0000,-0.0492,-0.0496,0.525801,0.006525,-10.00,8.00,-8.00,-10.00,-7.08,8.53,-10.35,-12.52,
30.00,4.00,0.0000,-0.0499,-0.0496,0.622133,0.004252,-10.00,8.00,-8.00,-10.00,-6.49,5.08,-11.98,-14.00,
31.00,4.00,0.0000,-0.0491,-0.0495,0.487750,0.001506,-10.00,8.00,-8.00,-10.00,-10.75,4.08,-9.75,-12.47,
32.00,4.00,0.0000,-0.0498,-0.0495,0.372884,0.000891,-10.00,8.00,-8.00,-10.00,-13.97,6.37,-5.07,-8.93,
33.00,4.00,0.0000,-0.0496,-0.0496,0.393821,0.001477,-10.00,8.00,-8.00,-10.00,-11.70,10.06,-5.07,-6.09,
34.00,4.00,0.0000,-0.0492,-0.0495,0.518894,0.006596,-10.00,8.00,-8.00,-10.00,-7.33,12.00,-10.49,-7.41,
35.00,4.00,0.0000,-0.0499,-0.0495,0.611454,0.023540,-10.00,8.00,-8.00,-10.00,-6.18,10.38,-11.30,-11.48,
36.00,4.00,0.0000,-0.0491,-0.0495,0.521266,0.011143,-10.00,8.00,-8.00,-10.00,-9.50,6.65,-6.56,-13.98,
37.00,4.00,0.0000,-0.0496,-0.0495,0.392621,0.001901,-10.00,8.00,-8.00,-10.00,-13.40,4.12,-4.03,-12.24,
38.00,4.00,0.0000,-0.0499,-0.0495,0.369589,0.000709,-10.00,8.00,-8.00,-10.00,-13.33,5.04,-5.72,-8.30,
39.00,4.00,0.0000,-0.0494,-0.0495,0.448431,0.001109,-10.00,8.00,-8.00,-10.00,-9.49,8.60,-9.84,-6.04,
40.00,4.00,0.0000,-0.0494,-0.0495,0.574371,0.007251,-10.00,8.00,-8.00,-10.00,-6.42,11.78,-12.00,-7.40,
41.00,4.00,0.0000,-0.0497,-0.0495,0.608486,0.031601,-10.00,8.00,-8.00,-10.00,-6.53,10.93,-9.91,-11.14,
42.00,4.00,0.0000,-0.0492,-0.0495,0.505464,0.013000,-10.00,8.00,-8.00,-10.00,-9.73,6.97,-6.17,-13.84,
