time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0493,-0.0049,0.688305,0.013917,-10.00,8.00,-8.00,-10.00,-6.00,11.60,-4.26,-6.23,
2.00,4.00,0.0000,-0.0486,-0.0098,0.528508,0.041830,-10.00,8.00,-8.00,-10.00,-9.69,11.13,-5.35,-7.49,
3.00,4.00,0.0000,-0.0497,-0.0147,0.370619,0.007822,-10.00,8.00,-8.00,-10.00,-13.97,7.11,-9.86,-12.11,
4.00,4.00,0.0000,-0.0494,-0.0197,0.410491,0.001407,-10.00,8.00,-8.00,-10.00,-10.61,4.10,-11.97,-13.91,
5.00,4.00,0.0000,-0.0492,-0.0246,0.573842,0.000984,-10.00,8.00,-8.00,-10.00,-6.25,5.51,-8.96,-10.49,
6.00,4.00,0.0000,-0.0493,-0.0295,0.594046,0.004141,-10.00,8.00,-8.00,-10.00,-7.88,9.34,-5.43,-7.07,
7.00,4.00,0.0000,-0.0493,-0.0345,0.414897,0.009425,-10.00,8.00,-8.00,-10.00,-12.89,11.75,-4.00,-6.06,
8.00,4.00,0.0000,-0.0498,-0.0394,0.367912,0.007342,-10.00,8.00,-8.00,-10.00,-13.30,11.48,-5.51,-8.18,
9.00,4.00,0.0000,-0.0493,-0.0444,0.465160,0.005494,-10.00,8.00,-8.00,-10.00,-8.67,8.73,-8.84,-11.75,
10.00,4.00,0.0000,-0.0495,-0.0493,0.608808,0.003768,-10.00,8.00,-8.00,-10.00,-6.00,5.46,-11.56,-13.92,
11.00,4.00,0.0000,-0.0492,-0.0494,0.569966,0.001748,-10.00,8.00,-8.00,-10.00,-8.49,4.00,-11.67,-12.98,
12.00,4.00,0.0000,-0.0494,-0.0494,0.410465,0.000967,-10.00,8.00,-8.00,-10.00,-12.93,5.40,-9.08,-9.70,
13.00,4.00,0.0000,-0.0499,-0.0495,0.366911,0.001118,-10.00,8.00,-8.00,-10.00,-13.59,8.93,-5.42,-6.61,
14.00,4.00,0.0000,-0.0494,-0.0495,0.440471,0.003585,-10.00,8.00,-8.00,-10.00,-9.67,12.00,-4.05,-6.29,
15.00,4.00,0.0000,-0.0494,-0.0495,0.584057,0.010639,-10.00,8.00,-8.00,-10.00,-6.18,9.14,-6.51,-9.00,
16.00,4.00,0.0000,-0.0494,-0.0495,0.600691,0.005171,-10.00,8.00,-8.00,-10.00,-7.46,4.59,-10.42,-12.53,
17.00,4.00,0.0000,-0.0493,-0.0495,0.443458,0.001480,-10.00,8.00,-8.00,-10.00,-11.91,5.10,-11.98,-13.99,
18.00,4.00,0.0000,-0.0499,-0.0495,0.366030,0.001528,-10.00,8.00,-8.00,-10.00,-13.97,9.56,-9.68,-12.20,
19.00,4.00,0.0000,-0.0495,-0.0495,0.406113,0.003548,-10.00,8.00,-8.00,-10.00,-11.08,11.98,-5.91,-8.56,
20.00,4.00,0.0000,-0.0492,-0.0495,0.542183,0.009351,-10.00,8.00,-8.00,-10.00,-6.82,10.17,-4.01,-6.08,
21.00,4.00,0.0000,-0.0498,-0.0495,0.623004,0.008474,-10.00,8.00,-8.00,-10.00,-6.60,6.05,-5.56,-7.19,
22.00,4.00,0.0000,-0.0491,-0.0495,0.484991,0.002152,-10.00,8.00,-8.00,-10.00,-10.77,4.00,-9.22,-10.87,
23.00,4.00,0.0000,-0.0498,-0.0495,0.373419,0.000957,-10.00,8.00,-8.00,-10.00,-13.94,6.20,-11.83,-13.75,
24.00,4.00,0.0000,-0.0496,-0.0495,0.387978,0.001503,-10.00,8.00,-8.00,-10.00,-12.03,10.18,-11.13,-13.20,
25.00,4.00,0.0000,-0.0493,-0.0495,0.501821,0.006159,-10.00,8.00,-8.00,-10.00,-7.82,12.00,-7.79,-9.79,
26.00,4.00,0.0000,-0.0497,-0.0495,0.616637,0.020189,-10.00,8.00,-8.00,-10.00,-6.01,9.93,-4.84,-6.81,
27.00,4.00,0.0000,-0.0493,-0.0495,0.574200,0.010805,-10.00,8.00,-8.00,-10.00,-8.18,5.99,-4.08,-6.10,
28.00,4.00,0.0000,-0.0494,-0.0495,0.430104,0.001964,-10.00,8.00,-8.00,-10.00,-12.18,4.00,-6.05,-8.18,
29.00,4.00,0.0000,-0.0499,-0.0495,0.366098,0.000830,-10.00,8.00,-8.00,-10.00,-13.99,5.89,-9.38,-11.56,
30.00,4.00,0.0000,-0.0496,-0.0495,0.393593,0.001328,-10.00,8.00,-8.00,-10.00,-11.82,9.90,-11.75,-13.83,
31.00,4.00,0.0000,-0.0493,-0.0495,0.499512,0.005784,-10.00,8.00,-8.00,-10.00,-7.89,12.00,-11.50,-13.35,
32.00,4.00,0.0000,-0.0497,-0.0495,0.610446,0.017900,-10.00,8.00,-8.00,-10.00,-6.00,9.71,-8.82,-10.49,
33.00,4.00,0.0000,-0.0493,-0.0496,0.579032,0.008730,-10.00,8.00,-8.00,-10.00,-7.99,5.54,-5.02,-6.96,
34.00,4.00,0.0000,-0.0494,-0.0495,0.437993,0.001740,-10.00,8.00,-8.00,-10.00,-11.93,4.07,-4.30,-6.18,
35.00,4.00,0.0000,-0.0499,-0.0495,0.367660,0.000941,-10.00,8.00,-8.00,-10.00,-14.00,6.91,-7.78,-9.00,
36.00,4.00,0.0000,-0.0497,-0.0496,0.386870,0.001717,-10.00,8.00,-8.00,-10.00,-12.18,10.59,-11.50,-12.76,
37.00,4.00,0.0000,-0.0491,-0.0495,0.493663,0.006208,-10.00,8.00,-8.00,-10.00,-7.78,11.99,-11.26,-13.92,
38.00,4.00,0.0000,-0.0499,-0.0496,0.613920,0.019747,-10.00,8.00,-8.00,-10.00,-6.29,10.03,-7.50,-11.39,
39.00,4.00,0.0000,-0.0490,-0.0495,0.489238,0.009233,-10.00,8.00,-8.00,-10.00,-10.71,6.37,-4.58,-7.62,
40.00,4.00,0.0000,-0.0498,-0.0495,0.370961,0.001580,-10.00,8.00,-8.00,-10.00,-14.00,4.08,-4.24,-6.01,
41.00,4.00,0.0000,-0.0495,-0.0495,0.407716,0.000690,-10.00,8.00,-8.00,-10.00,-10.92,5.08,-6.73,-8.05,
42.00,4.00,0.0000,-0.0492,-0.0495,0.566467,0.001627,-10.00,8.00,-8.00,-10.00,-6.32,8.57,-10.17,-11.88,
43.00,4.00,0.0000,-0.0491,-0.0495,0.585683,0.013886,-10.00,8.00,-8.00,-10.00,-7.93,11.79,-11.98,-13.99,
44.00,4.00,0.0000,-0.0493,-0.0494,0.399534,0.014712,-10.00,8.00,-8.00,-10.00,-13.10,10.85,-10.79,-12.45,
45.00,4.00,0.0000,-0.0497,-0.0495,0.371252,0.003847,-10.00,8.00,-8.00,-10.00,-12.95,6.78,-7.54,-8.45,
46.00,4.00,0.0000,-0.0493,-0.0494,0.481535,0.001221,-10.00,8.00,-8.00,-10.00,-8.43,4.05,-4.63,-6.00,
