time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.657326,0.012532,-10.00,8.00,-8.00,-10.00,-6.33,11.67,-4.71,-6.33,
2.00,4.00,0.0000,-0.0494,-0.0098,0.610181,0.046578,-10.00,8.00,-8.00,-10.00,-7.09,10.91,-4.26,-7.09,
3.00,4.00,0.0000,-0.0491,-0.0147,0.454731,0.012220,-10.00,8.00,-8.00,-10.00,-11.37,6.63,-7.04,-11.37,
4.00,4.00,0.0000,-0.0498,-0.0197,0.368483,0.001629,-10.00,8.00,-8.00,-10.00,-13.99,4.01,-10.65,-13.99,
5.00,4.00,0.0000,-0.0496,-0.0247,0.392839,0.000777,-10.00,8.00,-8.00,-10.00,-11.80,6.20,-11.97,-11.80,
6.00,4.00,0.0000,-0.0493,-0.0296,0.504041,0.002439,-10.00,8.00,-8.00,-10.00,-7.90,10.79,-9.86,-7.01,
7.00,4.00,0.0000,-0.0496,-0.0346,0.612364,0.018773,-10.00,8.00,-8.00,-10.00,-6.01,11.49,-6.46,-6.94,
8.00,4.00,0.0000,-0.0494,-0.0395,0.597231,0.017613,-10.00,8.00,-8.00,-10.00,-7.38,7.02,-4.27,-12.11,
9.00,4.00,0.0000,-0.0493,-0.0445,0.470054,0.002785,-10.00,8.00,-8.00,-10.00,-10.89,4.00,-4.37,-13.66,
10.00,4.00,0.0000,-0.0498,-0.0494,0.380156,0.001144,-10.00,8.00,-8.00,-10.00,-13.67,6.91,-6.70,-9.25,
11.00,4.00,0.0000,-0.0499,-0.0495,0.367811,0.001799,-10.00,8.00,-8.00,-10.00,-13.45,10.52,-9.83,-6.22,
12.00,4.00,0.0000,-0.0495,-0.0495,0.424148,0.004537,-10.00,8.00,-8.00,-10.00,-10.41,12.00,-11.83,-6.97,
13.00,4.00,0.0000,-0.0494,-0.0496,0.534799,0.011048,-10.00,8.00,-8.00,-10.00,-7.06,10.62,-11.48,-10.75,
14.00,4.00,0.0000,-0.0498,-0.0496,0.622624,0.011715,-10.00,8.00,-8.00,-10.00,-6.07,7.37,-8.99,-13.78,
15.00,4.00,0.0000,-0.0493,-0.0496,0.568652,0.004031,-10.00,8.00,-8.00,-10.00,-8.29,4.57,-5.20,-13.03,
16.00,4.00,0.0000,-0.0494,-0.0495,0.436132,0.001200,-10.00,8.00,-8.00,-10.00,-11.91,4.22,-4.24,-9.36,
17.00,4.00,0.0000,-0.0499,-0.0496,0.369306,0.000821,-10.00,8.00,-8.00,-10.00,-13.96,6.57,-7.68,-6.41,
18.00,4.00,0.0000,-0.0498,-0.0496,0.377582,0.001400,-10.00,8.00,-8.00,-10.00,-12.78,10.04,-11.49,-6.48,
19.00,4.00,0.0000,-0.0494,-0.0496,0.454851,0.004611,-10.00,8.00,-8.00,-10.00,-9.17,11.98,-11.22,-9.51,
20.00,4.00,0.0000,-0.0494,-0.0496,0.595179,0.015959,-10.00,8.00,-8.00,-10.00,-6.03,10.67,-7.21,-12.95,
21.00,4.00,0.0000,-0.0492,-0.0496,0.576221,0.013487,-10.00,8.00,-8.00,-10.00,-8.20,7.18,-4.09,-13.91,
22.00,4.00,0.0000,-0.0494,-0.0495,0.415880,0.002607,-10.00,8.00,-8.00,-10.00,-12.77,4.36,-5.69,-11.59,
23.00,4.00,0.0000,-0.0499,-0.0495,0.366392,0.000772,-10.00,8.00,-8.00,-10.00,-13.64,4.51,-10.08,-8.05,
24.00,4.00,0.0000,-0.0494,-0.0496,0.438880,0.000875,-10.00,8.00,-8.00,-10.00,-9.74,7.51,-11.96,-6.05,
25.00,4.00,0.0000,-0.0493,-0.0495,0.576619,0.004439,-10.00,8.00,-8.00,-10.00,-6.35,10.79,-9.06,-7.10,
26.00,4.00,0.0000,-0.0495,-0.0495,0.614493,0.030025,-10.00,8.00,-8.00,-10.00,-6.84,11.98,-4.65,-10.40,
27.00,4.00,0.0000,-0.0491,-0.0495,0.475034,0.024763,-10.00,8.00,-8.00,-10.00,-10.69,10.17,-5.03,-13.39,
28.00,4.00,0.0000,-0.0497,-0.0494,0.374546,0.005035,-10.00,8.00,-8.00,-10.00,-13.80,6.73,-9.82,-13.76,
29.00,4.00,0.0000,-0.0498,-0.0495,0.374915,0.001176,-10.00,8.00,-8.00,-10.00,-12.87,4.24,-11.91,-11.22,
30.00,4.00,0.0000,-0.0494,-0.0495,0.462962,0.000654,-10.00,8.00,-8.00,-10.00,-9.07,4.58,-8.21,-7.33,
31.00,4.00,0.0000,-0.0494,-0.0495,0.587688,0.001426,-10.00,8.00,-8.00,-10.00,-6.31,7.50,-5.28,-6.16,
32.00,4.00,0.0000,-0.0497,-0.0495,0.629305,0.009944,-10.00,8.00,-8.00,-10.00,-6.57,10.89,-4.00,-9.33,
33.00,4.00,0.0000,-0.0492,-0.0495,0.511108,0.027200,-10.00,8.00,-8.00,-10.00,-9.63,11.93,-5.06,-13.26,
34.00,4.00,0.0000,-0.0496,-0.0495,0.395398,0.011688,-10.00,8.00,-8.00,-10.00,-12.99,9.66,-7.84,-13.50,
35.00,4.00,0.0000,-0.0500,-0.0495,0.362397,0.002795,-10.00,8.00,-8.00,-10.00,-13.91,6.00,-10.72,-9.85,
36.00,4.00,0.0000,-0.0496,-0.0495,0.398391,0.000877,-10.00,8.00,-8.00,-10.00,-11.64,4.02,-12.00,-6.62,
37.00,4.00,0.0000,-0.0492,-0.0496,0.509100,0.000722,-10.00,8.00,-8.00,-10.00,-7.61,5.38,-10.94,-6.32,
38.00,4.00,0.0000,-0.0498,-0.0496,0.627043,0.002903,-10.00,8.00,-8.00,-10.00,-6.13,9.08,-8.16,-9.19,
39.00,4.00,0.0000,-0.0490,-0.0495,0.529787,0.016896,-10.00,8.00,-8.00,-10.00,-9.48,11.95,-4.70,-12.77,
40.00,4.00,0.0000,-0.0495,-0.0495,0.388401,0.011572,-10.00,8.00,-8.00,-10.00,-13.48,10.20,-4.36,-13.95,
41.00,4.00,0.0000,-0.0498,-0.0495,0.370563,0.002849,-10.00,8.00,-8.00,-10.00,-13.14,5.88,-7.55,-11.72,
42.00,4.00,0.0000,-0.0493,-0.0495,0.462843,0.000935,-10.00,8.00,-8.00,-10.00,-8.81,4.03,-11.17,-8.24,
43.00,4.00,0.0000,-0.0496,-0.0495,0.612767,0.001330,-10.00,8.00,-8.00,-10.00,-6.00,6.83,-11.72,-6.13,
44.00,4.00,0.0000,-0.0490,-0.0495,0.548417,0.007550,-10.00,8.00,-8.00,-10.00,-9.12,10.92,-8.66,-6.71,
45.00,4.00,0.0000,-0.0495,-0.0495,0.388779,0.011069,-10.00,8.00,-8.00,-10.00,-13.54,11.73,-4.83,-9.59,
46.00,4.00,0.0000,-0.0497,-0.0495,0.375874,0.004789,-10.00,8.00,-8.00,-10.00,-12.72,8.31,-4.39,-12.75,
47.00,4.00,0.0000,-0.0491,-0.0495,0.496676,0.001748,-10.00,8.00,-8.00,-10.00,-7.65,4.54,-7.91,-14.00,
48.00,4.00,0.0000,-0.0499,-0.0494,0.620882,0.001188,-10.00,8.00,-8.00,-10.00,-6.60,4.69,-11.53,-12.46,
49.00,4.00,0.0000,-0.0490,-0.0494,0.456759,0.002117,-10.00,8.00,-8.00,-10.00,-11.84,8.57,-11.27,-9.01,
50.00,4.00,0.0000,-0.0500,-0.0495,0.366299,0.003700,-10.00,8.00,-8.00,-10.00,-13.68,11.88,-7.55,-6.06,
51.00,4.00,0.0000,-0.0494,-0.0494,0.452143,0.005907,-10.00,8.00,-8.00,-10.00,-9.31,10.35,-4.53,-7.72,
52.00,4.00,0.0000,-0.0494,-0.0494,0.569655,0.004667,-10.00,8.00,-8.00,-10.00,-6.63,5.88,-4.34,-12.05,
53.00,4.00,0.0000,-0.0500,-0.0495,0.636873,0.001937,-10.00,8.00,-8.00,-10.00,-6.13,4.06,-7.14,-13.98,
54.00,4.00,0.0000,-0.0494,-0.0495,0.574359,0.002170,-10.00,8.00,-8.00,-10.00,-8.13,7.15,-10.64,-11.26,
55.00,4.00,0.0000,-0.0494,-0.0495,0.448701,0.005138,-10.00,8.00,-8.00,-10.00,-11.33,10.82,-11.98,-7.29,
56.00,4.00,0.0000,-0.0498,-0.0495,0.374529,0.007044,-10.00,8.00,-8.00,-10.00,-13.68,11.94,-10.07,-6.10,
57.00,4.00,0.0000,-0.0499,-0.0495,0.364121,0.004886,-10.00,8.00,-8.00,-10.00,-13.65,9.65,-6.50,-8.80,
58.00,4.00,0.0000,-0.0496,-0.0496,0.408035,0.002164,-10.00,8.00,-8.00,-10.00,-11.27,5.94,-4.12,-12.71,
59.00,4.00,0.0000,-0.0492,-0.0496,0.516954,0.001001,-10.00,8.00,-8.00,-10.00,-7.47,4.01,-4.91,-13.90,
60.00,4.00,0.0000,-0.0499,-0.0496,0.629169,0.001155,-10.00,8.00,-8.00,-10.00,-6.13,5.53,-8.22,-11.20,
61.00,4.00,0.0000,-0.0491,-0.0496,0.537340,0.003645,-10.00,8.00,-8.00,-10.00,-9.32,9.26,-11.35,-7.62,
62.00,4.00,0.0000,-0.0496,-0.0496,0.392427,0.007123,-10.00,8.00,-8.00,-10.00,-13.30,11.93,-11.74,-6.00,
63.00,4.00,0.0000,-0.0499,-0.0496,0.365252,0.005824,-10.00,8.00,-8.00,-10.00,-13.43,10.55,-9.07,-7.48,
64.00,4.00,0.0000,-0.0494,-0.0496,0.442722,0.003034,-10.00,8.00,-8.00,-10.00,-9.66,6.54,-4.63,-10.90,
65.00,4.00,0.0000,-0.0494,-0.0496,0.568878,0.001406,-10.00,8.00,-8.00,-10.00,-6.59,4.04,-5.38,-13.63,
66.00,4.00,0.0000,-0.0499,-0.0496,0.634651,0.001403,-10.00,8.00,-8.00,-10.00,-6.30,5.61,-10.62,-13.55,
67.00,4.00,0.0000,-0.0492,-0.0495,0.540367,0.004221,-10.00,8.00,-8.00,-10.00,-9.03,9.43,-11.37,-10.72,
68.00,4.00,0.0000,-0.0495,-0.0495,0.411938,0.008237,-10.00,8.00,-8.00,-10.00,-12.56,11.86,-6.97,-6.47,
69.00,4.00,0.0000,-0.0499,-0.0495,0.363595,0.006978,-10.00,8.00,-8.00,-10.00,-13.99,11.13,-4.34,-7.43,
70.00,4.00,0.0000,-0.0497,-0.0496,0.387916,0.003581,-10.00,8.00,-8.00,-10.00,-12.17,7.85,-4.46,-12.48,
71.00,4.00,0.0000,-0.0494,-0.0496,0.477577,0.001571,-10.00,8.00,-8.00,-10.00,-8.70,4.69,-7.25,-13.58,
72.00,4.00,0.0000,-0.0495,-0.0496,0.593991,0.000993,-10.00,8.00,-8.00,-10.00,-6.27,4.23,-10.60,-9.05,
73.00,4.00,0.0000,-0.0498,-0.0496,0.631930,0.001858,-10.00,8.00,-8.00,-10.00,-6.50,6.85,-12.00,-6.00,
74.00,4.00,0.0000,-0.0492,-0.0496,0.528130,0.007212,-10.00,8.00,-8.00,-10.00,-9.24,10.89,-10.38,-9.10,
75.00,4.00,0.0000,-0.0496,-0.0496,0.409646,0.011278,-10.00,8.00,-8.00,-10.00,-12.52,11.65,-6.65,-13.58,
76.00,4.00,0.0000,-0.0499,-0.0496,0.364757,0.004698,-10.00,8.00,-8.00,-10.00,-14.00,7.86,-4.00,-12.56,
77.00,4.00,0.0000,-0.0498,-0.0496,0.380855,0.001262,-10.00,8.00,-8.00,-10.00,-12.62,4.24,-6.69,-7.51,
78.00,4.00,0.0000,-0.0495,-0.0496,0.455950,0.000722,-10.00,8.00,-8.00,-10.00,-9.40,5.32,-11.13,-6.55,
79.00,4.00,0.0000,-0.0494,-0.0496,0.572322,0.002353,-10.00,8.00,-8.00,-10.00,-6.56,9.27,-11.39,-11.50,
80.00,4.00,0.0000,-0.0498,-0.0496,0.629375,0.017807,-10.00,8.00,-8.00,-10.00,-6.24,11.72,-7.25,-13.88,
81.00,4.00,0.0000,-0.0493,-0.0496,0.541847,0.036856,-10.00,8.00,-8.00,-10.00,-8.68,11.52,-4.16,-9.75,
82.00,4.00,0.0000,-0.0494,-0.0496,0.423021,0.013692,-10.00,8.00,-8.00,-10.00,-12.09,8.80,-5.27,-6.42,
83.00,4.00,0.0000,-0.0499,-0.0496,0.367166,0.002749,-10.00,8.00,-8.00,-10.00,-13.96,5.51,-9.38,-6.67,
84.00,4.00,0.0000,-0.0498,-0.0496,0.375531,0.000812,-10.00,8.00,-8.00,-10.00,-12.93,4.00,-11.97,-10.25,
85.00,4.00,0.0000,-0.0495,-0.0496,0.444853,0.000618,-10.00,8.00,-8.00,-10.00,-9.80,5.35,-10.21,-13.58,
86.00,4.00,0.0000,-0.0494,-0.0496,0.556803,0.001746,-10.00,8.00,-8.00,-10.00,-6.87,8.78,-5.93,-13.33,
87.00,4.00,0.0000,-0.0498,-0.0496,0.633073,0.016486,-10.00,8.00,-8.00,-10.00,-6.06,11.96,-4.05,-9.76,
88.00,4.00,0.0000,-0.0492,-0.0496,0.566810,0.034673,-10.00,8.00,-8.00,-10.00,-7.93,9.85,-7.11,-6.21,
89.00,4.00,0.0000,-0.0494,-0.0495,0.448608,0.006656,-10.00,8.00,-8.00,-10.00,-11.20,5.27,-11.28,-7.39,
90.00,4.00,0.0000,-0.0498,-0.0495,0.378296,0.001190,-10.00,8.00,-8.00,-10.00,-13.66,4.34,-11.36,-11.83,
91.00,4.00,0.0000,-0.0499,-0.0496,0.366163,0.000951,-10.00,8.00,-8.00,-10.00,-13.63,8.23,-7.46,-13.98,
92.00,4.00,0.0000,-0.0496,-0.0496,0.410711,0.002621,-10.00,8.00,-8.00,-10.00,-11.14,11.73,-4.57,-11.17,
93.00,4.00,0.0000,-0.0493,-0.0496,0.519589,0.008640,-10.00,8.00,-8.00,-10.00,-7.41,10.87,-4.26,-6.52,
94.00,4.00,0.0000,-0.0498,-0.0496,0.624821,0.009884,-10.00,8.00,-8.00,-10.00,-6.09,6.66,-6.76,-7.56,
95.00,4.00,0.0000,-0.0492,-0.0496,0.549031,0.002791,-10.00,8.00,-8.00,-10.00,-8.93,4.01,-10.20,-12.79,
96.00,4.00,0.0000,-0.0495,-0.0495,0.407542,0.001181,-10.00,8.00,-8.00,-10.00,-12.90,6.03,-11.98,-13.24,
97.00,4.00,0.0000,-0.0500,-0.0496,0.364658,0.001655,-10.00,8.00,-8.00,-10.00,-13.79,10.55,-10.76,-8.02,
98.00,4.00,0.0000,-0.0495,-0.0496,0.416590,0.004266,-10.00,8.00,-8.00,-10.00,-10.65,11.68,-7.46,-6.53,
99.00,4.00,0.0000,-0.0492,-0.0496,0.557972,0.006218,-10.00,8.00,-8.00,-10.00,-6.52,7.54,-4.43,-11.98,
100.00,4.00,0.0000,-0.0496,-0.0496,0.616495,0.002768,-10.00,8.00,-8.00,-10.00,-7.05,4.06,-4.49,-13.47,
