time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.643713,0.008811,-10.00,8.00,-8.00,-10.00,-6.57,10.83,-4.50,-6.61,
2.00,4.00,0.0000,-0.0495,-0.0098,0.626958,0.043369,-10.00,8.00,-8.00,-10.00,-6.47,12.00,-4.61,-6.41,
3.00,4.00,0.0000,-0.0490,-0.0148,0.493251,0.036385,-10.00,8.00,-8.00,-10.00,-9.79,10.83,-8.21,-9.60,
4.00,4.00,0.0000,-0.0496,-0.0197,0.385620,0.008120,-10.00,8.00,-8.00,-10.00,-13.32,8.00,-11.60,-13.16,
5.00,4.00,0.0000,-0.0499,-0.0247,0.364925,0.001822,-10.00,8.00,-8.00,-10.00,-13.62,5.17,-11.27,-13.75,
6.00,4.00,0.0000,-0.0495,-0.0297,0.424484,0.000728,-10.00,8.00,-8.00,-10.00,-10.41,4.00,-7.65,-10.81,
7.00,4.00,0.0000,-0.0493,-0.0346,0.545451,0.000738,-10.00,8.00,-8.00,-10.00,-7.00,5.17,-4.49,-7.40,
8.00,4.00,0.0000,-0.0499,-0.0395,0.634039,0.002448,-10.00,8.00,-8.00,-10.00,-6.10,8.00,-4.45,-6.00,
9.00,4.00,0.0000,-0.0492,-0.0445,0.561106,0.012742,-10.00,8.00,-8.00,-10.00,-8.48,11.30,-7.57,-7.62,
10.00,4.00,0.0000,-0.0494,-0.0494,0.418487,0.016131,-10.00,8.00,-8.00,-10.00,-12.13,11.71,-11.07,-11.03,
11.00,4.00,0.0000,-0.0499,-0.0495,0.362430,0.006058,-10.00,8.00,-8.00,-10.00,-13.99,8.82,-11.84,-13.66,
12.00,4.00,0.0000,-0.0497,-0.0495,0.381386,0.001772,-10.00,8.00,-8.00,-10.00,-12.50,5.20,-9.20,-13.54,
13.00,4.00,0.0000,-0.0493,-0.0496,0.470782,0.000777,-10.00,8.00,-8.00,-10.00,-8.72,4.07,-5.27,-10.75,
14.00,4.00,0.0000,-0.0495,-0.0496,0.610240,0.001175,-10.00,8.00,-8.00,-10.00,-6.01,6.43,-4.16,-7.36,
15.00,4.00,0.0000,-0.0492,-0.0495,0.582680,0.006119,-10.00,8.00,-8.00,-10.00,-8.12,10.16,-7.25,-6.01,
16.00,4.00,0.0000,-0.0494,-0.0495,0.416566,0.012444,-10.00,8.00,-8.00,-10.00,-12.50,12.00,-11.17,-7.83,
17.00,4.00,0.0000,-0.0500,-0.0495,0.360296,0.006946,-10.00,8.00,-8.00,-10.00,-13.86,10.29,-11.61,-11.38,
18.00,4.00,0.0000,-0.0494,-0.0495,0.416848,0.002844,-10.00,8.00,-8.00,-10.00,-10.56,6.54,-8.09,-13.83,
19.00,4.00,0.0000,-0.0492,-0.0495,0.565918,0.001336,-10.00,8.00,-8.00,-10.00,-6.41,4.09,-4.81,-13.24,
20.00,4.00,0.0000,-0.0495,-0.0495,0.611455,0.001242,-10.00,8.00,-8.00,-10.00,-7.29,5.12,-4.18,-10.07,
21.00,4.00,0.0000,-0.0492,-0.0495,0.442801,0.002171,-10.00,8.00,-8.00,-10.00,-12.05,8.58,-6.76,-6.25,
22.00,4.00,0.0000,-0.0500,-0.0495,0.364829,0.003301,-10.00,8.00,-8.00,-10.00,-13.88,11.38,-10.38,-7.53,
23.00,4.00,0.0000,-0.0494,-0.0495,0.422568,0.005632,-10.00,8.00,-8.00,-10.00,-10.15,11.82,-12.00,-12.23,
24.00,4.00,0.0000,-0.0494,-0.0495,0.546571,0.009852,-10.00,8.00,-8.00,-10.00,-6.83,9.61,-10.26,-13.85,
25.00,4.00,0.0000,-0.0499,-0.0495,0.628648,0.007954,-10.00,8.00,-8.00,-10.00,-6.17,6.27,-6.64,-10.15,
26.00,4.00,0.0000,-0.0493,-0.0495,0.554058,0.002664,-10.00,8.00,-8.00,-10.00,-8.73,4.14,-4.13,-7.26,
27.00,4.00,0.0000,-0.0495,-0.0495,0.422217,0.001024,-10.00,8.00,-8.00,-10.00,-12.35,4.69,-4.97,-6.00,
28.00,4.00,0.0000,-0.0499,-0.0495,0.366080,0.000923,-10.00,8.00,-8.00,-10.00,-14.00,7.55,-8.42,-7.08,
29.00,4.00,0.0000,-0.0497,-0.0496,0.385580,0.001978,-10.00,8.00,-8.00,-10.00,-12.29,11.25,-11.51,-9.87,
30.00,4.00,0.0000,-0.0494,-0.0495,0.472448,0.006315,-10.00,8.00,-8.00,-10.00,-8.69,11.55,-11.57,-12.74,
31.00,4.00,0.0000,-0.0495,-0.0496,0.592273,0.009809,-10.00,8.00,-8.00,-10.00,-6.16,7.96,-8.54,-14.00,
32.00,4.00,0.0000,-0.0497,-0.0496,0.620379,0.004101,-10.00,8.00,-8.00,-10.00,-6.86,4.41,-4.66,-12.92,
33.00,4.00,0.0000,-0.0493,-0.0495,0.497803,0.001495,-10.00,8.00,-8.00,-10.00,-10.19,4.80,-4.66,-10.13,
34.00,4.00,0.0000,-0.0497,-0.0496,0.390053,0.001513,-10.00,8.00,-8.00,-10.00,-13.37,8.75,-8.69,-6.21,
35.00,4.00,0.0000,-0.0499,-0.0496,0.364137,0.003047,-10.00,8.00,-8.00,-10.00,-13.71,11.97,-11.89,-7.78,
36.00,4.00,0.0000,-0.0496,-0.0496,0.410990,0.004379,-10.00,8.00,-8.00,-10.00,-10.94,9.70,-10.39,-12.64,
37.00,4.00,0.0000,-0.0493,-0.0496,0.521650,0.002571,-10.00,8.00,-8.00,-10.00,-7.50,5.08,-6.07,-13.59,
38.00,4.00,0.0000,-0.0497,-0.0496,0.626479,0.001375,-10.00,8.00,-8.00,-10.00,-6.00,4.49,-4.01,-9.24,
39.00,4.00,0.0000,-0.0494,-0.0496,0.598030,0.003251,-10.00,8.00,-8.00,-10.00,-7.59,8.57,-6.61,-6.00,
40.00,4.00,0.0000,-0.0493,-0.0495,0.459886,0.009563,-10.00,8.00,-8.00,-10.00,-11.04,11.66,-10.84,-9.13,
41.00,4.00,0.0000,-0.0498,-0.0496,0.373189,0.008645,-10.00,8.00,-8.00,-10.00,-13.69,11.31,-11.74,-13.65,
42.00,4.00,0.0000,-0.0499,-0.0496,0.365784,0.003718,-10.00,8.00,-8.00,-10.00,-13.48,7.84,-8.27,-12.35,
43.00,4.00,0.0000,-0.0496,-0.0496,0.422587,0.001333,-10.00,8.00,-8.00,-10.00,-10.58,4.52,-5.00,-8.26,
44.00,4.00,0.0000,-0.0494,-0.0496,0.525194,0.000799,-10.00,8.00,-8.00,-10.00,-7.57,4.48,-4.07,-6.15,
45.00,4.00,0.0000,-0.0497,-0.0496,0.621082,0.001903,-10.00,8.00,-8.00,-10.00,-6.04,7.76,-6.18,-6.65,
46.00,4.00,0.0000,-0.0495,-0.0496,0.618960,0.011986,-10.00,8.00,-8.00,-10.00,-6.82,10.93,-9.69,-9.42,
47.00,4.00,0.0000,-0.0493,-0.0496,0.498083,0.025940,-10.00,8.00,-8.00,-10.00,-9.47,11.96,-11.90,-12.59,
48.00,4.00,0.0000,-0.0496,-0.0496,0.403573,0.012343,-10.00,8.00,-8.00,-10.00,-12.43,10.09,-11.09,-14.00,
49.00,4.00,0.0000,-0.0499,-0.0496,0.365557,0.003384,-10.00,8.00,-8.00,-10.00,-13.96,6.68,-7.90,-12.69,
50.00,4.00,0.0000,-0.0498,-0.0496,0.372538,0.001013,-10.00,8.00,-8.00,-10.00,-13.18,4.24,-4.23,-9.51,
51.00,4.00,0.0000,-0.0496,-0.0497,0.426929,0.000587,-10.00,8.00,-8.00,-10.00,-10.53,4.56,-5.42,-6.34,
52.00,4.00,0.0000,-0.0494,-0.0496,0.531491,0.001092,-10.00,8.00,-8.00,-10.00,-7.35,7.40,-9.94,-6.73,
53.00,4.00,0.0000,-0.0497,-0.0496,0.624965,0.008079,-10.00,8.00,-8.00,-10.00,-6.00,11.26,-11.96,-10.29,
54.00,4.00,0.0000,-0.0494,-0.0496,0.575680,0.033086,-10.00,8.00,-8.00,-10.00,-7.59,11.42,-8.86,-13.57,
55.00,4.00,0.0000,-0.0494,-0.0496,0.459041,0.012062,-10.00,8.00,-8.00,-10.00,-10.95,7.44,-5.25,-13.39,
56.00,4.00,0.0000,-0.0498,-0.0496,0.380930,0.001910,-10.00,8.00,-8.00,-10.00,-13.61,4.14,-4.03,-9.96,
57.00,4.00,0.0000,-0.0499,-0.0496,0.366405,0.000735,-10.00,8.00,-8.00,-10.00,-13.62,5.50,-6.06,-6.85,
58.00,4.00,0.0000,-0.0496,-0.0497,0.413694,0.001364,-10.00,8.00,-8.00,-10.00,-10.98,10.30,-9.67,-6.11,
59.00,4.00,0.0000,-0.0493,-0.0496,0.522626,0.007229,-10.00,8.00,-8.00,-10.00,-7.33,11.43,-11.92,-8.30,
60.00,4.00,0.0000,-0.0498,-0.0496,0.620615,0.009097,-10.00,8.00,-8.00,-10.00,-6.07,6.21,-10.96,-11.77,
61.00,4.00,0.0000,-0.0493,-0.0496,0.559149,0.002386,-10.00,8.00,-8.00,-10.00,-8.63,4.30,-7.65,-13.91,
62.00,4.00,0.0000,-0.0495,-0.0495,0.418987,0.002065,-10.00,8.00,-8.00,-10.00,-12.51,8.75,-4.69,-13.10,
63.00,4.00,0.0000,-0.0499,-0.0496,0.364764,0.003299,-10.00,8.00,-8.00,-10.00,-13.96,11.61,-4.16,-10.00,
64.00,4.00,0.0000,-0.0496,-0.0496,0.397813,0.005183,-10.00,8.00,-8.00,-10.00,-11.56,11.52,-6.45,-6.64,
65.00,4.00,0.0000,-0.0493,-0.0496,0.507921,0.006263,-10.00,8.00,-8.00,-10.00,-7.65,8.56,-9.87,-6.35,
66.00,4.00,0.0000,-0.0497,-0.0496,0.621985,0.004082,-10.00,8.00,-8.00,-10.00,-6.02,5.14,-11.92,-9.40,
67.00,4.00,0.0000,-0.0493,-0.0496,0.570367,0.001710,-10.00,8.00,-8.00,-10.00,-8.37,4.05,-11.10,-13.00,
68.00,4.00,0.0000,-0.0494,-0.0495,0.424863,0.001138,-10.00,8.00,-8.00,-10.00,-12.35,6.19,-8.00,-13.85,
69.00,4.00,0.0000,-0.0499,-0.0495,0.365421,0.001579,-10.00,8.00,-8.00,-10.00,-13.98,9.96,-5.19,-11.18,
70.00,4.00,0.0000,-0.0496,-0.0496,0.397268,0.003654,-10.00,8.00,-8.00,-10.00,-11.63,12.00,-4.00,-6.67,
71.00,4.00,0.0000,-0.0492,-0.0496,0.512646,0.007894,-10.00,8.00,-8.00,-10.00,-7.50,10.04,-5.15,-7.34,
72.00,4.00,0.0000,-0.0498,-0.0496,0.624382,0.006967,-10.00,8.00,-8.00,-10.00,-6.12,6.04,-7.97,-12.58,
73.00,4.00,0.0000,-0.0491,-0.0495,0.538470,0.002209,-10.00,8.00,-8.00,-10.00,-9.27,4.00,-10.81,-13.40,
74.00,4.00,0.0000,-0.0496,-0.0495,0.396988,0.001053,-10.00,8.00,-8.00,-10.00,-13.28,5.96,-12.00,-8.86,
75.00,4.00,0.0000,-0.0499,-0.0495,0.367699,0.001423,-10.00,8.00,-8.00,-10.00,-13.45,9.82,-10.85,-6.13,
76.00,4.00,0.0000,-0.0494,-0.0496,0.441494,0.004132,-10.00,8.00,-8.00,-10.00,-9.65,11.97,-8.03,-7.15,
77.00,4.00,0.0000,-0.0493,-0.0495,0.578413,0.013710,-10.00,8.00,-8.00,-10.00,-6.29,10.60,-4.61,-10.94,
78.00,4.00,0.0000,-0.0496,-0.0496,0.614230,0.012718,-10.00,8.00,-8.00,-10.00,-7.00,6.91,-4.43,-13.82,
79.00,4.00,0.0000,-0.0492,-0.0495,0.472066,0.002837,-10.00,8.00,-8.00,-10.00,-11.00,4.20,-7.71,-12.99,
80.00,4.00,0.0000,-0.0498,-0.0495,0.373688,0.000883,-10.00,8.00,-8.00,-10.00,-13.91,4.86,-11.27,-9.27,
81.00,4.00,0.0000,-0.0497,-0.0495,0.380740,0.000943,-10.00,8.00,-8.00,-10.00,-12.53,8.25,-11.66,-6.18,
82.00,4.00,0.0000,-0.0492,-0.0495,0.483783,0.003244,-10.00,8.00,-8.00,-10.00,-8.17,11.31,-8.49,-7.16,
83.00,4.00,0.0000,-0.0496,-0.0495,0.616562,0.020780,-10.00,8.00,-8.00,-10.00,-6.07,11.80,-4.80,-11.15,
84.00,4.00,0.0000,-0.0489,-0.0495,0.524456,0.024070,-10.00,8.00,-8.00,-10.00,-9.59,9.36,-4.35,-13.92,
85.00,4.00,0.0000,-0.0496,-0.0494,0.383174,0.004467,-10.00,8.00,-8.00,-10.00,-13.70,5.86,-7.66,-12.52,
86.00,4.00,0.0000,-0.0497,-0.0495,0.379545,0.001008,-10.00,8.00,-8.00,-10.00,-12.51,4.02,-11.32,-8.11,
87.00,4.00,0.0000,-0.0492,-0.0495,0.498271,0.000716,-10.00,8.00,-8.00,-10.00,-7.78,5.26,-11.56,-6.16,
88.00,4.00,0.0000,-0.0498,-0.0495,0.625302,0.002561,-10.00,8.00,-8.00,-10.00,-6.18,8.63,-8.13,-10.33,
89.00,4.00,0.0000,-0.0490,-0.0495,0.512935,0.012669,-10.00,8.00,-8.00,-10.00,-10.05,11.63,-4.48,-13.97,
90.00,4.00,0.0000,-0.0497,-0.0494,0.376782,0.010852,-10.00,8.00,-8.00,-10.00,-13.85,11.41,-4.76,-11.29,
91.00,4.00,0.0000,-0.0496,-0.0494,0.383819,0.004475,-10.00,8.00,-8.00,-10.00,-12.14,8.16,-8.71,-7.51,
92.00,4.00,0.0000,-0.0493,-0.0494,0.501544,0.001872,-10.00,8.00,-8.00,-10.00,-7.85,4.76,-11.86,-6.00,
93.00,4.00,0.0000,-0.0497,-0.0494,0.622024,0.001158,-10.00,8.00,-8.00,-10.00,-6.00,4.25,-10.63,-7.51,
94.00,4.00,0.0000,-0.0493,-0.0495,0.584290,0.001958,-10.00,8.00,-8.00,-10.00,-8.03,7.07,-6.67,-10.89,
95.00,4.00,0.0000,-0.0494,-0.0495,0.436629,0.004354,-10.00,8.00,-8.00,-10.00,-11.97,10.44,-4.14,-13.60,
96.00,4.00,0.0000,-0.0499,-0.0495,0.366444,0.005657,-10.00,8.00,-8.00,-10.00,-14.00,12.00,-4.94,-13.60,
97.00,4.00,0.0000,-0.0497,-0.0495,0.385951,0.005390,-10.00,8.00,-8.00,-10.00,-12.15,10.70,-8.39,-10.89,
98.00,4.00,0.0000,-0.0491,-0.0495,0.501190,0.004289,-10.00,8.00,-8.00,-10.00,-7.45,7.48,-11.50,-6.97,
99.00,4.00,0.0000,-0.0497,-0.0495,0.613535,0.002769,-10.00,8.00,-8.00,-10.00,-6.92,4.63,-11.59,-6.40,
100.00,4.00,0.0000,-0.0491,-0.0495,0.434152,0.001135,-10.00,8.00,-8.00,-10.00,-12.55,4.18,-8.58,-10.19,
101.00,4.02,0.0000,-0.0498,-0.0495,0.372758,0.000762,-9.94,8.03,-8.06,-9.94,-13.04,6.49,-4.35,-13.70,
102.00,4.01,0.0000,-0.0492,-0.0495,0.491046,0.002079,-9.91,8.05,-8.04,-9.96,-8.02,10.66,-5.87,-12.75,
103.00,3.98,0.0000,-0.0496,-0.0495,0.618259,0.018193,-9.86,8.12,-8.03,-9.99,-5.88,11.71,-10.95,-8.32,
104.00,3.99,0.0000,-0.0492,-0.0495,0.550263,0.018348,-9.89,8.08,-8.01,-10.00,-8.47,7.35,-11.19,-6.06,
105.00,3.96,0.0000,-0.0495,-0.0495,0.414055,0.002597,-9.90,8.03,-8.04,-9.93,-12.67,4.08,-6.80,-9.57,
106.00,4.01,0.0000,-0.0499,-0.0495,0.369429,0.000992,-9.78,8.12,-8.14,-9.85,-13.55,6.78,-4.29,-13.61,
107.00,4.04,0.0000,-0.0494,-0.0494,0.431820,0.002075,-9.71,8.11,-8.23,-9.77,-10.04,10.70,-5.09,-12.10,
