time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.651357,0.010321,-10.00,8.00,-8.00,-10.00,-6.43,11.23,-4.61,-6.23,
2.00,4.00,0.0000,-0.0494,-0.0098,0.618965,0.047670,-10.00,8.00,-8.00,-10.00,-6.78,11.82,-4.41,-7.49,
3.00,4.00,0.0000,-0.0491,-0.0148,0.471128,0.023967,-10.00,8.00,-8.00,-10.00,-10.66,9.29,-7.60,-12.11,
4.00,4.00,0.0000,-0.0497,-0.0197,0.374289,0.003850,-10.00,8.00,-8.00,-10.00,-13.82,5.71,-11.16,-13.91,
5.00,4.00,0.0000,-0.0498,-0.0247,0.376325,0.000926,-10.00,8.00,-8.00,-10.00,-12.79,4.00,-11.75,-10.49,
6.00,4.00,0.0000,-0.0494,-0.0296,0.467171,0.000692,-10.00,8.00,-8.00,-10.00,-8.96,5.56,-8.81,-6.06,
7.00,4.00,0.0000,-0.0494,-0.0346,0.588893,0.002487,-10.00,8.00,-8.00,-10.00,-6.31,9.58,-5.43,-9.31,
8.00,4.00,0.0000,-0.0496,-0.0395,0.627562,0.023694,-10.00,8.00,-8.00,-10.00,-6.52,11.89,-4.00,-13.94,
9.00,4.00,0.0000,-0.0492,-0.0445,0.517265,0.018548,-10.00,8.00,-8.00,-10.00,-9.42,7.78,-5.51,-10.69,
10.00,4.00,0.0000,-0.0496,-0.0494,0.405908,0.002509,-10.00,8.00,-8.00,-10.00,-12.77,4.03,-8.84,-7.34,
11.00,4.00,0.0000,-0.0500,-0.0495,0.364307,0.000966,-10.00,8.00,-8.00,-10.00,-13.98,6.84,-11.56,-6.00,
12.00,4.00,0.0000,-0.0497,-0.0495,0.389272,0.001905,-10.00,8.00,-8.00,-10.00,-12.11,11.07,-11.67,-7.24,
13.00,4.00,0.0000,-0.0495,-0.0496,0.473194,0.006431,-10.00,8.00,-8.00,-10.00,-8.82,11.64,-9.08,-10.26,
14.00,4.00,0.0000,-0.0495,-0.0496,0.579014,0.009926,-10.00,8.00,-8.00,-10.00,-6.46,8.09,-5.59,-13.12,
15.00,4.00,0.0000,-0.0500,-0.0496,0.636687,0.004182,-10.00,8.00,-8.00,-10.00,-6.18,4.44,-4.00,-13.96,
16.00,4.00,0.0000,-0.0494,-0.0496,0.573366,0.001739,-10.00,8.00,-8.00,-10.00,-8.13,4.82,-5.77,-12.24,
17.00,4.00,0.0000,-0.0495,-0.0496,0.454658,0.002228,-10.00,8.00,-8.00,-10.00,-11.18,8.59,-9.42,-8.83,
18.00,4.00,0.0000,-0.0498,-0.0496,0.380051,0.003850,-10.00,8.00,-8.00,-10.00,-13.54,11.41,-11.87,-6.06,
