time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.641574,0.011953,-10.00,8.00,-8.00,-10.00,-6.61,11.71,-4.04,-6.36,
2.00,4.00,0.0000,-0.0497,-0.0098,0.621257,0.044015,-10.00,8.00,-8.00,-10.00,-6.41,10.79,-6.87,-6.98,
3.00,4.00,0.0000,-0.0492,-0.0148,0.505477,0.013417,-10.00,8.00,-8.00,-10.00,-9.60,6.39,-11.64,-11.13,
4.00,4.00,0.0000,-0.0496,-0.0197,0.396056,0.001838,-10.00,8.00,-8.00,-10.00,-13.16,4.00,-10.16,-13.96,
5.00,4.00,0.0000,-0.0500,-0.0247,0.365234,0.000846,-10.00,8.00,-8.00,-10.00,-13.75,6.61,-5.54,-12.16,
6.00,4.00,0.0000,-0.0495,-0.0297,0.415636,0.001923,-10.00,8.00,-8.00,-10.00,-10.81,11.19,-4.09,-8.12,
7.00,4.00,0.0000,-0.0494,-0.0346,0.525816,0.008558,-10.00,8.00,-8.00,-10.00,-7.40,11.09,-7.07,-6.01,
8.00,4.00,0.0000,-0.0497,-0.0396,0.619508,0.009174,-10.00,8.00,-8.00,-10.00,-6.00,6.24,-11.10,-7.55,
9.00,4.00,0.0000,-0.0495,-0.0445,0.593082,0.002564,-10.00,8.00,-8.00,-10.00,-7.62,4.10,-11.62,-11.33,
10.00,4.00,0.0000,-0.0494,-0.0494,0.464013,0.001987,-10.00,8.00,-8.00,-10.00,-11.03,7.95,-8.04,-13.89,
11.00,4.00,0.0000,-0.0498,-0.0496,0.379290,0.003355,-10.00,8.00,-8.00,-10.00,-13.66,11.25,-4.75,-12.89,
12.00,4.00,0.0000,-0.0499,-0.0496,0.366572,0.004795,-10.00,8.00,-8.00,-10.00,-13.54,11.77,-4.23,-9.34,
13.00,4.00,0.0000,-0.0496,-0.0496,0.417595,0.004531,-10.00,8.00,-8.00,-10.00,-10.75,9.03,-6.97,-6.45,
14.00,4.00,0.0000,-0.0492,-0.0496,0.541709,0.002745,-10.00,8.00,-8.00,-10.00,-6.89,5.41,-10.59,-6.39,
15.00,4.00,0.0000,-0.0499,-0.0496,0.628690,0.001516,-10.00,8.00,-8.00,-10.00,-6.42,4.02,-11.98,-9.19,
16.00,4.00,0.0000,-0.0491,-0.0496,0.507079,0.001399,-10.00,8.00,-8.00,-10.00,-10.14,6.07,-9.93,-12.64,
17.00,4.00,0.0000,-0.0497,-0.0496,0.382759,0.002098,-10.00,8.00,-8.00,-10.00,-13.69,10.12,-5.99,-13.99,
18.00,4.00,0.0000,-0.0498,-0.0496,0.374161,0.003892,-10.00,8.00,-8.00,-10.00,-12.93,11.94,-4.01,-12.17,
19.00,4.00,0.0000,-0.0495,-0.0496,0.461608,0.005075,-10.00,8.00,-8.00,-10.00,-9.14,8.85,-6.55,-8.44,
20.00,4.00,0.0000,-0.0495,-0.0496,0.572792,0.002819,-10.00,8.00,-8.00,-10.00,-6.59,4.70,-10.73,-6.02,
21.00,4.00,0.0000,-0.0500,-0.0496,0.636860,0.001547,-10.00,8.00,-8.00,-10.00,-6.13,4.67,-11.82,-7.83,
22.00,4.00,0.0000,-0.0494,-0.0496,0.575979,0.003420,-10.00,8.00,-8.00,-10.00,-8.06,8.99,-8.58,-11.95,
23.00,4.00,0.0000,-0.0494,-0.0495,0.453047,0.010858,-10.00,8.00,-8.00,-10.00,-11.17,11.87,-5.21,-14.00,
24.00,4.00,0.0000,-0.0497,-0.0495,0.379872,0.005130,-10.00,8.00,-8.00,-10.00,-13.57,7.01,-4.02,-11.80,
25.00,4.00,0.0000,-0.0499,-0.0496,0.364657,0.001077,-10.00,8.00,-8.00,-10.00,-13.77,4.13,-5.83,-7.23,
26.00,4.00,0.0000,-0.0497,-0.0496,0.400289,0.001024,-10.00,8.00,-8.00,-10.00,-11.66,8.66,-9.27,-6.61,
27.00,4.00,0.0000,-0.0493,-0.0496,0.490856,0.004305,-10.00,8.00,-8.00,-10.00,-8.17,11.82,-11.76,-11.39,
28.00,4.00,0.0000,-0.0496,-0.0496,0.602963,0.018777,-10.00,8.00,-8.00,-10.00,-6.01,10.79,-11.42,-13.95,
29.00,4.00,0.0000,-0.0494,-0.0496,0.581598,0.013186,-10.00,8.00,-8.00,-10.00,-7.72,6.70,-8.50,-10.22,
30.00,4.00,0.0000,-0.0494,-0.0496,0.446900,0.002428,-10.00,8.00,-8.00,-10.00,-11.64,4.04,-4.89,-6.18,
31.00,4.00,0.0000,-0.0498,-0.0496,0.369882,0.000893,-10.00,8.00,-8.00,-10.00,-13.97,5.72,-4.27,-7.96,
32.00,4.00,0.0000,-0.0497,-0.0496,0.382698,0.001271,-10.00,8.00,-8.00,-10.00,-12.45,9.48,-7.37,-12.88,
33.00,4.00,0.0000,-0.0493,-0.0496,0.476315,0.004393,-10.00,8.00,-8.00,-10.00,-8.52,11.78,-11.11,-13.37,
34.00,4.00,0.0000,-0.0495,-0.0496,0.597288,0.019678,-10.00,8.00,-8.00,-10.00,-6.02,11.45,-11.73,-9.19,
35.00,4.00,0.0000,-0.0494,-0.0496,0.573894,0.023399,-10.00,8.00,-8.00,-10.00,-7.76,8.72,-8.63,-6.52,
36.00,4.00,0.0000,-0.0493,-0.0495,0.438871,0.005283,-10.00,8.00,-8.00,-10.00,-11.87,5.48,-4.60,-6.22,
37.00,4.00,0.0000,-0.0499,-0.0495,0.367366,0.001100,-10.00,8.00,-8.00,-10.00,-14.00,4.00,-4.82,-8.48,
38.00,4.00,0.0000,-0.0496,-0.0496,0.392539,0.000616,-10.00,8.00,-8.00,-10.00,-11.87,5.30,-9.14,-11.77,
39.00,4.00,0.0000,-0.0493,-0.0495,0.504959,0.001306,-10.00,8.00,-8.00,-10.00,-7.76,8.47,-11.99,-13.86,
40.00,4.00,0.0000,-0.0497,-0.0496,0.621254,0.009719,-10.00,8.00,-8.00,-10.00,-6.03,11.40,-9.69,-13.33,
41.00,4.00,0.0000,-0.0492,-0.0495,0.549186,0.033503,-10.00,8.00,-8.00,-10.00,-8.66,11.77,-5.11,-10.54,
42.00,4.00,0.0000,-0.0494,-0.0495,0.408483,0.014259,-10.00,8.00,-8.00,-10.00,-12.76,9.30,-4.53,-6.46,
43.00,4.00,0.0000,-0.0500,-0.0495,0.363606,0.002943,-10.00,8.00,-8.00,-10.00,-13.83,5.86,-8.92,-7.28,
44.00,4.00,0.0000,-0.0495,-0.0495,0.415927,0.000906,-10.00,8.00,-8.00,-10.00,-10.70,4.02,-11.99,-12.13,
45.00,4.00,0.0000,-0.0493,-0.0495,0.537165,0.000769,-10.00,8.00,-8.00,-10.00,-7.16,5.18,-9.36,-13.82,
46.00,4.00,0.0000,-0.0498,-0.0495,0.632143,0.002677,-10.00,8.00,-8.00,-10.00,-6.06,8.41,-5.30,-9.90,
47.00,4.00,0.0000,-0.0492,-0.0495,0.570842,0.014253,-10.00,8.00,-8.00,-10.00,-8.27,11.26,-4.08,-6.14,
48.00,4.00,0.0000,-0.0494,-0.0495,0.428859,0.018737,-10.00,8.00,-8.00,-10.00,-11.93,11.90,-6.67,-7.90,
49.00,4.00,0.0000,-0.0498,-0.0495,0.363839,0.007803,-10.00,8.00,-8.00,-10.00,-13.97,9.89,-10.55,-12.67,
50.00,4.00,0.0000,-0.0497,-0.0495,0.377536,0.002627,-10.00,8.00,-8.00,-10.00,-12.68,6.60,-11.96,-13.61,
51.00,4.00,0.0000,-0.0494,-0.0495,0.460939,0.001089,-10.00,8.00,-8.00,-10.00,-9.12,4.26,-9.53,-9.60,
52.00,4.00,0.0000,-0.0494,-0.0496,0.591747,0.000856,-10.00,8.00,-8.00,-10.00,-6.22,4.46,-5.75,-6.61,
53.00,4.00,0.0000,-0.0496,-0.0496,0.622630,0.001937,-10.00,8.00,-8.00,-10.00,-6.89,7.06,-4.00,-6.24,
54.00,4.00,0.0000,-0.0492,-0.0495,0.488211,0.005921,-10.00,8.00,-8.00,-10.00,-10.49,10.50,-5.81,-8.78,
55.00,4.00,0.0000,-0.0497,-0.0495,0.379553,0.007927,-10.00,8.00,-8.00,-10.00,-13.63,11.99,-9.57,-12.26,
56.00,4.00,0.0000,-0.0498,-0.0496,0.365822,0.005363,-10.00,8.00,-8.00,-10.00,-13.35,10.13,-11.93,-13.99,
57.00,4.00,0.0000,-0.0495,-0.0496,0.435256,0.002716,-10.00,8.00,-8.00,-10.00,-9.95,6.48,-10.80,-12.64,
58.00,4.00,0.0000,-0.0493,-0.0496,0.575941,0.001383,-10.00,8.00,-8.00,-10.00,-6.34,4.10,-7.19,-9.08,
59.00,4.00,0.0000,-0.0496,-0.0496,0.619075,0.001255,-10.00,8.00,-8.00,-10.00,-7.01,5.00,-4.25,-6.06,
60.00,4.00,0.0000,-0.0492,-0.0495,0.469240,0.002246,-10.00,8.00,-8.00,-10.00,-11.17,8.46,-4.84,-7.80,
61.00,4.00,0.0000,-0.0498,-0.0495,0.370404,0.003991,-10.00,8.00,-8.00,-10.00,-13.97,11.80,-8.40,-12.20,
62.00,4.00,0.0000,-0.0497,-0.0496,0.384640,0.004839,-10.00,8.00,-8.00,-10.00,-12.12,10.70,-11.59,-13.94,
