time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.653404,0.010757,-10.00,8.00,-8.00,-10.00,-6.40,11.33,-4.54,-6.90,
2.00,4.00,0.0000,-0.0494,-0.0098,0.616038,0.048689,-10.00,8.00,-8.00,-10.00,-6.87,11.70,-4.54,-6.08,
3.00,4.00,0.0000,-0.0491,-0.0147,0.463465,0.022259,-10.00,8.00,-8.00,-10.00,-10.89,8.78,-8.00,-8.13,
4.00,4.00,0.0000,-0.0498,-0.0197,0.371588,0.003256,-10.00,8.00,-8.00,-10.00,-13.90,5.17,-11.46,-11.55,
5.00,4.00,0.0000,-0.0497,-0.0247,0.380920,0.000831,-10.00,8.00,-8.00,-10.00,-12.49,4.08,-11.46,-13.84,
6.00,4.00,0.0000,-0.0493,-0.0296,0.481451,0.000806,-10.00,8.00,-8.00,-10.00,-8.46,6.47,-8.00,-13.31,
7.00,4.00,0.0000,-0.0495,-0.0346,0.608492,0.004426,-10.00,8.00,-8.00,-10.00,-6.05,10.70,-4.80,-10.35,
8.00,4.00,0.0000,-0.0493,-0.0395,0.600990,0.031816,-10.00,8.00,-8.00,-10.00,-7.36,11.64,-4.17,-6.29,
9.00,4.00,0.0000,-0.0492,-0.0444,0.456268,0.014901,-10.00,8.00,-8.00,-10.00,-11.16,7.55,-6.68,-7.69,
10.00,4.00,0.0000,-0.0498,-0.0493,0.373186,0.001995,-10.00,8.00,-8.00,-10.00,-13.86,4.08,-10.26,-12.64,
11.00,4.00,0.0000,-0.0498,-0.0495,0.375003,0.000789,-10.00,8.00,-8.00,-10.00,-12.93,6.03,-12.00,-13.53,
