time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.643170,0.011342,-10.00,8.00,-8.00,-10.00,-6.57,11.57,-4.74,-6.74,
2.00,4.00,0.0000,-0.0496,-0.0098,0.625269,0.046759,-10.00,8.00,-8.00,-10.00,-6.47,11.22,-4.22,-6.22,
3.00,4.00,0.0000,-0.0491,-0.0148,0.503952,0.018439,-10.00,8.00,-8.00,-10.00,-9.79,7.34,-6.87,-8.87,
4.00,4.00,0.0000,-0.0496,-0.0197,0.391335,0.002414,-10.00,8.00,-8.00,-10.00,-13.32,4.18,-10.47,-12.47,
5.00,4.00,0.0000,-0.0499,-0.0247,0.366053,0.000779,-10.00,8.00,-8.00,-10.00,-13.62,5.21,-12.00,-14.00,
6.00,4.00,0.0000,-0.0495,-0.0297,0.424319,0.001206,-10.00,8.00,-8.00,-10.00,-10.41,9.22,-10.16,-12.16,
7.00,4.00,0.0000,-0.0493,-0.0346,0.544457,0.006758,-10.00,8.00,-8.00,-10.00,-6.97,11.92,-6.28,-8.57,
8.00,4.00,0.0000,-0.0499,-0.0395,0.626505,0.029036,-10.00,8.00,-8.00,-10.00,-6.13,10.59,-4.00,-6.14,
9.00,4.00,0.0000,-0.0492,-0.0445,0.550478,0.014610,-10.00,8.00,-8.00,-10.00,-8.64,6.58,-6.40,-6.87,
10.00,4.00,0.0000,-0.0495,-0.0494,0.421610,0.002258,-10.00,8.00,-8.00,-10.00,-12.32,4.04,-10.67,-10.15,
11.00,4.00,0.0000,-0.0499,-0.0495,0.365842,0.000826,-10.00,8.00,-8.00,-10.00,-14.00,5.58,-11.82,-13.31,
12.00,4.00,0.0000,-0.0497,-0.0495,0.387069,0.001209,-10.00,8.00,-8.00,-10.00,-12.22,9.55,-8.50,-13.77,
13.00,4.00,0.0000,-0.0494,-0.0496,0.478883,0.004768,-10.00,8.00,-8.00,-10.00,-8.58,11.97,-4.58,-11.15,
14.00,4.00,0.0000,-0.0495,-0.0496,0.598228,0.017397,-10.00,8.00,-8.00,-10.00,-6.13,10.42,-4.74,-7.46,
15.00,4.00,0.0000,-0.0496,-0.0496,0.611097,0.012956,-10.00,8.00,-8.00,-10.00,-6.93,6.45,-8.83,-6.03,
16.00,4.00,0.0000,-0.0493,-0.0495,0.490143,0.002660,-10.00,8.00,-8.00,-10.00,-10.30,4.03,-11.92,-8.35,
17.00,4.00,0.0000,-0.0497,-0.0495,0.387989,0.000989,-10.00,8.00,-8.00,-10.00,-13.43,5.58,-10.28,-12.22,
18.00,4.00,0.0000,-0.0499,-0.0496,0.365767,0.001237,-10.00,8.00,-8.00,-10.00,-13.67,9.34,-5.81,-14.00,
19.00,4.00,0.0000,-0.0496,-0.0496,0.415854,0.003248,-10.00,8.00,-8.00,-10.00,-10.83,11.82,-4.11,-12.01,
20.00,4.00,0.0000,-0.0494,-0.0496,0.514736,0.009965,-10.00,8.00,-8.00,-10.00,-7.73,11.26,-7.61,-8.17,
21.00,4.00,0.0000,-0.0497,-0.0496,0.604804,0.013623,-10.00,8.00,-8.00,-10.00,-6.07,8.11,-11.62,-6.01,
22.00,4.00,0.0000,-0.0497,-0.0496,0.618937,0.005600,-10.00,8.00,-8.00,-10.00,-6.71,4.88,-10.80,-7.62,
23.00,4.00,0.0000,-0.0494,-0.0496,0.524987,0.001697,-10.00,8.00,-8.00,-10.00,-9.28,4.12,-6.68,-11.46,
