time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.623273,0.010532,-10.00,8.00,-8.00,-10.00,-6.97,11.57,-4.74,-6.67,
2.00,4.00,0.0000,-0.0499,-0.0098,0.629117,0.042350,-10.00,8.00,-8.00,-10.00,-6.05,11.22,-4.22,-6.30,
3.00,4.00,0.0000,-0.0493,-0.0148,0.571030,0.022008,-10.00,8.00,-8.00,-10.00,-7.88,7.34,-6.87,-9.22,
4.00,4.00,0.0000,-0.0494,-0.0197,0.454168,0.003216,-10.00,8.00,-8.00,-10.00,-11.19,4.18,-10.47,-12.83,
5.00,4.00,0.0000,-0.0498,-0.0247,0.378550,0.000950,-10.00,8.00,-8.00,-10.00,-13.67,5.21,-12.00,-13.92,
6.00,4.00,0.0000,-0.0499,-0.0297,0.366349,0.001124,-10.00,8.00,-8.00,-10.00,-13.60,9.16,-10.16,-11.53,
7.00,4.00,0.0000,-0.0496,-0.0347,0.412713,0.003136,-10.00,8.00,-8.00,-10.00,-11.02,11.86,-6.36,-7.65,
8.00,4.00,0.0000,-0.0493,-0.0396,0.521000,0.009443,-10.00,8.00,-8.00,-10.00,-7.43,10.93,-4.01,-6.03,
9.00,4.00,0.0000,-0.0498,-0.0445,0.624551,0.011584,-10.00,8.00,-8.00,-10.00,-6.04,7.23,-5.90,-8.50,
10.00,4.00,0.0000,-0.0493,-0.0495,0.567079,0.003646,-10.00,8.00,-8.00,-10.00,-8.39,4.26,-10.02,-12.52,
11.00,4.00,0.0000,-0.0494,-0.0496,0.426577,0.001175,-10.00,8.00,-8.00,-10.00,-12.25,4.81,-12.00,-13.94,
12.00,4.00,0.0000,-0.0499,-0.0496,0.365850,0.001094,-10.00,8.00,-8.00,-10.00,-14.00,8.30,-9.72,-11.30,
13.00,4.00,0.0000,-0.0497,-0.0496,0.390949,0.002353,-10.00,8.00,-8.00,-10.00,-11.98,11.36,-5.90,-7.76,
14.00,4.00,0.0000,-0.0493,-0.0496,0.491556,0.007625,-10.00,8.00,-8.00,-10.00,-8.18,11.76,-4.01,-6.02,
15.00,4.00,0.0000,-0.0496,-0.0496,0.608816,0.016238,-10.00,8.00,-8.00,-10.00,-6.03,9.17,-5.47,-7.12,
16.00,4.00,0.0000,-0.0495,-0.0496,0.598869,0.008300,-10.00,8.00,-8.00,-10.00,-7.40,5.65,-9.05,-10.28,
17.00,4.00,0.0000,-0.0493,-0.0495,0.464173,0.001886,-10.00,8.00,-8.00,-10.00,-11.09,4.00,-11.75,-13.24,
18.00,4.00,0.0000,-0.0498,-0.0495,0.376099,0.000833,-10.00,8.00,-8.00,-10.00,-13.80,5.53,-11.30,-13.88,
19.00,4.00,0.0000,-0.0498,-0.0496,0.372141,0.001097,-10.00,8.00,-8.00,-10.00,-13.14,9.24,-8.08,-11.75,
20.00,4.00,0.0000,-0.0494,-0.0496,0.443987,0.003748,-10.00,8.00,-8.00,-10.00,-9.68,11.98,-4.25,-8.41,
21.00,4.00,0.0000,-0.0493,-0.0496,0.581219,0.012359,-10.00,8.00,-8.00,-10.00,-6.24,9.92,-5.53,-6.16,
22.00,4.00,0.0000,-0.0495,-0.0496,0.606059,0.008264,-10.00,8.00,-8.00,-10.00,-7.20,5.54,-10.23,-6.66,
23.00,4.00,0.0000,-0.0492,-0.0495,0.457985,0.001824,-10.00,8.00,-8.00,-10.00,-11.43,4.13,-11.85,-9.55,
24.00,4.00,0.0000,-0.0498,-0.0495,0.369298,0.001054,-10.00,8.00,-8.00,-10.00,-13.99,7.40,-8.15,-12.75,
25.00,4.00,0.0000,-0.0496,-0.0496,0.391466,0.002091,-10.00,8.00,-8.00,-10.00,-11.89,11.25,-4.51,-13.99,
26.00,4.00,0.0000,-0.0492,-0.0495,0.505918,0.007486,-10.00,8.00,-8.00,-10.00,-7.72,11.55,-4.68,-12.38,
27.00,4.00,0.0000,-0.0497,-0.0495,0.618577,0.013051,-10.00,8.00,-8.00,-10.00,-6.03,7.96,-8.48,-8.83,
28.00,4.00,0.0000,-0.0492,-0.0496,0.560103,0.004383,-10.00,8.00,-8.00,-10.00,-8.56,4.41,-11.76,-6.03,
29.00,4.00,0.0000,-0.0495,-0.0495,0.416457,0.001233,-10.00,8.00,-8.00,-10.00,-12.62,4.80,-10.91,-7.88,
30.00,4.00,0.0000,-0.0500,-0.0495,0.364855,0.001136,-10.00,8.00,-8.00,-10.00,-13.90,8.58,-6.87,-12.20,
31.00,4.00,0.0000,-0.0495,-0.0495,0.409293,0.002703,-10.00,8.00,-8.00,-10.00,-11.03,11.59,-4.04,-13.95,
32.00,4.00,0.0000,-0.0493,-0.0495,0.528335,0.009677,-10.00,8.00,-8.00,-10.00,-7.24,11.50,-5.84,-11.08,
33.00,4.00,0.0000,-0.0499,-0.0495,0.619551,0.016564,-10.00,8.00,-8.00,-10.00,-6.08,8.39,-10.16,-7.02,
