time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.616542,0.009392,-10.00,8.00,-8.00,-10.00,-7.12,11.33,-4.87,-7.17,
2.00,4.00,0.0000,-0.0498,-0.0098,0.627103,0.040984,-10.00,8.00,-8.00,-10.00,-6.00,11.70,-4.10,-6.00,
3.00,4.00,0.0000,-0.0494,-0.0148,0.586526,0.033926,-10.00,8.00,-8.00,-10.00,-7.35,8.78,-6.26,-7.17,
4.00,4.00,0.0000,-0.0494,-0.0197,0.479683,0.006230,-10.00,8.00,-8.00,-10.00,-10.32,5.17,-9.74,-10.00,
5.00,4.00,0.0000,-0.0497,-0.0247,0.394308,0.001227,-10.00,8.00,-8.00,-10.00,-13.10,4.08,-11.90,-12.83,
6.00,4.00,0.0000,-0.0500,-0.0297,0.363815,0.000746,-10.00,8.00,-8.00,-10.00,-13.97,6.47,-11.13,-14.00,
7.00,4.00,0.0000,-0.0498,-0.0347,0.385438,0.001352,-10.00,8.00,-8.00,-10.00,-12.40,9.81,-8.00,-12.83,
8.00,4.00,0.0000,-0.0495,-0.0396,0.458384,0.004435,-10.00,8.00,-8.00,-10.00,-9.32,11.81,-4.21,-10.00,
9.00,4.00,0.0000,-0.0494,-0.0446,0.572437,0.016776,-10.00,8.00,-8.00,-10.00,-6.49,11.53,-5.61,-6.49,
10.00,4.00,0.0000,-0.0498,-0.0495,0.615661,0.026235,-10.00,8.00,-8.00,-10.00,-6.31,9.13,-10.31,-6.67,
11.00,4.00,0.0000,-0.0493,-0.0496,0.532846,0.008929,-10.00,8.00,-8.00,-10.00,-8.90,6.05,-11.82,-10.39,
12.00,4.00,0.0000,-0.0495,-0.0496,0.419883,0.001808,-10.00,8.00,-8.00,-10.00,-12.32,4.14,-8.05,-13.70,
13.00,4.00,0.0000,-0.0499,-0.0496,0.366927,0.000689,-10.00,8.00,-8.00,-10.00,-13.99,4.55,-4.54,-13.08,
14.00,4.00,0.0000,-0.0498,-0.0497,0.380484,0.000700,-10.00,8.00,-8.00,-10.00,-12.66,7.02,-4.56,-9.30,
15.00,4.00,0.0000,-0.0495,-0.0497,0.456158,0.002008,-10.00,8.00,-8.00,-10.00,-9.40,10.58,-8.13,-6.34,
16.00,4.00,0.0000,-0.0494,-0.0496,0.562788,0.011855,-10.00,8.00,-8.00,-10.00,-6.66,11.95,-11.56,-6.63,
17.00,4.00,0.0000,-0.0500,-0.0496,0.612979,0.025869,-10.00,8.00,-8.00,-10.00,-6.13,9.49,-11.32,-9.92,
18.00,4.00,0.0000,-0.0494,-0.0496,0.562493,0.008734,-10.00,8.00,-8.00,-10.00,-8.16,5.58,-7.74,-13.28,
19.00,4.00,0.0000,-0.0495,-0.0496,0.448435,0.001726,-10.00,8.00,-8.00,-10.00,-11.41,4.02,-4.66,-13.72,
20.00,4.00,0.0000,-0.0498,-0.0496,0.377031,0.000893,-10.00,8.00,-8.00,-10.00,-13.73,6.32,-4.23,-10.86,
21.00,4.00,0.0000,-0.0499,-0.0496,0.366831,0.001422,-10.00,8.00,-8.00,-10.00,-13.58,10.12,-6.80,-7.15,
22.00,4.00,0.0000,-0.0496,-0.0497,0.411480,0.003865,-10.00,8.00,-8.00,-10.00,-11.06,12.00,-10.32,-6.13,
23.00,4.00,0.0000,-0.0493,-0.0496,0.513029,0.008799,-10.00,8.00,-8.00,-10.00,-7.52,10.32,-12.00,-8.86,
24.00,4.00,0.0000,-0.0497,-0.0496,0.618988,0.008259,-10.00,8.00,-8.00,-10.00,-6.02,6.58,-10.50,-12.70,
25.00,4.00,0.0000,-0.0493,-0.0496,0.576168,0.002803,-10.00,8.00,-8.00,-10.00,-8.16,4.10,-7.14,-13.92,
26.00,4.00,0.0000,-0.0494,-0.0496,0.435646,0.001141,-10.00,8.00,-8.00,-10.00,-11.98,5.09,-4.52,-11.33,
27.00,4.00,0.0000,-0.0499,-0.0496,0.367885,0.001199,-10.00,8.00,-8.00,-10.00,-13.99,8.64,-4.21,-7.38,
28.00,4.00,0.0000,-0.0497,-0.0496,0.384359,0.002610,-10.00,8.00,-8.00,-10.00,-12.35,11.66,-6.40,-6.10,
29.00,4.00,0.0000,-0.0493,-0.0496,0.479704,0.007042,-10.00,8.00,-8.00,-10.00,-8.28,11.34,-9.66,-8.97,
30.00,4.00,0.0000,-0.0497,-0.0496,0.610071,0.010993,-10.00,8.00,-8.00,-10.00,-6.02,7.96,-11.81,-12.93,
31.00,4.00,0.0000,-0.0491,-0.0496,0.545112,0.004154,-10.00,8.00,-8.00,-10.00,-9.07,4.62,-11.45,-13.78,
32.00,4.00,0.0000,-0.0495,-0.0495,0.396110,0.001106,-10.00,8.00,-8.00,-10.00,-13.36,4.37,-8.80,-10.60,
33.00,4.00,0.0000,-0.0498,-0.0495,0.371395,0.000856,-10.00,8.00,-8.00,-10.00,-13.16,7.44,-5.41,-6.11,
34.00,4.00,0.0000,-0.0493,-0.0495,0.464432,0.002373,-10.00,8.00,-8.00,-10.00,-8.83,10.80,-4.01,-9.07,
