time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.647449,0.011378,-10.00,8.00,-8.00,-10.00,-6.50,11.53,-4.02,-6.26,
2.00,4.00,0.0000,-0.0495,-0.0098,0.616481,0.046714,-10.00,8.00,-8.00,-10.00,-6.61,11.31,-7.13,-7.35,
3.00,4.00,0.0000,-0.0492,-0.0148,0.480913,0.016780,-10.00,8.00,-8.00,-10.00,-10.21,7.57,-11.79,-11.86,
4.00,4.00,0.0000,-0.0497,-0.0197,0.382605,0.002308,-10.00,8.00,-8.00,-10.00,-13.60,4.28,-9.70,-13.97,
5.00,4.00,0.0000,-0.0498,-0.0247,0.370241,0.000746,-10.00,8.00,-8.00,-10.00,-13.27,4.95,-5.81,-10.96,
6.00,4.00,0.0000,-0.0494,-0.0297,0.445120,0.001172,-10.00,8.00,-8.00,-10.00,-9.67,9.18,-4.05,-7.67,
7.00,4.00,0.0000,-0.0493,-0.0346,0.566304,0.008782,-10.00,8.00,-8.00,-10.00,-6.62,11.82,-4.90,-6.05,
8.00,4.00,0.0000,-0.0499,-0.0395,0.626482,0.014699,-10.00,8.00,-8.00,-10.00,-6.26,6.82,-7.80,-6.75,
9.00,4.00,0.0000,-0.0493,-0.0445,0.544703,0.002958,-10.00,8.00,-8.00,-10.00,-8.87,4.18,-10.83,-9.34,
10.00,4.00,0.0000,-0.0495,-0.0494,0.419208,0.002093,-10.00,8.00,-8.00,-10.00,-12.38,8.59,-11.99,-12.33,
11.00,4.00,0.0000,-0.0499,-0.0495,0.364854,0.003095,-10.00,8.00,-8.00,-10.00,-14.00,11.28,-10.51,-13.95,
12.00,4.00,0.0000,-0.0497,-0.0496,0.382198,0.004746,-10.00,8.00,-8.00,-10.00,-12.44,11.91,-6.96,-13.25,
13.00,4.00,0.0000,-0.0494,-0.0496,0.468724,0.006624,-10.00,8.00,-8.00,-10.00,-8.78,10.08,-4.05,-10.66,
14.00,4.00,0.0000,-0.0495,-0.0496,0.602207,0.006726,-10.00,8.00,-8.00,-10.00,-6.05,6.94,-8.18,-6.50,
15.00,4.00,0.0000,-0.0494,-0.0496,0.595758,0.003235,-10.00,8.00,-8.00,-10.00,-7.65,4.46,-11.99,-7.39,
16.00,4.00,0.0000,-0.0493,-0.0495,0.444051,0.001159,-10.00,8.00,-8.00,-10.00,-11.83,4.22,-8.70,-12.44,
17.00,4.00,0.0000,-0.0499,-0.0496,0.367615,0.000786,-10.00,8.00,-8.00,-10.00,-14.00,6.35,-4.49,-13.60,
18.00,4.00,0.0000,-0.0496,-0.0496,0.393970,0.001345,-10.00,8.00,-8.00,-10.00,-11.79,9.92,-5.03,-9.20,
19.00,4.00,0.0000,-0.0493,-0.0496,0.506646,0.006038,-10.00,8.00,-8.00,-10.00,-7.68,12.00,-9.54,-6.07,
20.00,4.00,0.0000,-0.0498,-0.0496,0.610186,0.020551,-10.00,8.00,-8.00,-10.00,-6.03,9.96,-11.99,-7.84,
21.00,4.00,0.0000,-0.0492,-0.0496,0.551962,0.009483,-10.00,8.00,-8.00,-10.00,-8.60,5.90,-9.12,-12.31,
22.00,4.00,0.0000,-0.0495,-0.0495,0.415333,0.001712,-10.00,8.00,-8.00,-10.00,-12.65,4.00,-5.07,-13.89,
23.00,4.00,0.0000,-0.0500,-0.0495,0.365094,0.000810,-10.00,8.00,-8.00,-10.00,-13.89,6.23,-4.22,-10.61,
24.00,4.00,0.0000,-0.0495,-0.0496,0.410279,0.001542,-10.00,8.00,-8.00,-10.00,-10.99,10.32,-7.40,-6.71,
25.00,4.00,0.0000,-0.0493,-0.0495,0.531583,0.007868,-10.00,8.00,-8.00,-10.00,-7.10,11.96,-11.21,-6.52,
26.00,4.00,0.0000,-0.0500,-0.0496,0.613684,0.020639,-10.00,8.00,-8.00,-10.00,-6.18,9.26,-11.61,-10.27,
27.00,4.00,0.0000,-0.0492,-0.0495,0.532071,0.006778,-10.00,8.00,-8.00,-10.00,-9.20,5.18,-8.17,-13.71,
28.00,4.00,0.0000,-0.0496,-0.0495,0.402811,0.001347,-10.00,8.00,-8.00,-10.00,-13.04,4.20,-5.28,-12.95,
29.00,4.00,0.0000,-0.0500,-0.0495,0.365517,0.000887,-10.00,8.00,-8.00,-10.00,-13.75,7.39,-4.00,-8.87,
30.00,4.00,0.0000,-0.0495,-0.0496,0.419493,0.002011,-10.00,8.00,-8.00,-10.00,-10.59,10.73,-5.06,-6.04,
31.00,4.00,0.0000,-0.0493,-0.0495,0.536803,0.009348,-10.00,8.00,-8.00,-10.00,-7.11,11.99,-7.84,-7.84,
32.00,4.00,0.0000,-0.0499,-0.0496,0.614165,0.026234,-10.00,8.00,-8.00,-10.00,-6.07,10.32,-10.72,-12.16,
33.00,4.00,0.0000,-0.0493,-0.0496,0.552357,0.012973,-10.00,8.00,-8.00,-10.00,-8.34,6.95,-12.00,-13.96,
34.00,4.00,0.0000,-0.0495,-0.0495,0.430589,0.002495,-10.00,8.00,-8.00,-10.00,-12.00,4.35,-10.94,-11.13,
35.00,4.00,0.0000,-0.0499,-0.0495,0.368147,0.000779,-10.00,8.00,-8.00,-10.00,-13.98,4.42,-8.16,-7.41,
36.00,4.00,0.0000,-0.0498,-0.0496,0.380656,0.000729,-10.00,8.00,-8.00,-10.00,-12.62,7.12,-5.04,-6.01,
37.00,4.00,0.0000,-0.0494,-0.0496,0.462415,0.002198,-10.00,8.00,-8.00,-10.00,-9.17,10.76,-4.04,-7.97,
38.00,4.00,0.0000,-0.0494,-0.0496,0.576386,0.013192,-10.00,8.00,-8.00,-10.00,-6.47,11.90,-5.94,-11.63,
39.00,4.00,0.0000,-0.0498,-0.0496,0.618688,0.025378,-10.00,8.00,-8.00,-10.00,-6.29,9.26,-9.35,-13.92,
40.00,4.00,0.0000,-0.0493,-0.0496,0.539472,0.007546,-10.00,8.00,-8.00,-10.00,-8.76,5.39,-11.77,-12.92,
