seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
0,2,16,0.6694183619055702,1222.42,16,1,7,14,0.1,1.0,0.005,0.001,
0,2,16,0.4443343138313983,1792.17,16,1,7,14,0.09,1.0,0.005,0.001,
0,2,16,0.6223688746806328,2781.4,16,1,7,14,0.08,1.0,0.005,0.001,
0,2,16,0.6252888164422645,1668.53,16,1,7,14,0.07,1.0,0.005,0.001,
0,2,16,0.49890839973697226,1800.15,16,1,7,14,0.06,1.0,0.005,0.001,
0,2,16,0.6150839793811288,5483.39,16,1,7,14,0.05,1.0,0.005,0.001,
0,2,16,0.6932809332640104,5075.77,16,1,7,14,0.04,1.0,0.005,0.001,
0,2,16,0.039329930479918715,9999.99,16,1,7,14,0.03,1.0,0.005,0.001,
0,2,16,0.03544231540429161,9999.99,16,1,7,14,0.02,1.0,0.005,0.001,
0,2,16,0.0298022883768988,9999.99,16,1,7,14,0.01,1.0,0.005,0.001,
0,2,16,0.6018866548155296,2669.67,16,1,8,16,0.1,1.0,0.005,0.001,
0,2,16,0.5693093770855563,1740.76,16,1,8,16,0.09,1.0,0.005,0.001,
0,2,16,0.5123953273789902,3113.54,16,1,8,16,0.08,1.0,0.005,0.001,
0,2,16,0.5811079193235498,1123.47,16,1,8,16,0.07,1.0,0.005,0.001,
0,2,16,0.5504109884402215,6521.1,16,1,8,16,0.06,1.0,0.005,0.001,
0,2,16,0.6594666902232573,4265.64,16,1,8,16,0.05,1.0,0.005,0.001,
0,2,16,0.5963173346560576,4341.6900000000005,16,1,8,16,0.04,1.0,0.005,0.001,
0,2,16,0.023874287028719472,9999.99,16,1,8,16,0.03,1.0,0.005,0.001,
0,2,16,0.6397800462938504,9999.99,16,1,8,16,0.02,1.0,0.005,0.001,
0,2,16,0.04167020388443153,9999.99,16,1,8,16,0.01,1.0,0.005,0.001,
0,2,16,0.5353915991229692,2055.31,16,1,9,18,0.1,1.0,0.005,0.001,
0,2,16,0.501405343579016,6642.06,16,1,9,18,0.09,1.0,0.005,0.001,
0,2,16,0.5160852789624728,1982.98,16,1,9,18,0.08,1.0,0.005,0.001,
0,2,16,0.6269418067870263,2084.45,16,1,9,18,0.07,1.0,0.005,0.001,
0,2,16,0.5201960643153829,1201.23,16,1,9,18,0.06,1.0,0.005,0.001,
0,2,16,0.5334394453345008,1904.0,16,1,9,18,0.05,1.0,0.005,0.001,
0,2,16,0.058044190794933725,9999.99,16,1,9,18,0.04,1.0,0.005,0.001,
0,2,16,0.03582902244480076,9999.99,16,1,9,18,0.03,1.0,0.005,0.001,
0,2,16,0.015193954721723645,9999.99,16,1,9,18,0.02,1.0,0.005,0.001,
0,2,16,0.016617106736779567,9999.99,16,1,9,18,0.01,1.0,0.005,0.001,
0,2,16,0.6003409089850094,3129.1800000000003,16,1,10,20,0.1,1.0,0.005,0.001,
0,2,16,0.5051182884847145,3140.94,16,1,10,20,0.09,1.0,0.005,0.001,
0,2,16,0.5274734386729197,3281.9700000000003,16,1,10,20,0.08,1.0,0.005,0.001,
0,2,16,0.5731444136465379,5824.53,16,1,10,20,0.07,1.0,0.005,0.001,
0,2,16,0.4954293632632482,4426.900000000001,16,1,10,20,0.06,1.0,0.005,0.001,
0,2,16,0.6546239309995043,2849.85,16,1,10,20,0.05,1.0,0.005,0.001,
0,2,16,0.5793303331508473,3312.56,16,1,10,20,0.04,1.0,0.005,0.001,
0,2,16,0.613442444313036,9999.99,16,1,10,20,0.03,1.0,0.005,0.001,
0,2,16,0.048329951570201965,9999.99,16,1,10,20,0.02,1.0,0.005,0.001,
0,2,16,0.047285586758279465,9999.99,16,1,10,20,0.01,1.0,0.005,0.001,
