seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
0,2,16,0.6300484692386591,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
1,2,16,0.6660506569654095,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
2,2,16,0.6721985614901572,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
3,2,16,0.011752160158344583,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
4,2,16,2.2516224183647543e-05,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
5,2,16,0.002909705500451741,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
6,2,16,0.6455009330494066,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
7,2,16,0.6367928314484954,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
8,2,16,0.660219847458054,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
9,2,16,0.015464050895359927,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
0,2,16,0.6770919237743698,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
1,2,16,0.5569591840853744,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
2,2,16,0.6425125906651772,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
3,2,16,0.6827605524833436,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
4,2,16,2.6857672535430365e-05,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
5,2,16,0.5841792150060534,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
6,2,16,0.6336257698850292,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
7,2,16,0.6174146285677675,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
8,2,16,0.6855455991722552,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
9,2,16,0.6057147131748455,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
