seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
9,3,16,0.698226636800949,6191.74,6,1,4,8,0.08,1.0,0.005,0.001,
1,3,16,0.6878089692492069,5444.400000000001,8,1,4,8,0.08,1.0,0.005,0.001,
2,3,16,0.6658200432190242,7722.1900000000005,8,1,4,8,0.08,1.0,0.005,0.001,
3,3,16,0.7251149680845885,1433.8,8,1,4,8,0.08,1.0,0.005,0.001,
4,3,16,0.6923688845804825,3380.26,8,1,4,8,0.08,1.0,0.005,0.001,
5,3,16,0.7030940438632167,3456.46,8,1,4,8,0.08,1.0,0.005,0.001,
6,3,16,0.473552282887161,9999.99,8,1,4,8,0.08,1.0,0.005,0.001,
7,3,16,0.6149007007781486,9999.99,8,1,4,8,0.08,1.0,0.005,0.001,
8,3,16,0.6580934408178506,1017.82,8,1,4,8,0.08,1.0,0.005,0.001,
9,3,16,0.7394274935974668,1740.38,8,1,4,8,0.08,1.0,0.005,0.001,
1,3,16,0.7422271595651462,2533.02,10,1,4,8,0.08,1.0,0.005,0.001,
2,3,16,0.7205105383364334,1051.56,10,1,4,8,0.08,1.0,0.005,0.001,
3,3,16,0.6881445761204987,1421.75,10,1,4,8,0.08,1.0,0.005,0.001,
4,3,16,0.6034129656336643,1890.23,10,1,4,8,0.08,1.0,0.005,0.001,
5,3,16,0.6409056611400656,1488.14,10,1,4,8,0.08,1.0,0.005,0.001,
6,3,16,0.5750511046938811,9717.73,10,1,4,8,0.08,1.0,0.005,0.001,
7,3,16,0.5905076470484474,7563.7,10,1,4,8,0.08,1.0,0.005,0.001,
8,3,16,0.7209246473478094,1022.66,10,1,4,8,0.08,1.0,0.005,0.001,
9,3,16,0.7048939836998211,3964.62,10,1,4,8,0.08,1.0,0.005,0.001,
1,3,16,0.6661929315194808,1192.1000000000001,12,1,4,8,0.08,1.0,0.005,0.001,
2,3,16,0.6438414852555139,1121.04,12,1,4,8,0.08,1.0,0.005,0.001,
3,3,16,0.6546684121803534,2586.81,12,1,4,8,0.08,1.0,0.005,0.001,
4,3,16,0.6113492597206687,2344.14,12,1,4,8,0.08,1.0,0.005,0.001,
5,3,16,0.8231515219892149,3940.56,12,1,4,8,0.08,1.0,0.005,0.001,
6,3,16,0.7646189478389506,3518.38,12,1,4,8,0.08,1.0,0.005,0.001,
7,3,16,0.6307379707758958,5179.21,12,1,4,8,0.08,1.0,0.005,0.001,
8,3,16,0.7136804584727519,532.92,12,1,4,8,0.08,1.0,0.005,0.001,
9,3,16,0.7537132276032801,1216.24,12,1,4,8,0.08,1.0,0.005,0.001,
1,3,16,0.627334290172681,918.65,14,1,4,8,0.08,1.0,0.005,0.001,
2,3,16,0.7533580433422469,1169.06,14,1,4,8,0.08,1.0,0.005,0.001,
3,3,16,0.8057738987849881,2411.01,14,1,4,8,0.08,1.0,0.005,0.001,
4,3,16,0.6870075386835807,1869.1000000000001,14,1,4,8,0.08,1.0,0.005,0.001,
5,3,16,0.655086306325407,3559.76,14,1,4,8,0.08,1.0,0.005,0.001,
6,3,16,0.8656184115050485,2556.23,14,1,4,8,0.08,1.0,0.005,0.001,
7,3,16,0.7783163100292737,1803.68,14,1,4,8,0.08,1.0,0.005,0.001,
8,3,16,0.6436307009574517,517.52,14,1,4,8,0.08,1.0,0.005,0.001,
9,3,16,0.6731116833591441,1016.14,14,1,4,8,0.08,1.0,0.005,0.001,
1,3,16,0.9000337511673339,5911.77,16,1,4,8,0.08,1.0,0.005,0.001,
2,3,16,0.7057802233134642,2276.68,16,1,4,8,0.08,1.0,0.005,0.001,
3,3,16,0.7545638091769142,1240.31,16,1,4,8,0.08,1.0,0.005,0.001,
4,3,16,0.7038389477140943,1485.14,16,1,4,8,0.08,1.0,0.005,0.001,
5,3,16,0.6611958439277532,423.91,16,1,4,8,0.08,1.0,0.005,0.001,
6,3,16,0.9143348719372909,1111.04,16,1,4,8,0.08,1.0,0.005,0.001,
7,3,16,0.7594616853057319,1648.22,16,1,4,8,0.08,1.0,0.005,0.001,
8,3,16,0.7246978125159987,932.95,16,1,4,8,0.08,1.0,0.005,0.001,
9,3,16,0.6600017264990037,784.95,16,1,4,8,0.08,1.0,0.005,0.001,
1,3,16,0.01665557996420352,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
2,3,16,0.47287313775729806,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
3,3,16,0.9506796004156127,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
4,3,16,0.019805529604456962,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
5,3,16,0.000517714517946928,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
6,3,16,0.016371506855405678,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
7,3,16,0.01288215417260102,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
8,3,16,0.4838095824121753,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
9,3,16,0.011231911868674487,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
1,3,16,0.46800870345003115,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
2,3,16,0.4698400235461295,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
3,3,16,0.7880653456727476,7907.29,4,1,4,8,0.07,1.0,0.005,0.001,
4,3,16,0.02087540346438773,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
5,3,16,0.005303195009361111,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
6,3,16,0.0322094680303511,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
7,3,16,0.01240187525938766,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
8,3,16,0.7707967122431757,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
9,3,16,0.42377264994566743,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
1,3,16,0.6734492399844098,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
2,3,16,0.4687637103880789,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
3,3,16,0.6598278427457565,6653.85,6,1,4,8,0.07,1.0,0.005,0.001,
4,3,16,0.4812821311778238,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
5,3,16,0.7707658068449235,9177.78,6,1,4,8,0.07,1.0,0.005,0.001,
6,3,16,0.703538359146997,9587.800000000001,6,1,4,8,0.07,1.0,0.005,0.001,
7,3,16,0.0473039040056287,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
8,3,16,0.47335982332187687,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
9,3,16,0.7185257047178866,2440.83,6,1,4,8,0.07,1.0,0.005,0.001,
1,3,16,0.7494852180884999,2968.38,8,1,4,8,0.07,1.0,0.005,0.001,
2,3,16,0.6581869771749975,8751.9,8,1,4,8,0.07,1.0,0.005,0.001,
3,3,16,0.6014601663264558,9999.99,8,1,4,8,0.07,1.0,0.005,0.001,
4,3,16,0.44773551608854756,9999.99,8,1,4,8,0.07,1.0,0.005,0.001,
5,3,16,0.8843640277675989,1587.1000000000001,8,1,4,8,0.07,1.0,0.005,0.001,
6,3,16,0.6104995606252149,6703.34,8,1,4,8,0.07,1.0,0.005,0.001,
7,3,16,0.46133172560492186,9999.99,8,1,4,8,0.07,1.0,0.005,0.001,
8,3,16,0.6818857809850268,9991.73,8,1,4,8,0.07,1.0,0.005,0.001,
9,3,16,0.7526792824504226,1732.6100000000001,8,1,4,8,0.07,1.0,0.005,0.001,
1,3,16,0.6100184078978558,7485.56,10,1,4,8,0.07,1.0,0.005,0.001,
2,3,16,0.8442683664435651,1529.08,10,1,4,8,0.07,1.0,0.005,0.001,
3,3,16,0.7205167386743263,1426.65,10,1,4,8,0.07,1.0,0.005,0.001,
4,3,16,0.8277209000454935,3332.66,10,1,4,8,0.07,1.0,0.005,0.001,
5,3,16,0.6048938215008645,5405.74,10,1,4,8,0.07,1.0,0.005,0.001,
6,3,16,0.8177896412492796,6075.88,10,1,4,8,0.07,1.0,0.005,0.001,
7,3,16,0.29726500834037034,9999.99,10,1,4,8,0.07,1.0,0.005,0.001,
8,3,16,0.8057922244821217,940.0500000000001,10,1,4,8,0.07,1.0,0.005,0.001,
9,3,16,0.9178754497030992,1474.92,10,1,4,8,0.07,1.0,0.005,0.001,
1,3,16,0.6603847417478556,1403.1200000000001,12,1,4,8,0.07,1.0,0.005,0.001,
2,3,16,0.8611259900787621,1524.2,12,1,4,8,0.07,1.0,0.005,0.001,
3,3,16,0.5638891983929135,3160.23,12,1,4,8,0.07,1.0,0.005,0.001,
4,3,16,0.5771829244969008,2115.71,12,1,4,8,0.07,1.0,0.005,0.001,
5,3,16,0.7101455266404912,3767.0,12,1,4,8,0.07,1.0,0.005,0.001,
6,3,16,0.6689629244774203,2262.27,12,1,4,8,0.07,1.0,0.005,0.001,
7,3,16,0.5111257476207606,9236.07,12,1,4,8,0.07,1.0,0.005,0.001,
8,3,16,0.8105017344306107,758.8000000000001,12,1,4,8,0.07,1.0,0.005,0.001,
9,3,16,0.5694397396641903,1719.67,12,1,4,8,0.07,1.0,0.005,0.001,
1,3,16,0.5572669705941351,1447.28,14,1,4,8,0.07,1.0,0.005,0.001,
2,3,16,0.6549839486559,1118.48,14,1,4,8,0.07,1.0,0.005,0.001,
3,3,16,0.8226632070538595,2521.15,14,1,4,8,0.07,1.0,0.005,0.001,
4,3,16,0.6650194138416026,1474.8500000000001,14,1,4,8,0.07,1.0,0.005,0.001,
5,3,16,0.6649753374294287,4172.78,14,1,4,8,0.07,1.0,0.005,0.001,
6,3,16,0.6713481090740914,3320.57,14,1,4,8,0.07,1.0,0.005,0.001,
7,3,16,0.6380336160566248,4405.3,14,1,4,8,0.07,1.0,0.005,0.001,
8,3,16,0.7114135888967621,543.61,14,1,4,8,0.07,1.0,0.005,0.001,
9,3,16,0.6184219843229155,825.5500000000001,14,1,4,8,0.07,1.0,0.005,0.001,
1,3,16,0.627334290172681,918.65,16,1,4,8,0.07,1.0,0.005,0.001,
2,3,16,0.7533580433422469,1169.06,16,1,4,8,0.07,1.0,0.005,0.001,
3,3,16,0.8057738987849881,2411.01,16,1,4,8,0.07,1.0,0.005,0.001,
4,3,16,0.6870075386835807,1869.1000000000001,16,1,4,8,0.07,1.0,0.005,0.001,
5,3,16,0.655086306325407,3559.76,16,1,4,8,0.07,1.0,0.005,0.001,
6,3,16,0.8656184115050485,2556.23,16,1,4,8,0.07,1.0,0.005,0.001,
7,3,16,0.7783163100292737,1803.68,16,1,4,8,0.07,1.0,0.005,0.001,
8,3,16,0.6436307009574517,517.52,16,1,4,8,0.07,1.0,0.005,0.001,
9,3,16,0.6731116833591441,1016.14,16,1,4,8,0.07,1.0,0.005,0.001,
1,3,16,0.016614548644052214,9999.99,2,1,4,8,0.06,1.0,0.005,0.001,
2,3,16,0.45835828033092085,9999.99,2,1,4,8,0.06,1.0,0.005,0.001,
