seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
0,2,16,0.6401263471611628,8773.99,12,1,4,8,0.04,1.0,0.005,0.001,
0,2,16,0.6755465874257471,4528.95,14,1,4,8,0.04,1.0,0.005,0.001,
0,2,16,0.6691466051096224,5687.42,16,1,4,8,0.04,1.0,0.005,0.001,
0,2,16,0.032912610806532586,9999.99,2,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.014809179335101567,9999.99,4,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.6925325715461095,9999.99,6,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.6896793412968406,9999.99,8,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.6831994627467428,9999.99,10,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.6730171025903664,9999.99,12,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.6525595585432789,7282.51,14,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.6401263471611628,8773.99,16,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.02279191144257029,9999.99,2,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.014828957006740903,9999.99,4,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.014809179335101567,9999.99,6,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.6227773559876663,9999.99,8,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.7194125378033258,9999.99,10,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.6896793412968406,9999.99,12,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.7161069455777191,9999.99,14,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.701160655597576,9999.99,16,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.02345960157412644,9999.99,2,1,4,8,0.01,1.0,0.005,0.001,
0,2,16,0.02279191144257029,9999.99,4,1,4,8,0.01,1.0,0.005,0.001,
0,2,16,0.032912610806532586,9999.99,6,1,4,8,0.01,1.0,0.005,0.001,
0,2,16,0.014828957006740903,9999.99,8,1,4,8,0.01,1.0,0.005,0.001,
0,2,16,0.026206907987849627,9999.99,10,1,4,8,0.01,1.0,0.005,0.001,
0,2,16,0.014809179335101567,9999.99,12,1,4,8,0.01,1.0,0.005,0.001,
0,2,16,0.10671324821248969,9999.99,14,1,4,8,0.01,1.0,0.005,0.001,
0,2,16,0.6227773559876663,9999.99,16,1,4,8,0.01,1.0,0.005,0.001,
seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
1,2,16,0.707852756352461,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
2,2,16,0.7076081271050121,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
3,2,16,0.0054398801417156,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
4,2,16,1.3121807875028167e-05,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
5,2,16,0.003586023187696575,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
6,2,16,0.6946064224263834,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
7,2,16,0.7116186282000136,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
8,2,16,0.7091143568905316,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
9,2,16,0.00937423403716453,9999.99,2,1,4,8,0.1,1.0,0.005,0.001,
1,2,16,0.7000121014717106,2527.89,4,1,4,8,0.1,1.0,0.005,0.001,
2,2,16,0.6353367693154279,2421.39,4,1,4,8,0.1,1.0,0.005,0.001,
3,2,16,0.003086416593612855,9999.99,4,1,4,8,0.1,1.0,0.005,0.001,
4,2,16,1.3249145169146636e-05,9999.99,4,1,4,8,0.1,1.0,0.005,0.001,
5,2,16,0.0031659786524949407,9999.99,4,1,4,8,0.1,1.0,0.005,0.001,
6,2,16,0.6862834708962706,6993.25,4,1,4,8,0.1,1.0,0.005,0.001,
7,2,16,0.6705894180439413,4445.84,4,1,4,8,0.1,1.0,0.005,0.001,
8,2,16,0.6602500989549231,2615.58,4,1,4,8,0.1,1.0,0.005,0.001,
9,2,16,0.004564114316559046,9999.99,4,1,4,8,0.1,1.0,0.005,0.001,
1,2,16,0.6989389022933387,2698.52,6,1,4,8,0.1,1.0,0.005,0.001,
2,2,16,0.6033060345987323,1734.38,6,1,4,8,0.1,1.0,0.005,0.001,
3,2,16,0.01066170255714837,9999.99,6,1,4,8,0.1,1.0,0.005,0.001,
4,2,16,1.3381376394451437e-05,9999.99,6,1,4,8,0.1,1.0,0.005,0.001,
5,2,16,0.6731094402669606,3783.27,6,1,4,8,0.1,1.0,0.005,0.001,
6,2,16,0.6273875689390493,1361.67,6,1,4,8,0.1,1.0,0.005,0.001,
7,2,16,0.6120733091650218,2805.7200000000003,6,1,4,8,0.1,1.0,0.005,0.001,
8,2,16,0.653462067777988,1653.16,6,1,4,8,0.1,1.0,0.005,0.001,
9,2,16,0.001597119134170432,9999.99,6,1,4,8,0.1,1.0,0.005,0.001,
1,2,16,0.5716910199859447,2517.71,8,1,4,8,0.1,1.0,0.005,0.001,
2,2,16,0.6775922673539487,1638.7,8,1,4,8,0.1,1.0,0.005,0.001,
3,2,16,0.64712142451927,9408.69,8,1,4,8,0.1,1.0,0.005,0.001,
4,2,16,1.3524915978592547e-05,9999.99,8,1,4,8,0.1,1.0,0.005,0.001,
5,2,16,0.6423221825871481,4127.97,8,1,4,8,0.1,1.0,0.005,0.001,
6,2,16,0.6000514278157285,875.52,8,1,4,8,0.1,1.0,0.005,0.001,
7,2,16,0.6903828599918513,2528.89,8,1,4,8,0.1,1.0,0.005,0.001,
8,2,16,0.671430222450694,1614.07,8,1,4,8,0.1,1.0,0.005,0.001,
9,2,16,0.00778563391300271,9999.99,8,1,4,8,0.1,1.0,0.005,0.001,
1,2,16,0.6618463428899066,2506.88,10,1,4,8,0.1,1.0,0.005,0.001,
2,2,16,0.6858950980360919,1600.22,10,1,4,8,0.1,1.0,0.005,0.001,
3,2,16,0.639534434329565,3552.41,10,1,4,8,0.1,1.0,0.005,0.001,
4,2,16,1.372013274219154e-05,9999.99,10,1,4,8,0.1,1.0,0.005,0.001,
