seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
0,2,16,0.08960021560246707,9999.99,16,1,4,8,0.2,1.0,0.005,0.001,
0,2,16,0.6246372196980532,3247.27,16,1,4,8,0.2,1.0,0.005,0.0025,
0,2,16,0.5555980670367733,3499.7400000000002,16,1,4,8,0.2,1.0,0.005,0.005,
0,2,16,0.6784751040327314,9999.99,16,1,4,8,0.2,1.0,0.005,0.01,
0,2,16,0.009184063440194656,9999.99,16,1,4,8,0.2,1.0,0.005,0.025,
0,2,16,0.014997075292939444,9999.99,16,1,4,8,0.2,1.0,0.005,0.05,
0,2,16,0.01443474659764048,9999.99,16,1,4,8,0.2,1.0,0.005,0.1,
0,2,16,0.014270056016016863,9999.99,16,1,4,8,0.2,1.0,0.005,0.25,
0,2,16,0.014232643436868258,9999.99,16,1,4,8,0.2,1.0,0.005,0.5,
0,2,16,0.014221753998731306,9999.99,16,1,4,8,0.2,1.0,0.005,0.75,
0,2,16,0.014218288936948792,9999.99,16,1,4,8,0.2,1.0,0.005,0.9,
0,2,16,0.014216586714352253,9999.99,16,1,4,8,0.2,1.0,0.005,1.0,
0,2,16,0.6716389105904137,4273.89,16,1,4,8,0.1,1.0,0.005,0.001,
0,2,16,0.5860427477798158,3409.48,16,1,4,8,0.1,1.0,0.005,0.0025,
0,2,16,0.6850591631432705,8874.32,16,1,4,8,0.1,1.0,0.005,0.005,
0,2,16,0.07990180906147035,9999.99,16,1,4,8,0.1,1.0,0.005,0.01,
0,2,16,0.017083348646884062,9999.99,16,1,4,8,0.1,1.0,0.005,0.025,
0,2,16,0.014840656204610397,9999.99,16,1,4,8,0.1,1.0,0.005,0.05,
0,2,16,0.014418191685656723,9999.99,16,1,4,8,0.1,1.0,0.005,0.1,
0,2,16,0.014268612070440662,9999.99,16,1,4,8,0.1,1.0,0.005,0.25,
0,2,16,0.01423236124731021,9999.99,16,1,4,8,0.1,1.0,0.005,0.5,
0,2,16,0.01422163888796758,9999.99,16,1,4,8,0.1,1.0,0.005,0.75,
0,2,16,0.014218210993502234,9999.99,16,1,4,8,0.1,1.0,0.005,0.9,
0,2,16,0.014216524190495178,9999.99,16,1,4,8,0.1,1.0,0.005,1.0,
0,2,16,0.6066205732792721,3380.4700000000003,16,1,4,8,0.075,1.0,0.005,0.001,
0,2,16,0.6628286512233988,5207.71,16,1,4,8,0.075,1.0,0.005,0.0025,
0,2,16,0.6965465370374684,9999.99,16,1,4,8,0.075,1.0,0.005,0.005,
0,2,16,0.025518923592420605,9999.99,16,1,4,8,0.075,1.0,0.005,0.01,
0,2,16,0.01657310015322654,9999.99,16,1,4,8,0.075,1.0,0.005,0.025,
0,2,16,0.014809904868177775,9999.99,16,1,4,8,0.075,1.0,0.005,0.05,
0,2,16,0.014414365580777971,9999.99,16,1,4,8,0.075,1.0,0.005,0.1,
0,2,16,0.01426825802247388,9999.99,16,1,4,8,0.075,1.0,0.005,0.25,
0,2,16,0.0142322911701333,9999.99,16,1,4,8,0.075,1.0,0.005,0.5,
0,2,16,0.014221610214107384,9999.99,16,1,4,8,0.075,1.0,0.005,0.75,
0,2,16,0.01421819156160804,9999.99,16,1,4,8,0.075,1.0,0.005,0.9,
0,2,16,0.014216508597175043,9999.99,16,1,4,8,0.075,1.0,0.005,1.0,
0,2,16,0.6251522337191343,3280.33,16,1,4,8,0.05,1.0,0.005,0.001,
0,2,16,0.695800577557117,9999.99,16,1,4,8,0.05,1.0,0.005,0.0025,
0,2,16,0.685628494608414,9999.99,16,1,4,8,0.05,1.0,0.005,0.005,
0,2,16,0.018391979599728582,9999.99,16,1,4,8,0.05,1.0,0.005,0.01,
0,2,16,0.016213513117131168,9999.99,16,1,4,8,0.05,1.0,0.005,0.025,
0,2,16,0.014781665999839145,9999.99,16,1,4,8,0.05,1.0,0.005,0.05,
0,2,16,0.014410651102955785,9999.99,16,1,4,8,0.05,1.0,0.005,0.1,
0,2,16,0.014267906637160249,9999.99,16,1,4,8,0.05,1.0,0.005,0.25,
0,2,16,0.014232221277303513,9999.99,16,1,4,8,0.05,1.0,0.005,0.5,
0,2,16,0.014221581581233406,9999.99,16,1,4,8,0.05,1.0,0.005,0.75,
0,2,16,0.014218172151061876,9999.99,16,1,4,8,0.05,1.0,0.005,0.9,
0,2,16,0.014216493018761434,9999.99,16,1,4,8,0.05,1.0,0.005,1.0,
0,2,16,0.6691466051096224,5687.42,16,1,4,8,0.04,1.0,0.005,0.001,
0,2,16,0.7025940597096255,9999.99,16,1,4,8,0.04,1.0,0.005,0.0025,
0,2,16,0.6930409855487861,9999.99,16,1,4,8,0.04,1.0,0.005,0.005,
0,2,16,0.022806599434656422,9999.99,16,1,4,8,0.04,1.0,0.005,0.01,
0,2,16,0.016097418824343495,9999.99,16,1,4,8,0.04,1.0,0.005,0.025,
0,2,16,0.01477100307866928,9999.99,16,1,4,8,0.04,1.0,0.005,0.05,
0,2,16,0.014409195200190156,9999.99,16,1,4,8,0.04,1.0,0.005,0.1,
0,2,16,0.014267766816366507,9999.99,16,1,4,8,0.04,1.0,0.005,0.25,
0,2,16,0.014232193371378182,9999.99,16,1,4,8,0.04,1.0,0.005,0.5,
0,2,16,0.01422157013949843,9999.99,16,1,4,8,0.04,1.0,0.005,0.75,
0,2,16,0.01421816439279398,9999.99,16,1,4,8,0.04,1.0,0.005,0.9,
0,2,16,0.014216486791552657,9999.99,16,1,4,8,0.04,1.0,0.005,1.0,
0,2,16,0.6401263471611628,8773.99,16,1,4,8,0.03,1.0,0.005,0.001,
0,2,16,0.7110689610552008,9999.99,16,1,4,8,0.03,1.0,0.005,0.0025,
0,2,16,0.022435677507724027,9999.99,16,1,4,8,0.03,1.0,0.005,0.005,
0,2,16,0.025553313508495955,9999.99,16,1,4,8,0.03,1.0,0.005,0.01,
0,2,16,0.015993377979863062,9999.99,16,1,4,8,0.03,1.0,0.005,0.025,
0,2,16,0.01476067438626833,9999.99,16,1,4,8,0.03,1.0,0.005,0.05,
0,2,16,0.01440775581395004,9999.99,16,1,4,8,0.03,1.0,0.005,0.1,
0,2,16,0.01426762740945608,9999.99,16,1,4,8,0.03,1.0,0.005,0.25,
0,2,16,0.014232165494536713,9999.99,16,1,4,8,0.03,1.0,0.005,0.5,
0,2,16,0.014221558704260607,9999.99,16,1,4,8,0.03,1.0,0.005,0.75,
0,2,16,0.014218156637914748,9999.99,16,1,4,8,0.03,1.0,0.005,0.9,
0,2,16,0.014216480566711487,9999.99,16,1,4,8,0.03,1.0,0.005,1.0,
0,2,16,0.701160655597576,9999.99,16,1,4,8,0.02,1.0,0.005,0.001,
0,2,16,0.6635575966130844,9999.99,16,1,4,8,0.02,1.0,0.005,0.0025,
0,2,16,0.022149103467521407,9999.99,16,1,4,8,0.02,1.0,0.005,0.005,
0,2,16,0.028053115142462705,9999.99,16,1,4,8,0.02,1.0,0.005,0.01,
0,2,16,0.015899570449162643,9999.99,16,1,4,8,0.02,1.0,0.005,0.025,
0,2,16,0.014750663178362138,9999.99,16,1,4,8,0.02,1.0,0.005,0.05,
0,2,16,0.014406332580744996,9999.99,16,1,4,8,0.02,1.0,0.005,0.1,
0,2,16,0.014267488413020035,9999.99,16,1,4,8,0.02,1.0,0.005,0.25,
0,2,16,0.014232137646663461,9999.99,16,1,4,8,0.02,1.0,0.005,0.5,
0,2,16,0.014221547275503083,9999.99,16,1,4,8,0.02,1.0,0.005,0.75,
0,2,16,0.014218148886418713,9999.99,16,1,4,8,0.02,1.0,0.005,0.9,
