seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
9,3,16,0.49859145585050085,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
0,3,16,0.5595757762877885,1917.89,16,1,8,16,0.05,1.0,0.005,0.001,
1,3,16,0.5731597499168731,6389.56,16,1,8,16,0.05,1.0,0.005,0.001,
2,3,16,0.4656220204238795,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
3,3,16,0.6033040894401278,1313.13,16,1,8,16,0.05,1.0,0.005,0.001,
4,3,16,0.663993137641926,1746.45,16,1,8,16,0.05,1.0,0.005,0.001,
5,3,16,0.7461799848730137,633.67,16,1,8,16,0.05,1.0,0.005,0.001,
6,3,16,0.7468396327895784,3962.27,16,1,8,16,0.05,1.0,0.005,0.001,
7,3,16,0.9481904207246983,2451.91,16,1,8,16,0.05,1.0,0.005,0.001,
8,3,16,0.5070855631686264,1454.18,16,1,8,16,0.05,1.0,0.005,0.001,
9,3,16,0.7225981014620033,2766.48,16,1,8,16,0.05,1.0,0.005,0.001,
0,4,16,0.7741820396252757,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
1,4,16,0.014281177880653898,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
2,4,16,0.3326372181302845,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
3,4,16,0.01564699320107694,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
4,4,16,0.8441544745168257,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
5,4,16,0.03761778901845038,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
6,4,16,0.7498128366687633,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
7,4,16,0.8135130206489729,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
8,4,16,0.6054574001902273,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
9,4,16,0.034003491242157735,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
0,4,16,0.638877816390578,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
1,4,16,0.015915485719737534,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
2,4,16,0.6910631682108432,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
3,4,16,0.008878845886184369,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
4,4,16,0.6511126586100648,5070.64,16,1,4,8,0.025,1.0,0.005,0.001,
5,4,16,0.0576413509171854,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
6,4,16,0.6461803693954462,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
7,4,16,0.6854363492892384,8072.400000000001,16,1,4,8,0.025,1.0,0.005,0.001,
8,4,16,0.5929774679196808,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
9,4,16,0.3865346289975499,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
0,4,16,0.638877816390578,9999.99,8,1,4,8,0.05,1.0,0.005,0.001,
1,4,16,0.015915485719737534,9999.99,8,1,4,8,0.05,1.0,0.005,0.001,
