,step,best_fitness,current_fitness
0,0,0.05200376782075987,0.05200376782075987
1,1,0.05200376782075987,0.05103594196881829
2,2,0.054621560663759706,0.054621560663759706
3,3,0.054621560663759706,0.05072584168222631
4,4,0.05742265985662991,0.05742265985662991
5,5,0.05742265985662991,0.05272872637930622
6,6,0.05742265985662991,0.05334740523175537
7,7,0.05742265985662991,0.05738632031246652
8,8,0.05989515501906652,0.05989515501906652
9,9,0.05989515501906652,0.059842989564587244
10,10,0.060004117164359896,0.060004117164359896
11,11,0.060004117164359896,0.06000141930931557
12,12,0.060287872019276746,0.060287872019276746
13,13,0.09695803221076783,0.09695803221076783
14,14,0.098628193199563,0.098628193199563
15,15,0.098628193199563,0.09739968106246914
16,16,0.10686824338421017,0.10686824338421017
17,17,0.10686824338421017,0.09780392396440055
18,18,0.10686824338421017,0.09817671070109373
19,19,0.13092204396526286,0.13092204396526286
20,20,0.13092204396526286,0.06069792485572019
21,21,0.20573819825541864,0.20573819825541864
22,22,0.20573819825541864,0.06417928770952383
23,23,0.21307094538522703,0.21307094538522703
24,24,0.21307094538522703,0.07753598914718565
25,25,0.21307094538522703,0.16597183123411458
26,26,0.21307094538522703,0.10208912783420572
27,27,0.21307094538522703,0.16293583920405447
28,28,0.21307094538522703,0.11887396606233228
29,29,0.21307094538522703,0.1633517164733751
30,30,0.21307094538522703,0.15129570840056228
31,31,0.21307094538522703,0.149353050711855
32,32,0.21307094538522703,0.18411319146609464
33,33,0.21307094538522703,0.1737615265980277
34,34,0.21307094538522703,0.19718758527915078
35,35,0.21307094538522703,0.151908890949248
36,36,0.21307094538522703,0.13566979851050176
37,37,0.21307094538522703,0.1421030147453099
38,38,0.21307094538522703,0.06031724962160882
39,39,0.21307094538522703,0.19353381209336215
40,40,0.21307094538522703,0.16033522420899668
41,41,0.21307094538522703,0.2044680507812781
42,42,0.21307094538522703,0.11357308172395075
43,43,0.21307094538522703,0.20345679904476288
44,44,0.21307094538522703,0.1641411071166497
45,45,0.21307094538522703,0.15313973390370364
46,46,0.21307094538522703,0.06473105201701279
47,47,0.21307094538522703,0.11338358015424099
48,48,0.21307094538522703,0.0626286871117416
49,49,0.21307094538522703,0.10678475215216651
50,50,0.21307094538522703,0.1749737162769123
51,51,0.21307094538522703,0.06025795922913374
52,52,0.21307094538522703,0.16385715470524626
53,53,0.21307094538522703,0.14283380907849225
54,54,0.21307094538522703,0.12143661391350932
55,55,0.21307094538522703,0.1786146347715567
56,56,0.21307094538522703,0.20658578068748296
57,57,0.21307094538522703,0.13015282257640104
58,58,0.21307094538522703,0.2040692548282282
59,59,0.21307094538522703,0.19059634752821122
60,60,0.21307094538522703,0.2083207180833825
61,61,0.21307094538522703,0.1608585437429591
62,62,0.21307094538522703,0.16731836028380845
63,63,0.21307094538522703,0.18459114116892514
64,64,0.21307094538522703,0.14884514883326116
65,65,0.21307094538522703,0.18087813374701966
66,66,0.21307094538522703,0.15262044823135038
67,67,0.21307094538522703,0.15615687459958388
68,68,0.21307094538522703,0.19261703901915084
69,69,0.21307094538522703,0.1914230720946605
70,70,0.21307094538522703,0.11335517991482047
71,71,0.21307094538522703,0.06458859163760147
72,72,0.2212926676190247,0.2212926676190247
73,73,0.2212926676190247,0.17064419357681604
74,74,0.2212926676190247,0.1909075023512904
75,75,0.24586862656779535,0.24586862656779535
76,76,0.24586862656779535,0.1316544375916751
77,77,0.24586862656779535,0.18647059883450753
78,78,0.24586862656779535,0.18903958708342264
79,79,0.24586862656779535,0.1699198564004616
80,80,0.24586862656779535,0.10598087089386957
81,81,0.24586862656779535,0.20127706086925246
82,82,0.24586862656779535,0.13481726532461386
83,83,0.24586862656779535,0.16764140192127913
84,84,0.24586862656779535,0.18752534772910825
85,85,0.24586862656779535,0.14322398341012002
86,86,0.24586862656779535,0.18423498310216307
87,87,0.24586862656779535,0.17390468159645459
88,88,0.24586862656779535,0.1163501476246932
89,89,0.24586862656779535,0.15299696302498403
90,90,0.24586862656779535,0.2321146161142562
91,91,0.24586862656779535,0.17133633707176302
92,92,0.24586862656779535,0.24043784801814358
93,93,0.24586862656779535,0.2277653040722371
94,94,0.24586862656779535,0.10381104313817
95,95,0.24586862656779535,0.19170878739086325
96,96,0.24586862656779535,0.2153233164220197
97,97,0.24586862656779535,0.1647205851104226
98,98,0.24586862656779535,0.17993807396750358
99,99,0.24586862656779535,0.23109747465209715
100,100,0.24586862656779535,0.17150259611508495
101,101,0.24586862656779535,0.16440645246177385
102,102,0.24586862656779535,0.14436475045450267
103,103,0.24586862656779535,0.16726344876092392
104,104,0.24586862656779535,0.17032436797415224
105,105,0.24586862656779535,0.2062049170875409
106,106,0.24586862656779535,0.19794598394756763
107,107,0.24586862656779535,0.1517999158254869
108,108,0.24586862656779535,0.23584537572976427
109,109,0.24586862656779535,0.2358748909557323
110,110,0.24586862656779535,0.19793632610100834
111,111,0.24586862656779535,0.17484093756378066
112,112,0.24586862656779535,0.21410893013714496
113,113,0.24586862656779535,0.22895264954769887
114,114,0.24586862656779535,0.17594167089643017
115,115,0.24586862656779535,0.24303130601248973
116,116,0.24586862656779535,0.24357904269027783
117,117,0.24586862656779535,0.2209835271014286
118,118,0.24586862656779535,0.22527769441050202
119,119,0.24586862656779535,0.224377321724813
120,120,0.24586862656779535,0.17615652341496296
121,121,0.24586862656779535,0.20615022808544312
122,122,0.24586862656779535,0.1994541113020751
123,123,0.24586862656779535,0.11648412163654846
124,124,0.24586862656779535,0.1497991767428107
125,125,0.24586862656779535,0.2102007013525884
126,126,0.24586862656779535,0.18797588153932906
127,127,0.24586862656779535,0.22051086555931568
128,128,0.24586862656779535,0.17614505623003668
129,129,0.24640727952655483,0.24640727952655483
130,130,0.24640727952655483,0.18069484463732438
131,131,0.24640727952655483,0.2143116529897257
132,132,0.24640727952655483,0.17119863474245023
133,133,0.24640727952655483,0.07533039380829684
134,134,0.24640727952655483,0.20889461326513753
135,135,0.24640727952655483,0.17638096420092447
136,136,0.24640727952655483,0.17361421086681772
137,137,0.24640727952655483,0.224117377129114
138,138,0.24640727952655483,0.11764172198872438
139,139,0.24640727952655483,0.20176754288684604
140,140,0.24640727952655483,0.172045196095947
141,141,0.24640727952655483,0.20022350694741808
142,142,0.24640727952655483,0.18385163396158063
143,143,0.24640727952655483,0.11148800003621548
144,144,0.2603996986118461,0.2603996986118461
145,145,0.2603996986118461,0.21340427831907074
146,146,0.2603996986118461,0.22900824419022175
147,147,0.2603996986118461,0.20222073428279694
148,148,0.2603996986118461,0.25262637304190966
149,149,0.2752277292246955,0.2752277292246955
150,150,0.2752277292246955,0.21340964401020437
151,151,0.2752277292246955,0.22481651567089025
152,152,0.2752277292246955,0.14262000779027173
153,153,0.2752277292246955,0.26509069741134134
154,154,0.2752277292246955,0.17108000041490062
155,155,0.2752277292246955,0.2535549800664755
156,156,0.2752277292246955,0.1795094172447378
157,157,0.2752277292246955,0.15935477099081952
158,158,0.2752277292246955,0.18039091806993296
159,159,0.2752277292246955,0.1601361915656247
160,160,0.2752277292246955,0.21133632620133586
161,161,0.2752277292246955,0.24993463715600722
162,162,0.2752277292246955,0.21873643710475585
163,163,0.2752277292246955,0.18596509077216933
164,164,0.2752277292246955,0.17229418273814304
165,165,0.2752277292246955,0.2610254576561424
166,166,0.2752277292246955,0.2015875756499927
167,167,0.2752277292246955,0.2624336788348958
168,168,0.2752277292246955,0.22251231615588968
169,169,0.2752277292246955,0.21593600701225862
170,170,0.2752277292246955,0.24990516165232385
171,171,0.2752277292246955,0.19245611236575155
172,172,0.2752277292246955,0.2747267904396814
173,173,0.2752277292246955,0.1894765292441291
174,174,0.2752277292246955,0.16908257975677432
175,175,0.2752277292246955,0.2017440059930516
176,176,0.2752277292246955,0.09457497146969962
177,177,0.2752277292246955,0.1680222954981311
178,178,0.2752277292246955,0.20832728824716823
179,179,0.2752277292246955,0.251383886631217
180,180,0.2752277292246955,0.2139027009964271
181,181,0.2752277292246955,0.24755550665275772
182,182,0.2752277292246955,0.23197934129717207
183,183,0.2752277292246955,0.19316499273158488
184,184,0.2752277292246955,0.2593368633397994
185,185,0.2752277292246955,0.12858245940187973
