time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.642973,0.013670,-10.00,8.00,-8.00,-10.00,-6.57,11.94,-4.33,-6.57,
2.00,4.00,0.0000,-0.0496,-0.0098,0.624833,0.036622,-10.00,8.00,-8.00,-10.00,-6.47,9.37,-5.09,-6.47,
3.00,4.00,0.0000,-0.0492,-0.0148,0.508754,0.006897,-10.00,8.00,-8.00,-10.00,-9.79,4.54,-9.37,-9.79,
4.00,4.00,0.0000,-0.0496,-0.0197,0.392450,0.001374,-10.00,8.00,-8.00,-10.00,-13.32,5.43,-11.99,-13.32,
5.00,4.00,0.0000,-0.0499,-0.0247,0.365862,0.001595,-10.00,8.00,-8.00,-10.00,-13.62,10.39,-9.80,-13.62,
6.00,4.00,0.0000,-0.0495,-0.0297,0.423605,0.004306,-10.00,8.00,-8.00,-10.00,-10.41,11.72,-5.46,-10.41,
7.00,4.00,0.0000,-0.0492,-0.0346,0.564414,0.006601,-10.00,8.00,-8.00,-10.00,-6.44,7.53,-4.15,-6.97,
8.00,4.00,0.0000,-0.0496,-0.0396,0.614868,0.002862,-10.00,8.00,-8.00,-10.00,-7.09,4.04,-7.49,-6.13,
9.00,4.00,0.0000,-0.0492,-0.0445,0.455547,0.001529,-10.00,8.00,-8.00,-10.00,-11.63,6.42,-11.44,-8.64,
10.00,4.00,0.0000,-0.0499,-0.0494,0.366456,0.002262,-10.00,8.00,-8.00,-10.00,-13.99,10.93,-11.24,-12.32,
11.00,4.00,0.0000,-0.0495,-0.0495,0.405786,0.004486,-10.00,8.00,-8.00,-10.00,-11.02,11.59,-7.26,-14.00,
12.00,4.00,0.0000,-0.0492,-0.0495,0.545506,0.005818,-10.00,8.00,-8.00,-10.00,-6.76,7.61,-4.25,-12.22,
13.00,4.00,0.0000,-0.0498,-0.0495,0.624958,0.002830,-10.00,8.00,-8.00,-10.00,-6.65,4.14,-4.88,-8.56,
14.00,4.00,0.0000,-0.0491,-0.0495,0.482669,0.001456,-10.00,8.00,-8.00,-10.00,-10.86,5.65,-8.53,-6.11,
15.00,4.00,0.0000,-0.0498,-0.0495,0.372171,0.001918,-10.00,8.00,-8.00,-10.00,-13.96,10.15,-11.67,-7.02,
16.00,4.00,0.0000,-0.0496,-0.0495,0.388021,0.003902,-10.00,8.00,-8.00,-10.00,-11.94,11.92,-11.25,-10.50,
17.00,4.00,0.0000,-0.0492,-0.0495,0.512601,0.005946,-10.00,8.00,-8.00,-10.00,-7.37,8.63,-7.69,-13.55,
18.00,4.00,0.0000,-0.0500,-0.0495,0.626230,0.003476,-10.00,8.00,-8.00,-10.00,-6.32,4.53,-4.30,-13.53,
19.00,4.00,0.0000,-0.0491,-0.0495,0.503722,0.001487,-10.00,8.00,-8.00,-10.00,-10.35,4.91,-4.97,-10.46,
20.00,4.00,0.0000,-0.0497,-0.0495,0.376472,0.001579,-10.00,8.00,-8.00,-10.00,-13.90,9.13,-8.96,-7.45,
21.00,4.00,0.0000,-0.0496,-0.0495,0.386085,0.003219,-10.00,8.00,-8.00,-10.00,-12.06,11.93,-11.90,-6.01,
