time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.641655,0.010444,-10.00,8.00,-8.00,-10.00,-6.61,11.36,-4.29,-6.00,
2.00,4.00,0.0000,-0.0496,-0.0098,0.625412,0.045440,-10.00,8.00,-8.00,-10.00,-6.41,11.65,-5.21,-10.00,
3.00,4.00,0.0000,-0.0491,-0.0148,0.503760,0.022189,-10.00,8.00,-8.00,-10.00,-9.60,8.60,-9.61,-14.00,
4.00,4.00,0.0000,-0.0496,-0.0197,0.394049,0.003472,-10.00,8.00,-8.00,-10.00,-13.16,5.00,-12.00,-10.00,
5.00,4.00,0.0000,-0.0499,-0.0247,0.364892,0.000850,-10.00,8.00,-8.00,-10.00,-13.75,4.15,-9.39,-6.49,
6.00,4.00,0.0000,-0.0495,-0.0297,0.415770,0.000741,-10.00,8.00,-8.00,-10.00,-10.81,6.82,-4.46,-6.67,
7.00,4.00,0.0000,-0.0493,-0.0346,0.530897,0.002947,-10.00,8.00,-8.00,-10.00,-7.30,10.68,-6.13,-10.39,
8.00,4.00,0.0000,-0.0498,-0.0396,0.618251,0.021948,-10.00,8.00,-8.00,-10.00,-6.02,11.90,-11.54,-13.70,
9.00,4.00,0.0000,-0.0493,-0.0445,0.556904,0.025025,-10.00,8.00,-8.00,-10.00,-7.99,9.09,-9.87,-13.08,
10.00,4.00,0.0000,-0.0494,-0.0494,0.442181,0.004977,-10.00,8.00,-8.00,-10.00,-11.60,5.16,-5.65,-9.31,
11.00,4.00,0.0000,-0.0498,-0.0495,0.371932,0.001045,-10.00,8.00,-8.00,-10.00,-13.90,4.16,-4.00,-6.36,
12.00,4.00,0.0000,-0.0498,-0.0496,0.374466,0.000767,-10.00,8.00,-8.00,-10.00,-13.01,7.11,-5.53,-6.56,
13.00,4.00,0.0000,-0.0495,-0.0496,0.445866,0.002068,-10.00,8.00,-8.00,-10.00,-9.63,10.64,-9.02,-9.73,
14.00,4.00,0.0000,-0.0493,-0.0496,0.579161,0.012064,-10.00,8.00,-8.00,-10.00,-6.23,11.99,-11.70,-13.13,
15.00,4.00,0.0000,-0.0495,-0.0496,0.586813,0.028121,-10.00,8.00,-8.00,-10.00,-7.23,10.17,-11.44,-13.83,
16.00,4.00,0.0000,-0.0493,-0.0495,0.449454,0.008468,-10.00,8.00,-8.00,-10.00,-11.47,6.62,-8.44,-11.22,
17.00,4.00,0.0000,-0.0498,-0.0495,0.368795,0.001525,-10.00,8.00,-8.00,-10.00,-13.99,4.17,-4.14,-7.27,
18.00,4.00,0.0000,-0.0496,-0.0496,0.392471,0.000647,-10.00,8.00,-8.00,-10.00,-11.85,4.76,-6.65,-6.18,
19.00,4.00,0.0000,-0.0494,-0.0495,0.498704,0.001123,-10.00,8.00,-8.00,-10.00,-8.12,7.93,-11.65,-9.42,
20.00,4.00,0.0000,-0.0495,-0.0496,0.606560,0.008107,-10.00,8.00,-8.00,-10.00,-6.10,11.54,-9.90,-13.31,
21.00,4.00,0.0000,-0.0496,-0.0496,0.610256,0.034783,-10.00,8.00,-8.00,-10.00,-6.79,11.21,-5.59,-13.46,
22.00,4.00,0.0000,-0.0493,-0.0495,0.504764,0.014832,-10.00,8.00,-8.00,-10.00,-9.72,7.24,-4.01,-9.78,
23.00,4.00,0.0000,-0.0496,-0.0495,0.403197,0.002267,-10.00,8.00,-8.00,-10.00,-12.85,4.13,-5.98,-6.65,
24.00,4.00,0.0000,-0.0500,-0.0495,0.364419,0.000793,-10.00,8.00,-8.00,-10.00,-13.99,5.40,-9.75,-6.26,
25.00,4.00,0.0000,-0.0497,-0.0496,0.385722,0.001159,-10.00,8.00,-8.00,-10.00,-12.35,9.38,-11.96,-8.93,
26.00,4.00,0.0000,-0.0494,-0.0496,0.465014,0.004240,-10.00,8.00,-8.00,-10.00,-8.97,11.89,-10.66,-12.47,
27.00,4.00,0.0000,-0.0494,-0.0496,0.587186,0.016057,-10.00,8.00,-8.00,-10.00,-6.20,10.94,-6.93,-14.00,
28.00,4.00,0.0000,-0.0496,-0.0496,0.614832,0.015644,-10.00,8.00,-8.00,-10.00,-6.90,7.37,-4.09,-12.26,
29.00,4.00,0.0000,-0.0492,-0.0496,0.488752,0.003544,-10.00,8.00,-8.00,-10.00,-10.44,4.37,-5.41,-8.23,
