time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.637497,0.011114,-10.00,8.00,-8.00,-10.00,-6.67,11.57,-5.17,-6.43,
2.00,4.00,0.0000,-0.0497,-0.0098,0.628095,0.045498,-10.00,8.00,-8.00,-10.00,-6.30,11.22,-4.00,-6.78,
3.00,4.00,0.0000,-0.0491,-0.0148,0.526479,0.019320,-10.00,8.00,-8.00,-10.00,-9.22,7.34,-5.17,-10.66,
4.00,4.00,0.0000,-0.0496,-0.0197,0.406088,0.002595,-10.00,8.00,-8.00,-10.00,-12.83,4.18,-8.00,-13.82,
5.00,4.00,0.0000,-0.0500,-0.0247,0.364309,0.000811,-10.00,8.00,-8.00,-10.00,-13.92,5.21,-10.83,-12.79,
6.00,4.00,0.0000,-0.0496,-0.0297,0.400116,0.001138,-10.00,8.00,-8.00,-10.00,-11.53,9.18,-12.00,-9.05,
7.00,4.00,0.0000,-0.0492,-0.0346,0.516353,0.005255,-10.00,8.00,-8.00,-10.00,-7.34,11.88,-10.83,-6.50,
8.00,4.00,0.0000,-0.0499,-0.0395,0.615021,0.025432,-10.00,8.00,-8.00,-10.00,-6.30,10.82,-8.00,-6.21,
9.00,4.00,0.0000,-0.0490,-0.0445,0.500850,0.013487,-10.00,8.00,-8.00,-10.00,-10.20,7.02,-4.35,-8.36,
10.00,4.00,0.0000,-0.0497,-0.0494,0.378669,0.002027,-10.00,8.00,-8.00,-10.00,-13.83,4.17,-5.06,-11.58,
11.00,4.00,0.0000,-0.0497,-0.0495,0.382840,0.000725,-10.00,8.00,-8.00,-10.00,-12.35,5.04,-9.32,-13.77,
12.00,4.00,0.0000,-0.0493,-0.0495,0.492599,0.001339,-10.00,8.00,-8.00,-10.00,-8.13,8.79,-11.99,-13.53,
13.00,4.00,0.0000,-0.0495,-0.0495,0.611658,0.010856,-10.00,8.00,-8.00,-10.00,-6.01,11.86,-9.84,-11.01,
14.00,4.00,0.0000,-0.0494,-0.0495,0.581337,0.035318,-10.00,8.00,-8.00,-10.00,-7.65,10.69,-5.65,-6.89,
15.00,4.00,0.0000,-0.0493,-0.0495,0.447873,0.010189,-10.00,8.00,-8.00,-10.00,-11.50,6.58,-4.04,-6.76,
16.00,4.00,0.0000,-0.0498,-0.0495,0.370798,0.001555,-10.00,8.00,-8.00,-10.00,-13.94,4.02,-6.64,-11.43,
17.00,4.00,0.0000,-0.0498,-0.0495,0.379223,0.000718,-10.00,8.00,-8.00,-10.00,-12.67,5.83,-10.69,-13.98,
18.00,4.00,0.0000,-0.0494,-0.0495,0.465563,0.001672,-10.00,8.00,-8.00,-10.00,-8.98,10.01,-11.88,-10.63,
19.00,4.00,0.0000,-0.0494,-0.0495,0.585829,0.012027,-10.00,8.00,-8.00,-10.00,-6.26,11.99,-8.94,-6.18,
