time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.646951,0.011864,-10.00,8.00,-8.00,-10.00,-6.50,11.64,-4.77,-6.11,
2.00,4.00,0.0000,-0.0496,-0.0098,0.622393,0.045727,-10.00,8.00,-8.00,-10.00,-6.61,11.02,-4.18,-8.20,
3.00,4.00,0.0000,-0.0491,-0.0148,0.491883,0.014616,-10.00,8.00,-8.00,-10.00,-10.21,6.87,-6.71,-13.05,
4.00,4.00,0.0000,-0.0497,-0.0197,0.383519,0.001948,-10.00,8.00,-8.00,-10.00,-13.60,4.04,-10.29,-13.22,
5.00,4.00,0.0000,-0.0498,-0.0247,0.370018,0.000774,-10.00,8.00,-8.00,-10.00,-13.27,5.84,-12.00,-8.70,
6.00,4.00,0.0000,-0.0494,-0.0297,0.445072,0.001618,-10.00,8.00,-8.00,-10.00,-9.55,10.20,-10.44,-6.02,
7.00,4.00,0.0000,-0.0493,-0.0346,0.591411,0.011720,-10.00,8.00,-8.00,-10.00,-6.08,11.92,-6.76,-7.99,
8.00,4.00,0.0000,-0.0492,-0.0395,0.580182,0.022854,-10.00,8.00,-8.00,-10.00,-8.03,8.75,-4.06,-12.31,
9.00,4.00,0.0000,-0.0493,-0.0444,0.417952,0.004006,-10.00,8.00,-8.00,-10.00,-12.70,4.64,-5.54,-13.93,
10.00,4.00,0.0000,-0.0499,-0.0494,0.366389,0.000918,-10.00,8.00,-8.00,-10.00,-13.64,4.72,-9.64,-10.95,
11.00,4.00,0.0000,-0.0494,-0.0495,0.440642,0.001186,-10.00,8.00,-8.00,-10.00,-9.69,9.09,-11.99,-7.08,
12.00,4.00,0.0000,-0.0493,-0.0495,0.566393,0.008656,-10.00,8.00,-8.00,-10.00,-6.54,11.89,-10.10,-6.17,
13.00,4.00,0.0000,-0.0498,-0.0495,0.622992,0.015928,-10.00,8.00,-8.00,-10.00,-6.38,7.21,-6.53,-9.09,
14.00,4.00,0.0000,-0.0493,-0.0495,0.529189,0.003096,-10.00,8.00,-8.00,-10.00,-9.35,4.05,-4.33,-12.92,
15.00,4.00,0.0000,-0.0496,-0.0495,0.405856,0.001747,-10.00,8.00,-8.00,-10.00,-12.88,8.37,-4.28,-13.83,
16.00,4.00,0.0000,-0.0500,-0.0495,0.363910,0.003178,-10.00,8.00,-8.00,-10.00,-13.92,11.94,-6.41,-10.91,
17.00,4.00,0.0000,-0.0496,-0.0495,0.397767,0.004254,-10.00,8.00,-8.00,-10.00,-11.58,9.67,-9.47,-7.26,
18.00,4.00,0.0000,-0.0494,-0.0495,0.499138,0.002297,-10.00,8.00,-8.00,-10.00,-8.04,4.92,-11.67,-6.06,
19.00,4.00,0.0000,-0.0496,-0.0496,0.613054,0.001276,-10.00,8.00,-8.00,-10.00,-6.05,4.73,-11.72,-8.36,
20.00,4.00,0.0000,-0.0496,-0.0496,0.616122,0.003924,-10.00,8.00,-8.00,-10.00,-7.04,9.15,-9.59,-12.12,
21.00,4.00,0.0000,-0.0493,-0.0495,0.488432,0.013967,-10.00,8.00,-8.00,-10.00,-10.25,11.95,-5.69,-14.00,
22.00,4.00,0.0000,-0.0496,-0.0496,0.389266,0.010113,-10.00,8.00,-8.00,-10.00,-13.28,10.28,-4.25,-12.32,
23.00,4.00,0.0000,-0.0499,-0.0496,0.363207,0.002835,-10.00,8.00,-8.00,-10.00,-13.84,6.03,-8.37,-8.66,
24.00,4.00,0.0000,-0.0496,-0.0496,0.401750,0.000867,-10.00,8.00,-8.00,-10.00,-11.51,4.01,-11.94,-6.15,
25.00,4.00,0.0000,-0.0491,-0.0496,0.523574,0.000882,-10.00,8.00,-8.00,-10.00,-7.08,6.51,-9.67,-6.88,
26.00,4.00,0.0000,-0.0496,-0.0496,0.616101,0.006295,-10.00,8.00,-8.00,-10.00,-6.96,10.96,-5.59,-10.23,
27.00,4.00,0.0000,-0.0491,-0.0495,0.437836,0.016746,-10.00,8.00,-8.00,-10.00,-12.26,11.42,-4.01,-13.39,
28.00,4.00,0.0000,-0.0499,-0.0495,0.366378,0.004680,-10.00,8.00,-8.00,-10.00,-13.53,6.99,-5.98,-13.70,
29.00,4.00,0.0000,-0.0492,-0.0495,0.463423,0.001214,-10.00,8.00,-8.00,-10.00,-8.71,4.00,-9.75,-10.91,
30.00,4.00,0.0000,-0.0496,-0.0495,0.614254,0.001385,-10.00,8.00,-8.00,-10.00,-6.01,6.74,-11.96,-7.28,
31.00,4.00,0.0000,-0.0490,-0.0495,0.543925,0.007580,-10.00,8.00,-8.00,-10.00,-9.22,10.91,-10.66,-6.06,
32.00,4.00,0.0000,-0.0496,-0.0495,0.385646,0.010829,-10.00,8.00,-8.00,-10.00,-13.59,11.76,-6.96,-8.45,
33.00,4.00,0.0000,-0.0497,-0.0494,0.376788,0.004874,-10.00,8.00,-8.00,-10.00,-12.64,8.48,-4.14,-12.25,
34.00,4.00,0.0000,-0.0492,-0.0494,0.495396,0.001854,-10.00,8.00,-8.00,-10.00,-7.82,4.68,-5.17,-14.00,
35.00,4.00,0.0000,-0.0499,-0.0494,0.625211,0.001183,-10.00,8.00,-8.00,-10.00,-6.20,4.51,-9.04,-12.09,
36.00,4.00,0.0000,-0.0490,-0.0494,0.510026,0.002235,-10.00,8.00,-8.00,-10.00,-10.21,8.14,-11.86,-7.90,
37.00,4.00,0.0000,-0.0497,-0.0494,0.374851,0.004262,-10.00,8.00,-8.00,-10.00,-13.91,11.73,-10.83,-6.11,
38.00,4.00,0.0000,-0.0496,-0.0494,0.389226,0.005156,-10.00,8.00,-8.00,-10.00,-11.82,10.81,-7.07,-9.70,
39.00,4.00,0.0000,-0.0492,-0.0494,0.521974,0.003933,-10.00,8.00,-8.00,-10.00,-7.24,6.50,-4.25,-13.70,
40.00,4.00,0.0000,-0.0500,-0.0495,0.628680,0.001897,-10.00,8.00,-8.00,-10.00,-6.31,4.00,-4.76,-12.59,
41.00,4.00,0.0000,-0.0491,-0.0494,0.509573,0.001551,-10.00,8.00,-8.00,-10.00,-10.14,6.33,-8.16,-7.94,
