time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.637804,0.010545,-10.00,8.00,-8.00,-10.00,-6.67,11.43,-4.71,-6.40,
2.00,4.00,0.0000,-0.0497,-0.0098,0.628333,0.046313,-10.00,8.00,-8.00,-10.00,-6.30,11.53,-4.26,-6.87,
3.00,4.00,0.0000,-0.0491,-0.0148,0.521336,0.023563,-10.00,8.00,-8.00,-10.00,-9.22,8.21,-7.04,-10.89,
4.00,4.00,0.0000,-0.0496,-0.0197,0.404500,0.003371,-10.00,8.00,-8.00,-10.00,-12.83,4.68,-10.65,-13.90,
5.00,4.00,0.0000,-0.0500,-0.0247,0.364123,0.000841,-10.00,8.00,-8.00,-10.00,-13.92,4.38,-11.97,-12.49,
6.00,4.00,0.0000,-0.0496,-0.0297,0.400331,0.000819,-10.00,8.00,-8.00,-10.00,-11.53,7.59,-9.86,-8.76,
7.00,4.00,0.0000,-0.0493,-0.0346,0.508291,0.003209,-10.00,8.00,-8.00,-10.00,-7.75,11.07,-6.23,-6.40,
8.00,4.00,0.0000,-0.0496,-0.0395,0.619620,0.022482,-10.00,8.00,-8.00,-10.00,-6.00,11.84,-4.06,-6.25,
9.00,4.00,0.0000,-0.0492,-0.0445,0.571991,0.030579,-10.00,8.00,-8.00,-10.00,-8.02,9.20,-5.11,-8.40,
10.00,4.00,0.0000,-0.0494,-0.0494,0.434172,0.005820,-10.00,8.00,-8.00,-10.00,-11.91,5.49,-8.52,-11.54,
11.00,4.00,0.0000,-0.0499,-0.0495,0.367432,0.001110,-10.00,8.00,-8.00,-10.00,-13.99,4.02,-11.51,-13.73,
12.00,4.00,0.0000,-0.0497,-0.0495,0.385035,0.000676,-10.00,8.00,-8.00,-10.00,-12.32,6.08,-11.63,-13.63,
13.00,4.00,0.0000,-0.0494,-0.0496,0.477134,0.001821,-10.00,8.00,-8.00,-10.00,-8.70,10.35,-8.78,-11.30,
14.00,4.00,0.0000,-0.0494,-0.0496,0.590844,0.013629,-10.00,8.00,-8.00,-10.00,-6.27,11.73,-4.89,-7.29,
15.00,4.00,0.0000,-0.0497,-0.0496,0.624992,0.020524,-10.00,8.00,-8.00,-10.00,-6.50,7.58,-4.42,-6.41,
16.00,4.00,0.0000,-0.0493,-0.0495,0.528420,0.003895,-10.00,8.00,-8.00,-10.00,-9.24,4.05,-8.14,-10.66,
17.00,4.00,0.0000,-0.0496,-0.0495,0.413831,0.001361,-10.00,8.00,-8.00,-10.00,-12.52,6.37,-11.69,-13.97,
18.00,4.00,0.0000,-0.0499,-0.0496,0.365240,0.001849,-10.00,8.00,-8.00,-10.00,-14.00,10.15,-10.93,-11.60,
19.00,4.00,0.0000,-0.0498,-0.0496,0.380081,0.003596,-10.00,8.00,-8.00,-10.00,-12.62,11.95,-6.69,-7.23,
20.00,4.00,0.0000,-0.0494,-0.0496,0.456665,0.006927,-10.00,8.00,-8.00,-10.00,-9.17,11.07,-4.00,-6.23,
21.00,4.00,0.0000,-0.0495,-0.0496,0.599332,0.009663,-10.00,8.00,-8.00,-10.00,-6.03,8.10,-6.65,-9.63,
22.00,4.00,0.0000,-0.0492,-0.0496,0.577729,0.004880,-10.00,8.00,-8.00,-10.00,-8.20,5.07,-11.10,-13.47,
23.00,4.00,0.0000,-0.0494,-0.0495,0.415858,0.001298,-10.00,8.00,-8.00,-10.00,-12.77,4.02,-11.41,-13.25,
24.00,4.00,0.0000,-0.0499,-0.0496,0.366524,0.000694,-10.00,8.00,-8.00,-10.00,-13.64,5.68,-7.05,-9.20,
25.00,4.00,0.0000,-0.0494,-0.0496,0.439406,0.001231,-10.00,8.00,-8.00,-10.00,-9.69,9.36,-4.05,-6.03,
26.00,4.00,0.0000,-0.0493,-0.0495,0.591970,0.009785,-10.00,8.00,-8.00,-10.00,-6.07,11.97,-8.36,-8.34,
27.00,4.00,0.0000,-0.0491,-0.0495,0.561403,0.020046,-10.00,8.00,-8.00,-10.00,-8.28,8.48,-12.00,-12.95,
28.00,4.00,0.0000,-0.0494,-0.0495,0.406182,0.003154,-10.00,8.00,-8.00,-10.00,-13.04,4.25,-8.24,-13.48,
29.00,4.00,0.0000,-0.0498,-0.0495,0.369755,0.000911,-10.00,8.00,-8.00,-10.00,-13.30,5.78,-4.35,-9.44,
30.00,4.00,0.0000,-0.0493,-0.0495,0.462094,0.001876,-10.00,8.00,-8.00,-10.00,-8.98,10.28,-5.17,-6.48,
31.00,4.00,0.0000,-0.0494,-0.0495,0.590937,0.013210,-10.00,8.00,-8.00,-10.00,-6.16,11.96,-9.64,-6.39,
32.00,4.00,0.0000,-0.0495,-0.0495,0.590442,0.027324,-10.00,8.00,-8.00,-10.00,-7.06,9.30,-11.99,-9.25,
33.00,4.00,0.0000,-0.0493,-0.0495,0.469258,0.006087,-10.00,8.00,-8.00,-10.00,-10.82,5.21,-9.19,-12.73,
34.00,4.00,0.0000,-0.0498,-0.0495,0.377719,0.001160,-10.00,8.00,-8.00,-10.00,-13.78,4.18,-5.41,-13.97,
35.00,4.00,0.0000,-0.0498,-0.0495,0.373229,0.000821,-10.00,8.00,-8.00,-10.00,-13.07,7.34,-4.01,-11.97,
36.00,4.00,0.0000,-0.0495,-0.0495,0.450362,0.002377,-10.00,8.00,-8.00,-10.00,-9.54,11.12,-5.97,-8.16,
37.00,4.00,0.0000,-0.0494,-0.0495,0.557907,0.012493,-10.00,8.00,-8.00,-10.00,-6.76,11.70,-9.63,-6.00,
38.00,4.00,0.0000,-0.0499,-0.0496,0.616365,0.020475,-10.00,8.00,-8.00,-10.00,-6.08,8.47,-11.92,-8.09,
39.00,4.00,0.0000,-0.0495,-0.0496,0.572994,0.005927,-10.00,8.00,-8.00,-10.00,-7.92,4.75,-10.92,-12.21,
40.00,4.00,0.0000,-0.0495,-0.0495,0.458154,0.001459,-10.00,8.00,-8.00,-10.00,-11.11,4.38,-7.31,-13.98,
