time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.643618,0.010245,-10.00,8.00,-8.00,-10.00,-6.57,11.29,-4.20,-6.77,
2.00,4.00,0.0000,-0.0495,-0.0098,0.623331,0.047282,-10.00,8.00,-8.00,-10.00,-6.47,11.74,-5.65,-6.18,
3.00,4.00,0.0000,-0.0491,-0.0148,0.492229,0.025771,-10.00,8.00,-8.00,-10.00,-9.79,8.96,-10.35,-8.71,
4.00,4.00,0.0000,-0.0496,-0.0197,0.388775,0.003960,-10.00,8.00,-8.00,-10.00,-13.32,5.35,-11.80,-12.29,
5.00,4.00,0.0000,-0.0499,-0.0247,0.365994,0.000905,-10.00,8.00,-8.00,-10.00,-13.62,4.03,-8.00,-14.00,
6.00,4.00,0.0000,-0.0495,-0.0297,0.424780,0.000685,-10.00,8.00,-8.00,-10.00,-10.41,6.14,-4.42,-12.44,
7.00,4.00,0.0000,-0.0492,-0.0346,0.578448,0.002725,-10.00,8.00,-8.00,-10.00,-6.18,10.16,-4.84,-8.91,
8.00,4.00,0.0000,-0.0490,-0.0395,0.573100,0.023288,-10.00,8.00,-8.00,-10.00,-8.29,11.95,-8.85,-6.23,
9.00,4.00,0.0000,-0.0494,-0.0444,0.390807,0.012789,-10.00,8.00,-8.00,-10.00,-13.33,8.97,-11.89,-6.72,
10.00,4.00,0.0000,-0.0497,-0.0493,0.375270,0.002242,-10.00,8.00,-8.00,-10.00,-12.66,4.82,-10.53,-9.96,
11.00,4.00,0.0000,-0.0493,-0.0495,0.491557,0.000867,-10.00,8.00,-8.00,-10.00,-8.16,4.51,-6.13,-13.24,
12.00,4.00,0.0000,-0.0496,-0.0494,0.615500,0.002103,-10.00,8.00,-8.00,-10.00,-6.02,8.30,-4.08,-13.79,
13.00,4.00,0.0000,-0.0493,-0.0495,0.597971,0.014354,-10.00,8.00,-8.00,-10.00,-7.52,11.43,-7.64,-11.16,
14.00,4.00,0.0000,-0.0493,-0.0495,0.443241,0.021419,-10.00,8.00,-8.00,-10.00,-11.29,11.67,-11.72,-7.35,
15.00,4.00,0.0000,-0.0498,-0.0494,0.367488,0.007458,-10.00,8.00,-8.00,-10.00,-13.88,8.83,-10.47,-6.09,
16.00,4.00,0.0000,-0.0498,-0.0494,0.374604,0.001953,-10.00,8.00,-8.00,-10.00,-12.92,5.30,-6.22,-8.87,
