time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.629679,0.010103,-10.00,8.00,-8.00,-10.00,-6.84,11.39,-4.23,-6.40,
2.00,4.00,0.0000,-0.0498,-0.0098,0.628034,0.044387,-10.00,8.00,-8.00,-10.00,-6.12,11.59,-5.49,-6.87,
3.00,4.00,0.0000,-0.0492,-0.0148,0.541627,0.025906,-10.00,8.00,-8.00,-10.00,-8.41,8.40,-10.11,-10.89,
4.00,4.00,0.0000,-0.0495,-0.0197,0.429203,0.004033,-10.00,8.00,-8.00,-10.00,-11.92,4.84,-11.91,-13.90,
5.00,4.00,0.0000,-0.0499,-0.0247,0.369257,0.000932,-10.00,8.00,-8.00,-10.00,-13.95,4.25,-8.49,-12.49,
6.00,4.00,0.0000,-0.0498,-0.0297,0.376002,0.000756,-10.00,8.00,-8.00,-10.00,-12.92,7.19,-4.71,-8.65,
7.00,4.00,0.0000,-0.0494,-0.0346,0.447742,0.002568,-10.00,8.00,-8.00,-10.00,-9.60,11.78,-4.45,-6.23,
8.00,4.00,0.0000,-0.0494,-0.0396,0.581353,0.010435,-10.00,8.00,-8.00,-10.00,-6.24,9.30,-7.96,-6.58,
9.00,4.00,0.0000,-0.0496,-0.0445,0.609319,0.004654,-10.00,8.00,-8.00,-10.00,-7.14,4.22,-11.51,-9.44,
10.00,4.00,0.0000,-0.0492,-0.0494,0.463239,0.001839,-10.00,8.00,-8.00,-10.00,-11.28,6.70,-11.33,-12.71,
11.00,4.00,0.0000,-0.0498,-0.0495,0.370203,0.002880,-10.00,8.00,-8.00,-10.00,-13.97,11.46,-7.61,-13.99,
12.00,4.00,0.0000,-0.0497,-0.0496,0.386067,0.004405,-10.00,8.00,-8.00,-10.00,-12.17,10.76,-4.14,-12.35,
13.00,4.00,0.0000,-0.0491,-0.0496,0.507365,0.003067,-10.00,8.00,-8.00,-10.00,-7.42,5.83,-5.65,-8.98,
14.00,4.00,0.0000,-0.0498,-0.0496,0.620582,0.001537,-10.00,8.00,-8.00,-10.00,-6.68,4.23,-10.19,-6.30,
15.00,4.00,0.0000,-0.0491,-0.0495,0.455156,0.001998,-10.00,8.00,-8.00,-10.00,-11.85,8.32,-11.91,-6.56,
16.00,4.00,0.0000,-0.0500,-0.0495,0.365910,0.003421,-10.00,8.00,-8.00,-10.00,-13.73,11.76,-8.58,-9.56,
17.00,4.00,0.0000,-0.0493,-0.0495,0.449462,0.005847,-10.00,8.00,-8.00,-10.00,-9.21,10.80,-4.65,-12.91,
18.00,4.00,0.0000,-0.0494,-0.0495,0.596249,0.006111,-10.00,8.00,-8.00,-10.00,-6.09,6.57,-4.62,-13.94,
19.00,4.00,0.0000,-0.0494,-0.0495,0.597417,0.002423,-10.00,8.00,-8.00,-10.00,-7.69,4.01,-8.55,-11.85,
20.00,4.00,0.0000,-0.0493,-0.0495,0.437454,0.001302,-10.00,8.00,-8.00,-10.00,-12.08,6.11,-11.83,-8.22,
21.00,4.00,0.0000,-0.0499,-0.0495,0.365385,0.001761,-10.00,8.00,-8.00,-10.00,-13.96,10.09,-10.64,-6.03,
22.00,4.00,0.0000,-0.0495,-0.0495,0.406553,0.003929,-10.00,8.00,-8.00,-10.00,-11.06,12.00,-6.48,-7.37,
23.00,4.00,0.0000,-0.0493,-0.0495,0.524852,0.009294,-10.00,8.00,-8.00,-10.00,-7.38,10.35,-4.02,-11.05,
24.00,4.00,0.0000,-0.0497,-0.0495,0.625359,0.008835,-10.00,8.00,-8.00,-10.00,-6.01,6.62,-5.79,-13.79,
25.00,4.00,0.0000,-0.0494,-0.0495,0.584733,0.002944,-10.00,8.00,-8.00,-10.00,-7.90,4.11,-9.91,-13.17,
26.00,4.00,0.0000,-0.0494,-0.0495,0.449219,0.001200,-10.00,8.00,-8.00,-10.00,-11.50,5.06,-12.00,-9.79,
27.00,4.00,0.0000,-0.0498,-0.0495,0.372687,0.001267,-10.00,8.00,-8.00,-10.00,-13.88,8.80,-9.84,-6.77,
28.00,4.00,0.0000,-0.0498,-0.0496,0.372759,0.002901,-10.00,8.00,-8.00,-10.00,-13.09,12.00,-5.32,-6.13,
29.00,4.00,0.0000,-0.0495,-0.0496,0.442029,0.004596,-10.00,8.00,-8.00,-10.00,-9.84,9.06,-4.49,-8.32,
30.00,4.00,0.0000,-0.0494,-0.0496,0.547941,0.002388,-10.00,8.00,-8.00,-10.00,-7.06,4.49,-9.06,-11.74,
31.00,4.00,0.0000,-0.0498,-0.0496,0.631460,0.001497,-10.00,8.00,-8.00,-10.00,-6.00,5.32,-12.00,-13.89,
32.00,4.00,0.0000,-0.0495,-0.0496,0.605023,0.005782,-10.00,8.00,-8.00,-10.00,-7.28,10.18,-8.80,-13.18,
33.00,4.00,0.0000,-0.0494,-0.0496,0.486411,0.018145,-10.00,8.00,-8.00,-10.00,-10.16,11.80,-4.72,-10.14,
