time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.683524,0.012842,-10.00,8.00,-8.00,-10.00,-6.02,11.46,-4.40,-6.43,
2.00,4.00,0.0000,-0.0488,-0.0098,0.547491,0.044836,-10.00,8.00,-8.00,-10.00,-9.13,11.46,-4.87,-6.78,
3.00,4.00,0.0000,-0.0495,-0.0147,0.378515,0.010503,-10.00,8.00,-8.00,-10.00,-13.79,8.00,-8.89,-10.66,
4.00,4.00,0.0000,-0.0495,-0.0197,0.390383,0.001815,-10.00,8.00,-8.00,-10.00,-11.70,4.54,-11.90,-13.82,
5.00,4.00,0.0000,-0.0492,-0.0246,0.526274,0.000860,-10.00,8.00,-8.00,-10.00,-7.24,4.54,-10.49,-12.79,
6.00,4.00,0.0000,-0.0499,-0.0296,0.630548,0.002191,-10.00,8.00,-8.00,-10.00,-6.17,8.00,-6.41,-8.78,
7.00,4.00,0.0000,-0.0491,-0.0345,0.535887,0.013392,-10.00,8.00,-8.00,-10.00,-9.30,11.85,-4.03,-6.08,
8.00,4.00,0.0000,-0.0495,-0.0394,0.395245,0.012095,-10.00,8.00,-8.00,-10.00,-13.20,10.05,-5.62,-7.41,
9.00,4.00,0.0000,-0.0499,-0.0444,0.365184,0.002615,-10.00,8.00,-8.00,-10.00,-13.59,5.21,-9.59,-11.42,
10.00,4.00,0.0000,-0.0494,-0.0493,0.431849,0.000832,-10.00,8.00,-8.00,-10.00,-10.04,4.51,-11.97,-13.96,
11.00,4.00,0.0000,-0.0493,-0.0494,0.567209,0.001794,-10.00,8.00,-8.00,-10.00,-6.51,8.88,-10.38,-12.42,
12.00,4.00,0.0000,-0.0496,-0.0495,0.622044,0.017683,-10.00,8.00,-8.00,-10.00,-6.64,11.97,-6.40,-8.60,
13.00,4.00,0.0000,-0.0491,-0.0495,0.488707,0.024967,-10.00,8.00,-8.00,-10.00,-10.35,9.76,-4.01,-6.15,
14.00,4.00,0.0000,-0.0497,-0.0494,0.380630,0.004147,-10.00,8.00,-8.00,-10.00,-13.68,5.20,-5.86,-6.84,
15.00,4.00,0.0000,-0.0498,-0.0495,0.372150,0.000912,-10.00,8.00,-8.00,-10.00,-13.10,4.38,-9.99,-10.11,
16.00,4.00,0.0000,-0.0494,-0.0495,0.453750,0.001085,-10.00,8.00,-8.00,-10.00,-9.33,8.33,-12.00,-13.29,
17.00,4.00,0.0000,-0.0494,-0.0495,0.581200,0.007216,-10.00,8.00,-8.00,-10.00,-6.32,11.79,-9.76,-13.78,
18.00,4.00,0.0000,-0.0497,-0.0495,0.614053,0.030881,-10.00,8.00,-8.00,-10.00,-6.68,10.68,-5.68,-11.18,
19.00,4.00,0.0000,-0.0492,-0.0495,0.498261,0.011418,-10.00,8.00,-8.00,-10.00,-10.08,6.33,-4.03,-7.06,
20.00,4.00,0.0000,-0.0497,-0.0495,0.389449,0.001720,-10.00,8.00,-8.00,-10.00,-13.40,4.00,-6.60,-6.46,
21.00,4.00,0.0000,-0.0499,-0.0495,0.366287,0.000814,-10.00,8.00,-8.00,-10.00,-13.61,6.50,-10.65,-10.59,
22.00,4.00,0.0000,-0.0495,-0.0495,0.422012,0.001835,-10.00,8.00,-8.00,-10.00,-10.52,10.91,-11.89,-13.93,
23.00,4.00,0.0000,-0.0493,-0.0495,0.539220,0.009094,-10.00,8.00,-8.00,-10.00,-7.01,11.56,-8.99,-12.02,
24.00,4.00,0.0000,-0.0498,-0.0496,0.626399,0.014189,-10.00,8.00,-8.00,-10.00,-6.13,7.46,-4.86,-7.82,
25.00,4.00,0.0000,-0.0493,-0.0495,0.555929,0.003713,-10.00,8.00,-8.00,-10.00,-8.69,4.08,-4.52,-6.00,
26.00,4.00,0.0000,-0.0495,-0.0495,0.420718,0.001330,-10.00,8.00,-8.00,-10.00,-12.41,5.94,-8.52,-8.07,
27.00,4.00,0.0000,-0.0499,-0.0495,0.364986,0.001691,-10.00,8.00,-8.00,-10.00,-13.99,9.95,-11.87,-12.01,
28.00,4.00,0.0000,-0.0497,-0.0496,0.389262,0.003518,-10.00,8.00,-8.00,-10.00,-12.02,11.96,-10.39,-14.00,
29.00,4.00,0.0000,-0.0493,-0.0496,0.488267,0.007613,-10.00,8.00,-8.00,-10.00,-8.18,10.83,-6.03,-12.11,
30.00,4.00,0.0000,-0.0496,-0.0496,0.613706,0.009575,-10.00,8.00,-8.00,-10.00,-6.01,7.45,-4.01,-8.34,
31.00,4.00,0.0000,-0.0494,-0.0496,0.590451,0.003991,-10.00,8.00,-8.00,-10.00,-7.82,4.51,-6.66,-6.07,
32.00,4.00,0.0000,-0.0494,-0.0495,0.442438,0.001253,-10.00,8.00,-8.00,-10.00,-11.82,4.34,-10.87,-7.11,
33.00,4.00,0.0000,-0.0499,-0.0495,0.367981,0.000908,-10.00,8.00,-8.00,-10.00,-13.99,7.08,-11.73,-10.57,
34.00,4.00,0.0000,-0.0497,-0.0496,0.386919,0.001704,-10.00,8.00,-8.00,-10.00,-12.18,10.62,-8.23,-13.56,
35.00,4.00,0.0000,-0.0493,-0.0496,0.488437,0.006214,-10.00,8.00,-8.00,-10.00,-8.22,11.98,-4.02,-13.56,
36.00,4.00,0.0000,-0.0496,-0.0496,0.608745,0.017764,-10.00,8.00,-8.00,-10.00,-6.01,9.89,-7.62,-10.57,
37.00,4.00,0.0000,-0.0494,-0.0496,0.580738,0.010459,-10.00,8.00,-8.00,-10.00,-7.79,6.18,-11.98,-7.06,
38.00,4.00,0.0000,-0.0494,-0.0495,0.442180,0.002105,-10.00,8.00,-8.00,-10.00,-11.78,4.03,-8.38,-6.11,
39.00,4.00,0.0000,-0.0499,-0.0495,0.368545,0.000808,-10.00,8.00,-8.00,-10.00,-13.99,5.32,-4.25,-8.62,
40.00,4.00,0.0000,-0.0497,-0.0496,0.386777,0.001066,-10.00,8.00,-8.00,-10.00,-12.21,9.06,-5.69,-12.35,
41.00,4.00,0.0000,-0.0493,-0.0495,0.484980,0.004469,-10.00,8.00,-8.00,-10.00,-8.34,11.96,-10.56,-14.00,
42.00,4.00,0.0000,-0.0496,-0.0496,0.598881,0.016271,-10.00,8.00,-8.00,-10.00,-6.04,10.08,-11.63,-12.09,
43.00,4.00,0.0000,-0.0495,-0.0496,0.597218,0.009329,-10.00,8.00,-8.00,-10.00,-7.37,5.69,-7.42,-7.70,
44.00,4.00,0.0000,-0.0493,-0.0495,0.465236,0.001937,-10.00,8.00,-8.00,-10.00,-11.10,4.09,-4.09,-6.44,
45.00,4.00,0.0000,-0.0498,-0.0495,0.375757,0.001076,-10.00,8.00,-8.00,-10.00,-13.83,7.21,-5.81,-11.29,
46.00,4.00,0.0000,-0.0498,-0.0496,0.372906,0.002153,-10.00,8.00,-8.00,-10.00,-13.05,11.73,-10.35,-13.93,
47.00,4.00,0.0000,-0.0493,-0.0496,0.447955,0.004766,-10.00,8.00,-8.00,-10.00,-9.29,9.85,-11.86,-9.92,
48.00,4.00,0.0000,-0.0495,-0.0496,0.607826,0.003307,-10.00,8.00,-8.00,-10.00,-6.02,4.68,-8.39,-6.73,
49.00,4.00,0.0000,-0.0489,-0.0495,0.519834,0.001614,-10.00,8.00,-8.00,-10.00,-10.12,5.42,-5.30,-6.21,
50.00,4.00,0.0000,-0.0497,-0.0495,0.373413,0.002201,-10.00,8.00,-8.00,-10.00,-14.00,10.52,-4.00,-8.78,
51.00,4.00,0.0000,-0.0494,-0.0495,0.414291,0.004510,-10.00,8.00,-8.00,-10.00,-10.48,11.61,-5.22,-12.35,
52.00,4.00,0.0000,-0.0493,-0.0495,0.546697,0.005684,-10.00,8.00,-8.00,-10.00,-6.88,7.15,-8.20,-14.00,
53.00,4.00,0.0000,-0.0499,-0.0495,0.631727,0.002373,-10.00,8.00,-8.00,-10.00,-6.18,4.00,-11.04,-12.38,
54.00,4.00,0.0000,-0.0493,-0.0495,0.549215,0.002029,-10.00,8.00,-8.00,-10.00,-8.88,6.99,-11.98,-8.96,
55.00,4.00,0.0000,-0.0495,-0.0495,0.414091,0.004260,-10.00,8.00,-8.00,-10.00,-12.57,11.09,-10.40,-6.41,
56.00,4.00,0.0000,-0.0500,-0.0495,0.362975,0.005656,-10.00,8.00,-8.00,-10.00,-13.98,11.66,-7.14,-6.30,
57.00,4.00,0.0000,-0.0496,-0.0495,0.393201,0.003840,-10.00,8.00,-8.00,-10.00,-11.85,8.22,-4.15,-8.70,
58.00,4.00,0.0000,-0.0493,-0.0495,0.496476,0.001690,-10.00,8.00,-8.00,-10.00,-8.06,4.54,-5.25,-11.98,
59.00,4.00,0.0000,-0.0496,-0.0495,0.618072,0.001124,-10.00,8.00,-8.00,-10.00,-6.01,4.65,-9.28,-13.92,
60.00,4.00,0.0000,-0.0494,-0.0496,0.594507,0.002915,-10.00,8.00,-8.00,-10.00,-7.71,8.52,-11.95,-13.20,
61.00,4.00,0.0000,-0.0493,-0.0495,0.444677,0.009773,-10.00,8.00,-8.00,-10.00,-11.58,12.00,-10.42,-10.31,
62.00,4.00,0.0000,-0.0498,-0.0495,0.367851,0.005861,-10.00,8.00,-8.00,-10.00,-13.95,8.35,-6.57,-7.40,
63.00,4.00,0.0000,-0.0497,-0.0496,0.380087,0.001359,-10.00,8.00,-8.00,-10.00,-12.61,4.08,-4.14,-6.01,
64.00,4.00,0.0000,-0.0493,-0.0496,0.471470,0.000912,-10.00,8.00,-8.00,-10.00,-8.70,6.79,-4.87,-6.96,
