time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.629145,0.011245,-10.00,8.00,-8.00,-10.00,-6.84,11.67,-4.94,-6.33,
2.00,4.00,0.0000,-0.0499,-0.0098,0.629869,0.042442,-10.00,8.00,-8.00,-10.00,-6.12,10.91,-4.06,-7.09,
3.00,4.00,0.0000,-0.0492,-0.0148,0.555791,0.016827,-10.00,8.00,-8.00,-10.00,-8.41,6.63,-6.00,-11.37,
4.00,4.00,0.0000,-0.0495,-0.0197,0.432811,0.002357,-10.00,8.00,-8.00,-10.00,-11.92,4.01,-9.37,-13.99,
5.00,4.00,0.0000,-0.0499,-0.0247,0.369333,0.000923,-10.00,8.00,-8.00,-10.00,-13.95,6.20,-11.76,-11.80,
6.00,4.00,0.0000,-0.0498,-0.0297,0.375363,0.001595,-10.00,8.00,-8.00,-10.00,-12.92,10.99,-11.46,-7.81,
7.00,4.00,0.0000,-0.0495,-0.0346,0.445295,0.004915,-10.00,8.00,-8.00,-10.00,-9.69,11.06,-8.69,-6.00,
8.00,4.00,0.0000,-0.0494,-0.0396,0.560414,0.004707,-10.00,8.00,-8.00,-10.00,-6.74,5.89,-5.43,-7.75,
9.00,4.00,0.0000,-0.0499,-0.0445,0.636048,0.001909,-10.00,8.00,-8.00,-10.00,-6.13,4.34,-4.00,-11.49,
10.00,4.00,0.0000,-0.0493,-0.0495,0.570206,0.003414,-10.00,8.00,-8.00,-10.00,-8.28,8.65,-5.51,-13.92,
11.00,4.00,0.0000,-0.0494,-0.0496,0.439091,0.007785,-10.00,8.00,-8.00,-10.00,-11.66,11.52,-8.84,-12.86,
12.00,4.00,0.0000,-0.0498,-0.0496,0.368393,0.007710,-10.00,8.00,-8.00,-10.00,-13.85,11.66,-11.56,-9.33,
13.00,4.00,0.0000,-0.0498,-0.0496,0.367392,0.004387,-10.00,8.00,-8.00,-10.00,-13.30,8.97,-11.67,-6.42,
14.00,4.00,0.0000,-0.0495,-0.0496,0.427370,0.001932,-10.00,8.00,-8.00,-10.00,-10.38,5.53,-9.08,-6.44,
15.00,4.00,0.0000,-0.0493,-0.0496,0.554101,0.001009,-10.00,8.00,-8.00,-10.00,-6.74,4.00,-5.20,-9.37,
16.00,4.00,0.0000,-0.0499,-0.0496,0.631359,0.001251,-10.00,8.00,-8.00,-10.00,-6.43,5.56,-4.24,-12.81,
17.00,4.00,0.0000,-0.0491,-0.0496,0.513204,0.003345,-10.00,8.00,-8.00,-10.00,-9.91,9.28,-7.68,-13.96,
18.00,4.00,0.0000,-0.0496,-0.0496,0.385633,0.006393,-10.00,8.00,-8.00,-10.00,-13.49,12.00,-11.49,-11.87,
19.00,4.00,0.0000,-0.0498,-0.0496,0.365970,0.004876,-10.00,8.00,-8.00,-10.00,-13.36,9.55,-11.22,-8.41,
20.00,4.00,0.0000,-0.0494,-0.0496,0.441505,0.002006,-10.00,8.00,-8.00,-10.00,-9.70,5.10,-7.10,-6.16,
21.00,4.00,0.0000,-0.0494,-0.0496,0.578221,0.001044,-10.00,8.00,-8.00,-10.00,-6.37,4.39,-4.00,-6.66,
22.00,4.00,0.0000,-0.0497,-0.0496,0.624767,0.002643,-10.00,8.00,-8.00,-10.00,-6.78,8.27,-7.05,-9.55,
23.00,4.00,0.0000,-0.0491,-0.0495,0.484627,0.010720,-10.00,8.00,-8.00,-10.00,-10.51,11.74,-11.56,-12.75,
24.00,4.00,0.0000,-0.0497,-0.0495,0.374603,0.009060,-10.00,8.00,-8.00,-10.00,-13.72,10.84,-10.60,-13.99,
25.00,4.00,0.0000,-0.0498,-0.0495,0.371329,0.003067,-10.00,8.00,-8.00,-10.00,-13.09,6.61,-5.41,-12.38,
26.00,4.00,0.0000,-0.0494,-0.0495,0.453106,0.001034,-10.00,8.00,-8.00,-10.00,-9.36,4.01,-4.86,-8.48,
27.00,4.00,0.0000,-0.0494,-0.0495,0.583082,0.001057,-10.00,8.00,-8.00,-10.00,-6.34,6.07,-10.35,-6.20,
28.00,4.00,0.0000,-0.0497,-0.0496,0.625315,0.005697,-10.00,8.00,-8.00,-10.00,-6.66,9.92,-11.32,-10.95,
29.00,4.00,0.0000,-0.0492,-0.0495,0.497617,0.018413,-10.00,8.00,-8.00,-10.00,-10.04,11.95,-6.23,-13.95,
30.00,4.00,0.0000,-0.0496,-0.0495,0.387527,0.012023,-10.00,8.00,-8.00,-10.00,-13.38,10.92,-4.08,-9.81,
31.00,4.00,0.0000,-0.0499,-0.0495,0.364645,0.004055,-10.00,8.00,-8.00,-10.00,-13.63,7.64,-7.74,-6.67,
32.00,4.00,0.0000,-0.0495,-0.0495,0.420848,0.001375,-10.00,8.00,-8.00,-10.00,-10.56,4.63,-11.79,-6.24,
33.00,4.00,0.0000,-0.0492,-0.0495,0.563071,0.000832,-10.00,8.00,-8.00,-10.00,-6.45,4.23,-10.22,-8.89,
34.00,4.00,0.0000,-0.0495,-0.0496,0.613157,0.001622,-10.00,8.00,-8.00,-10.00,-7.22,6.75,-5.00,-12.44,
35.00,4.00,0.0000,-0.0492,-0.0495,0.445501,0.004660,-10.00,8.00,-8.00,-10.00,-11.96,10.97,-5.35,-14.00,
36.00,4.00,0.0000,-0.0499,-0.0495,0.363308,0.005933,-10.00,8.00,-8.00,-10.00,-13.90,11.35,-11.00,-12.29,
37.00,4.00,0.0000,-0.0494,-0.0495,0.420978,0.003219,-10.00,8.00,-8.00,-10.00,-10.26,6.76,-10.65,-8.65,
38.00,4.00,0.0000,-0.0493,-0.0495,0.592322,0.001405,-10.00,8.00,-8.00,-10.00,-6.02,4.01,-5.89,-6.09,
39.00,4.00,0.0000,-0.0489,-0.0495,0.540078,0.001763,-10.00,8.00,-8.00,-10.00,-9.62,7.17,-4.00,-7.21,
40.00,4.00,0.0000,-0.0497,-0.0495,0.375837,0.003213,-10.00,8.00,-8.00,-10.00,-13.98,10.95,-6.11,-10.96,
41.00,4.00,0.0000,-0.0493,-0.0494,0.413843,0.005218,-10.00,8.00,-8.00,-10.00,-10.38,11.87,-10.11,-13.80,
42.00,4.00,0.0000,-0.0493,-0.0494,0.565278,0.009585,-10.00,8.00,-8.00,-10.00,-6.32,9.26,-12.00,-13.06,
43.00,4.00,0.0000,-0.0495,-0.0494,0.601419,0.006349,-10.00,8.00,-8.00,-10.00,-7.37,5.49,-9.89,-9.57,
44.00,4.00,0.0000,-0.0493,-0.0494,0.441071,0.001621,-10.00,8.00,-8.00,-10.00,-12.06,4.02,-6.05,-6.78,
45.00,4.00,0.0000,-0.0500,-0.0494,0.366135,0.000821,-10.00,8.00,-8.00,-10.00,-13.90,6.19,-4.01,-6.07,
46.00,4.00,0.0000,-0.0494,-0.0495,0.421763,0.001559,-10.00,8.00,-8.00,-10.00,-10.35,10.31,-5.52,-7.90,
47.00,4.00,0.0000,-0.0492,-0.0494,0.571710,0.009732,-10.00,8.00,-8.00,-10.00,-6.27,11.89,-9.24,-11.08,
48.00,4.00,0.0000,-0.0493,-0.0494,0.582421,0.019704,-10.00,8.00,-8.00,-10.00,-7.65,8.61,-11.85,-13.56,
49.00,4.00,0.0000,-0.0493,-0.0494,0.422835,0.003757,-10.00,8.00,-8.00,-10.00,-12.52,4.57,-11.04,-13.75,
50.00,4.00,0.0000,-0.0499,-0.0495,0.366449,0.000904,-10.00,8.00,-8.00,-10.00,-13.65,4.81,-7.31,-11.52,
51.00,4.00,0.0000,-0.0494,-0.0495,0.443774,0.001212,-10.00,8.00,-8.00,-10.00,-9.63,8.92,-4.06,-7.69,
52.00,4.00,0.0000,-0.0494,-0.0495,0.560087,0.007516,-10.00,8.00,-8.00,-10.00,-6.76,11.89,-8.69,-6.11,
53.00,4.00,0.0000,-0.0499,-0.0495,0.613152,0.029485,-10.00,8.00,-8.00,-10.00,-6.10,10.59,-11.94,-9.39,
54.00,4.00,0.0000,-0.0494,-0.0495,0.561576,0.012954,-10.00,8.00,-8.00,-10.00,-8.08,6.45,-7.57,-13.43,
55.00,4.00,0.0000,-0.0495,-0.0495,0.449955,0.002215,-10.00,8.00,-8.00,-10.00,-11.36,4.01,-4.28,-13.19,
56.00,4.00,0.0000,-0.0498,-0.0495,0.377195,0.000910,-10.00,8.00,-8.00,-10.00,-13.72,5.94,-4.95,-9.10,
57.00,4.00,0.0000,-0.0499,-0.0496,0.366932,0.001418,-10.00,8.00,-8.00,-10.00,-13.56,10.52,-8.86,-6.13,
58.00,4.00,0.0000,-0.0496,-0.0496,0.412709,0.004064,-10.00,8.00,-8.00,-10.00,-10.98,11.55,-11.85,-7.28,
59.00,4.00,0.0000,-0.0493,-0.0496,0.524396,0.004731,-10.00,8.00,-8.00,-10.00,-7.25,6.92,-10.75,-11.32,
60.00,4.00,0.0000,-0.0499,-0.0496,0.629488,0.002050,-10.00,8.00,-8.00,-10.00,-6.15,4.01,-6.78,-13.95,
61.00,4.00,0.0000,-0.0492,-0.0496,0.543634,0.002125,-10.00,8.00,-8.00,-10.00,-9.14,7.46,-4.08,-12.39,
62.00,4.00,0.0000,-0.0495,-0.0496,0.402750,0.004322,-10.00,8.00,-8.00,-10.00,-13.05,11.17,-5.41,-8.56,
63.00,4.00,0.0000,-0.0500,-0.0496,0.363486,0.005477,-10.00,8.00,-8.00,-10.00,-13.72,11.72,-9.42,-6.15,
64.00,4.00,0.0000,-0.0495,-0.0496,0.419828,0.004428,-10.00,8.00,-8.00,-10.00,-10.43,8.66,-11.96,-6.81,
65.00,4.00,0.0000,-0.0492,-0.0496,0.575939,0.002546,-10.00,8.00,-8.00,-10.00,-6.18,4.96,-10.42,-10.00,
66.00,4.00,0.0000,-0.0492,-0.0496,0.581983,0.001409,-10.00,8.00,-8.00,-10.00,-8.29,4.21,-6.02,-13.19,
67.00,4.00,0.0000,-0.0494,-0.0495,0.402524,0.001220,-10.00,8.00,-8.00,-10.00,-13.33,7.14,-4.20,-13.85,
68.00,4.00,0.0000,-0.0497,-0.0495,0.376968,0.001930,-10.00,8.00,-8.00,-10.00,-12.66,10.61,-8.44,-11.44,
69.00,4.00,0.0000,-0.0494,-0.0495,0.483252,0.006296,-10.00,8.00,-8.00,-10.00,-8.41,11.99,-11.98,-7.81,
70.00,4.00,0.0000,-0.0495,-0.0495,0.588753,0.017975,-10.00,8.00,-8.00,-10.00,-6.20,10.29,-9.18,-6.00,
71.00,4.00,0.0000,-0.0498,-0.0495,0.622928,0.013773,-10.00,8.00,-8.00,-10.00,-6.56,6.82,-4.26,-7.75,
72.00,4.00,0.0000,-0.0493,-0.0495,0.528034,0.003355,-10.00,8.00,-8.00,-10.00,-9.26,4.26,-6.59,-11.49,
73.00,4.00,0.0000,-0.0496,-0.0495,0.415170,0.001050,-10.00,8.00,-8.00,-10.00,-12.46,4.59,-11.74,-13.92,
74.00,4.00,0.0000,-0.0499,-0.0495,0.366374,0.000911,-10.00,8.00,-8.00,-10.00,-13.99,7.56,-9.41,-12.86,
75.00,4.00,0.0000,-0.0498,-0.0496,0.377896,0.001883,-10.00,8.00,-8.00,-10.00,-12.82,11.09,-4.65,-9.15,
76.00,4.00,0.0000,-0.0495,-0.0496,0.445624,0.005527,-10.00,8.00,-8.00,-10.00,-9.75,11.79,-5.03,-6.06,
77.00,4.00,0.0000,-0.0494,-0.0496,0.555834,0.009890,-10.00,8.00,-8.00,-10.00,-6.75,8.92,-9.82,-7.88,
78.00,4.00,0.0000,-0.0499,-0.0496,0.628921,0.005615,-10.00,8.00,-8.00,-10.00,-6.14,5.19,-11.91,-12.35,
79.00,4.00,0.0000,-0.0494,-0.0496,0.566080,0.001886,-10.00,8.00,-8.00,-10.00,-8.35,4.10,-8.21,-13.88,
80.00,4.00,0.0000,-0.0495,-0.0496,0.438676,0.001322,-10.00,8.00,-8.00,-10.00,-11.78,6.69,-4.39,-10.57,
81.00,4.00,0.0000,-0.0498,-0.0496,0.371418,0.001971,-10.00,8.00,-8.00,-10.00,-13.90,10.10,-5.05,-7.45,
82.00,4.00,0.0000,-0.0498,-0.0496,0.371233,0.003588,-10.00,8.00,-8.00,-10.00,-13.16,11.94,-9.39,-6.01,
83.00,4.00,0.0000,-0.0495,-0.0497,0.431617,0.006166,-10.00,8.00,-8.00,-10.00,-10.11,11.17,-12.00,-6.97,
84.00,4.00,0.0000,-0.0493,-0.0496,0.585869,0.008480,-10.00,8.00,-8.00,-10.00,-6.04,8.30,-9.61,-9.75,
85.00,4.00,0.0000,-0.0490,-0.0496,0.550972,0.004786,-10.00,8.00,-8.00,-10.00,-9.17,5.24,-5.29,-12.67,
86.00,4.00,0.0000,-0.0496,-0.0495,0.383679,0.001192,-10.00,8.00,-8.00,-10.00,-13.84,4.00,-4.23,-14.00,
87.00,4.00,0.0000,-0.0495,-0.0496,0.396892,0.000650,-10.00,8.00,-8.00,-10.00,-11.41,5.41,-7.72,-12.92,
88.00,4.00,0.0000,-0.0493,-0.0495,0.530651,0.001503,-10.00,8.00,-8.00,-10.00,-7.21,8.49,-11.55,-10.10,
89.00,4.00,0.0000,-0.0498,-0.0495,0.625950,0.010941,-10.00,8.00,-8.00,-10.00,-6.11,11.23,-11.09,-6.37,
90.00,4.00,0.0000,-0.0492,-0.0495,0.536779,0.035117,-10.00,8.00,-8.00,-10.00,-8.78,11.93,-7.06,-7.08,
91.00,4.00,0.0000,-0.0494,-0.0495,0.408894,0.016003,-10.00,8.00,-8.00,-10.00,-12.64,10.16,-4.18,-11.44,
92.00,4.00,0.0000,-0.0500,-0.0495,0.363743,0.003876,-10.00,8.00,-8.00,-10.00,-13.94,7.03,-5.01,-14.00,
93.00,4.00,0.0000,-0.0496,-0.0495,0.401843,0.001197,-10.00,8.00,-8.00,-10.00,-11.41,4.51,-8.74,-11.57,
94.00,4.00,0.0000,-0.0491,-0.0495,0.542573,0.000735,-10.00,8.00,-8.00,-10.00,-6.62,4.19,-11.75,-6.75,
95.00,4.00,0.0000,-0.0493,-0.0495,0.595811,0.001346,-10.00,8.00,-8.00,-10.00,-7.86,6.26,-11.12,-7.33,
96.00,4.00,0.0000,-0.0493,-0.0495,0.403660,0.002592,-10.00,8.00,-8.00,-10.00,-13.38,9.60,-7.43,-12.67,
97.00,4.00,0.0000,-0.0496,-0.0495,0.383537,0.003965,-10.00,8.00,-8.00,-10.00,-12.14,11.90,-4.12,-13.25,
98.00,4.00,0.0000,-0.0492,-0.0495,0.514081,0.009130,-10.00,8.00,-8.00,-10.00,-7.48,11.01,-5.65,-8.56,
99.00,4.00,0.0000,-0.0498,-0.0495,0.619794,0.012503,-10.00,8.00,-8.00,-10.00,-6.08,7.66,-10.12,-6.03,
100.00,4.00,0.0000,-0.0492,-0.0495,0.548895,0.004300,-10.00,8.00,-8.00,-10.00,-8.85,4.59,-11.94,-7.72,
101.00,3.97,0.0000,-0.0495,-0.0495,0.409679,0.001143,-10.01,7.93,-8.06,-9.98,-12.83,4.26,-8.90,-11.81,
102.00,4.02,0.0000,-0.0500,-0.0495,0.366535,0.000818,-9.89,8.00,-8.11,-9.87,-13.72,7.03,-5.02,-13.89,
103.00,4.06,0.0000,-0.0495,-0.0495,0.420226,0.001753,-9.81,7.99,-8.21,-9.78,-10.55,10.32,-4.46,-11.72,
104.00,4.03,0.0000,-0.0492,-0.0495,0.554941,0.008970,-9.78,8.05,-8.18,-9.77,-6.57,12.05,-7.79,-7.87,
105.00,4.03,0.0000,-0.0496,-0.0495,0.619305,0.036805,-9.78,8.06,-8.15,-9.79,-6.19,11.10,-11.51,-5.80,
106.00,4.00,0.0000,-0.0491,-0.0495,0.494204,0.018871,-9.76,8.08,-8.24,-9.71,-9.85,8.14,-11.75,-6.83,
107.00,3.99,0.0000,-0.0497,-0.0495,0.387529,0.003180,-9.76,8.08,-8.27,-9.68,-13.39,5.16,-8.27,-10.16,
108.00,4.04,0.0000,-0.0498,-0.0495,0.379650,0.000866,-9.61,8.22,-8.34,-9.60,-12.72,4.19,-5.33,-13.10,
109.00,4.05,0.0000,-0.0494,-0.0495,0.470389,0.000730,-9.60,8.23,-8.34,-9.59,-8.83,5.80,-4.31,-13.32,
110.00,4.02,0.0000,-0.0494,-0.0495,0.601890,0.002613,-9.56,8.22,-8.28,-9.64,-5.97,9.36,-5.92,-10.63,
111.00,4.03,0.0000,-0.0495,-0.0495,0.650642,0.028906,-9.58,8.19,-8.28,-9.65,-5.94,12.22,-9.12,-7.10,
112.00,3.99,0.0000,-0.0491,-0.0495,0.524673,0.033048,-9.52,8.27,-8.35,-9.54,-8.65,9.20,-11.80,-5.56,
113.00,3.97,0.0000,-0.0496,-0.0494,0.421709,0.004606,-9.51,8.28,-8.39,-9.50,-12.04,4.78,-12.16,-7.42,
114.00,4.02,0.0000,-0.0499,-0.0495,0.376677,0.001132,-9.40,8.39,-8.30,-9.50,-13.41,5.62,-9.94,-11.06,
115.00,4.07,0.0000,-0.0497,-0.0495,0.400788,0.001573,-9.26,8.42,-8.30,-9.40,-11.66,9.81,-6.03,-13.37,
116.00,4.07,0.0000,-0.0494,-0.0495,0.492824,0.005990,-9.25,8.43,-8.29,-9.40,-8.25,12.22,-4.33,-12.42,
117.00,4.04,0.0000,-0.0493,-0.0495,0.610943,0.028333,-9.19,8.52,-8.23,-9.43,-5.65,12.11,-7.70,-8.99,
118.00,4.06,0.0000,-0.0498,-0.0495,0.646205,0.043308,-9.27,8.50,-8.18,-9.49,-5.42,9.49,-11.75,-5.88,
119.00,4.07,0.0000,-0.0494,-0.0495,0.581306,0.013875,-9.28,8.49,-8.17,-9.49,-7.65,6.18,-11.24,-5.93,
120.00,4.04,0.0000,-0.0494,-0.0495,0.463934,0.002618,-9.28,8.43,-8.19,-9.46,-10.90,4.42,-7.29,-9.10,
121.00,4.06,0.0000,-0.0498,-0.0495,0.390763,0.001007,-9.24,8.47,-8.22,-9.43,-13.08,5.45,-4.77,-12.59,
122.00,4.11,0.0000,-0.0499,-0.0496,0.384350,0.001147,-9.09,8.53,-8.36,-9.29,-12.71,8.53,-4.37,-13.21,
123.00,4.13,0.0000,-0.0496,-0.0496,0.438299,0.003131,-9.06,8.52,-8.40,-9.25,-10.07,11.50,-6.31,-10.41,
124.00,4.09,0.0000,-0.0492,-0.0496,0.551896,0.014858,-9.03,8.62,-8.40,-9.22,-6.59,12.71,-9.46,-6.93,
125.00,4.06,0.0000,-0.0497,-0.0495,0.646740,0.052067,-8.96,8.70,-8.44,-9.16,-4.90,11.39,-11.98,-5.13,
126.00,4.08,0.0000,-0.0494,-0.0496,0.610028,0.035143,-9.01,8.67,-8.40,-9.21,-6.53,8.34,-12.31,-6.15,
127.00,4.04,0.0000,-0.0493,-0.0495,0.492779,0.006871,-8.99,8.62,-8.48,-9.17,-10.06,5.49,-10.39,-9.17,
128.00,4.03,0.0000,-0.0497,-0.0495,0.401044,0.001495,-8.99,8.61,-8.49,-9.16,-12.74,4.61,-6.87,-12.19,
129.00,4.08,0.0000,-0.0499,-0.0496,0.391537,0.000882,-8.86,8.73,-8.61,-9.03,-12.35,6.27,-4.53,-13.08,
130.00,4.09,0.0000,-0.0495,-0.0496,0.459679,0.001726,-8.83,8.75,-8.64,-9.00,-9.24,9.82,-6.74,-11.29,
131.00,4.04,0.0000,-0.0491,-0.0496,0.595918,0.014677,-8.77,8.86,-8.66,-9.01,-5.70,12.88,-11.08,-7.84,
132.00,4.04,0.0000,-0.0499,-0.0495,0.667703,0.044881,-8.76,8.90,-8.67,-9.02,-4.87,9.24,-12.63,-5.12,
133.00,4.04,0.0000,-0.0492,-0.0495,0.603662,0.010329,-8.77,8.88,-8.65,-9.02,-7.52,4.98,-9.68,-6.07,
134.00,4.00,0.0000,-0.0494,-0.0495,0.456009,0.002940,-8.78,8.79,-8.64,-8.98,-11.26,7.11,-6.09,-9.75,
