time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0493,-0.0049,0.687861,0.015541,-10.00,8.00,-8.00,-10.00,-6.00,11.83,-4.57,-6.08,
2.00,4.00,0.0000,-0.0486,-0.0098,0.530298,0.037716,-10.00,8.00,-8.00,-10.00,-9.69,10.18,-4.47,-8.41,
3.00,4.00,0.0000,-0.0497,-0.0147,0.373363,0.005170,-10.00,8.00,-8.00,-10.00,-13.97,5.41,-7.79,-13.27,
4.00,4.00,0.0000,-0.0494,-0.0197,0.411164,0.001020,-10.00,8.00,-8.00,-10.00,-10.61,4.34,-11.32,-12.92,
5.00,4.00,0.0000,-0.0493,-0.0246,0.543998,0.001579,-10.00,8.00,-8.00,-10.00,-7.00,8.50,-11.62,-8.57,
6.00,4.00,0.0000,-0.0498,-0.0296,0.627652,0.015622,-10.00,8.00,-8.00,-10.00,-6.10,12.00,-8.41,-6.14,
7.00,4.00,0.0000,-0.0492,-0.0345,0.553248,0.027303,-10.00,8.00,-8.00,-10.00,-8.48,8.89,-4.15,-6.87,
8.00,4.00,0.0000,-0.0495,-0.0394,0.427012,0.003980,-10.00,8.00,-8.00,-10.00,-12.13,4.31,-6.52,-10.15,
9.00,4.00,0.0000,-0.0499,-0.0444,0.367003,0.001026,-10.00,8.00,-8.00,-10.00,-13.99,5.83,-11.53,-13.31,
10.00,4.00,0.0000,-0.0497,-0.0493,0.382049,0.001502,-10.00,8.00,-8.00,-10.00,-12.50,10.10,-10.26,-13.77,
11.00,4.00,0.0000,-0.0494,-0.0495,0.466450,0.005076,-10.00,8.00,-8.00,-10.00,-8.96,11.99,-5.46,-11.15,
12.00,4.00,0.0000,-0.0494,-0.0495,0.587057,0.016348,-10.00,8.00,-8.00,-10.00,-6.27,10.53,-4.18,-7.46,
13.00,4.00,0.0000,-0.0497,-0.0496,0.620302,0.014461,-10.00,8.00,-8.00,-10.00,-6.63,6.95,-7.67,-6.03,
14.00,4.00,0.0000,-0.0493,-0.0495,0.510534,0.003369,-10.00,8.00,-8.00,-10.00,-9.74,4.25,-11.57,-8.35,
15.00,4.00,0.0000,-0.0496,-0.0495,0.398812,0.001015,-10.00,8.00,-8.00,-10.00,-13.06,4.70,-11.01,-12.22,
16.00,4.00,0.0000,-0.0500,-0.0496,0.364306,0.000925,-10.00,8.00,-8.00,-10.00,-13.89,7.92,-6.62,-14.00,
17.00,4.00,0.0000,-0.0496,-0.0496,0.400881,0.002369,-10.00,8.00,-8.00,-10.00,-11.54,11.69,-4.02,-12.01,
18.00,4.00,0.0000,-0.0492,-0.0496,0.513398,0.007699,-10.00,8.00,-8.00,-10.00,-7.42,10.76,-7.32,-7.95,
19.00,4.00,0.0000,-0.0499,-0.0496,0.620136,0.008431,-10.00,8.00,-8.00,-10.00,-6.26,6.27,-11.63,-6.02,
20.00,4.00,0.0000,-0.0491,-0.0495,0.509492,0.002285,-10.00,8.00,-8.00,-10.00,-10.10,4.01,-10.56,-8.74,
21.00,4.00,0.0000,-0.0497,-0.0495,0.380318,0.001127,-10.00,8.00,-8.00,-10.00,-13.80,6.90,-6.03,-12.93,
22.00,4.00,0.0000,-0.0497,-0.0496,0.381606,0.001932,-10.00,8.00,-8.00,-10.00,-12.43,11.01,-4.01,-13.69,
23.00,4.00,0.0000,-0.0492,-0.0495,0.494718,0.006673,-10.00,8.00,-8.00,-10.00,-7.89,11.68,-6.51,-10.14,
24.00,4.00,0.0000,-0.0498,-0.0495,0.615156,0.013310,-10.00,8.00,-8.00,-10.00,-6.07,8.18,-10.70,-7.26,
25.00,4.00,0.0000,-0.0491,-0.0495,0.534204,0.004441,-10.00,8.00,-8.00,-10.00,-9.33,4.48,-11.83,-6.00,
26.00,4.00,0.0000,-0.0496,-0.0495,0.392541,0.001146,-10.00,8.00,-8.00,-10.00,-13.45,4.76,-8.63,-7.08,
27.00,4.00,0.0000,-0.0498,-0.0495,0.371980,0.001076,-10.00,8.00,-8.00,-10.00,-13.12,8.65,-4.25,-9.87,
28.00,4.00,0.0000,-0.0493,-0.0495,0.462833,0.003540,-10.00,8.00,-8.00,-10.00,-8.95,11.79,-6.08,-12.74,
29.00,4.00,0.0000,-0.0495,-0.0495,0.590187,0.015504,-10.00,8.00,-8.00,-10.00,-6.11,10.90,-11.20,-14.00,
30.00,4.00,0.0000,-0.0495,-0.0495,0.594418,0.013332,-10.00,8.00,-8.00,-10.00,-7.29,6.93,-10.83,-12.92,
31.00,4.00,0.0000,-0.0493,-0.0495,0.460776,0.002657,-10.00,8.00,-8.00,-10.00,-11.26,4.09,-6.50,-10.13,
