time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.634308,0.011444,-10.00,8.00,-8.00,-10.00,-6.74,11.67,-4.40,-6.84,
2.00,4.00,0.0000,-0.0498,-0.0098,0.628207,0.043822,-10.00,8.00,-8.00,-10.00,-6.22,10.91,-4.87,-6.12,
3.00,4.00,0.0000,-0.0492,-0.0148,0.534127,0.016477,-10.00,8.00,-8.00,-10.00,-8.87,6.63,-8.89,-8.41,
4.00,4.00,0.0000,-0.0495,-0.0197,0.415656,0.002226,-10.00,8.00,-8.00,-10.00,-12.47,4.01,-11.90,-11.92,
5.00,4.00,0.0000,-0.0499,-0.0247,0.365240,0.000878,-10.00,8.00,-8.00,-10.00,-14.00,6.20,-10.49,-13.95,
6.00,4.00,0.0000,-0.0497,-0.0297,0.388393,0.001470,-10.00,8.00,-8.00,-10.00,-12.16,10.10,-6.25,-12.92,
7.00,4.00,0.0000,-0.0494,-0.0346,0.478966,0.005436,-10.00,8.00,-8.00,-10.00,-8.63,11.99,-4.00,-9.69,
8.00,4.00,0.0000,-0.0495,-0.0396,0.591745,0.018226,-10.00,8.00,-8.00,-10.00,-6.21,10.62,-6.59,-6.77,
9.00,4.00,0.0000,-0.0497,-0.0445,0.613721,0.015551,-10.00,8.00,-8.00,-10.00,-6.64,7.11,-10.88,-6.10,
10.00,4.00,0.0000,-0.0493,-0.0494,0.512663,0.003589,-10.00,8.00,-8.00,-10.00,-9.61,4.33,-11.69,-8.15,
11.00,4.00,0.0000,-0.0496,-0.0496,0.403984,0.001039,-10.00,8.00,-8.00,-10.00,-12.87,4.55,-8.05,-11.48,
12.00,4.00,0.0000,-0.0500,-0.0496,0.364504,0.000884,-10.00,8.00,-8.00,-10.00,-13.97,7.59,-4.36,-13.78,
13.00,4.00,0.0000,-0.0497,-0.0496,0.390585,0.001938,-10.00,8.00,-8.00,-10.00,-12.08,11.08,-5.03,-13.45,
14.00,4.00,0.0000,-0.0493,-0.0496,0.480183,0.006586,-10.00,8.00,-8.00,-10.00,-8.43,11.82,-9.28,-10.72,
15.00,4.00,0.0000,-0.0496,-0.0496,0.600241,0.014268,-10.00,8.00,-8.00,-10.00,-6.02,9.06,-11.99,-7.45,
16.00,4.00,0.0000,-0.0494,-0.0496,0.586959,0.007078,-10.00,8.00,-8.00,-10.00,-7.72,5.34,-9.88,-6.00,
17.00,4.00,0.0000,-0.0493,-0.0496,0.444392,0.001630,-10.00,8.00,-8.00,-10.00,-11.77,4.05,-5.65,-7.48,
18.00,4.00,0.0000,-0.0499,-0.0496,0.368434,0.000862,-10.00,8.00,-8.00,-10.00,-14.00,6.37,-4.05,-10.81,
19.00,4.00,0.0000,-0.0497,-0.0496,0.388403,0.001467,-10.00,8.00,-8.00,-10.00,-12.10,10.18,-6.78,-13.54,
20.00,4.00,0.0000,-0.0494,-0.0496,0.484816,0.005710,-10.00,8.00,-8.00,-10.00,-8.43,12.00,-10.85,-13.68,
21.00,4.00,0.0000,-0.0496,-0.0496,0.588457,0.016231,-10.00,8.00,-8.00,-10.00,-6.19,10.05,-11.79,-11.12,
22.00,4.00,0.0000,-0.0498,-0.0496,0.618143,0.010610,-10.00,8.00,-8.00,-10.00,-6.60,6.17,-8.57,-7.31,
23.00,4.00,0.0000,-0.0493,-0.0496,0.523543,0.002549,-10.00,8.00,-8.00,-10.00,-9.38,4.01,-4.87,-6.14,
24.00,4.00,0.0000,-0.0496,-0.0495,0.411878,0.001076,-10.00,8.00,-8.00,-10.00,-12.59,5.62,-4.28,-9.21,
25.00,4.00,0.0000,-0.0499,-0.0496,0.365524,0.001358,-10.00,8.00,-8.00,-10.00,-14.00,9.60,-7.42,-13.14,
26.00,4.00,0.0000,-0.0498,-0.0496,0.380004,0.003169,-10.00,8.00,-8.00,-10.00,-12.62,12.00,-11.13,-13.63,
27.00,4.00,0.0000,-0.0495,-0.0496,0.451827,0.005402,-10.00,8.00,-8.00,-10.00,-9.39,9.72,-11.72,-10.13,
28.00,4.00,0.0000,-0.0494,-0.0496,0.575651,0.003787,-10.00,8.00,-8.00,-10.00,-6.43,5.43,-8.58,-6.83,
29.00,4.00,0.0000,-0.0499,-0.0496,0.631916,0.001755,-10.00,8.00,-8.00,-10.00,-6.46,4.14,-4.45,-6.17,
30.00,4.00,0.0000,-0.0492,-0.0496,0.525899,0.002020,-10.00,8.00,-8.00,-10.00,-9.47,7.36,-5.22,-8.73,
31.00,4.00,0.0000,-0.0496,-0.0496,0.402497,0.004535,-10.00,8.00,-8.00,-10.00,-12.92,11.79,-9.96,-12.35,
32.00,4.00,0.0000,-0.0500,-0.0496,0.361438,0.004692,-10.00,8.00,-8.00,-10.00,-13.92,9.70,-11.90,-14.00,
33.00,4.00,0.0000,-0.0496,-0.0496,0.397936,0.001625,-10.00,8.00,-8.00,-10.00,-11.63,4.59,-8.26,-12.29,
34.00,4.00,0.0000,-0.0492,-0.0496,0.514699,0.000895,-10.00,8.00,-8.00,-10.00,-7.41,5.56,-4.52,-8.30,
35.00,4.00,0.0000,-0.0499,-0.0496,0.626977,0.004645,-10.00,8.00,-8.00,-10.00,-6.34,10.05,-4.71,-6.03,
36.00,4.00,0.0000,-0.0490,-0.0495,0.490320,0.019578,-10.00,8.00,-8.00,-10.00,-10.51,12.00,-8.63,-9.25,
37.00,4.00,0.0000,-0.0497,-0.0495,0.366923,0.009838,-10.00,8.00,-8.00,-10.00,-13.95,10.29,-11.83,-13.51,
38.00,4.00,0.0000,-0.0496,-0.0495,0.390484,0.002967,-10.00,8.00,-8.00,-10.00,-11.74,6.48,-10.70,-12.92,
39.00,4.00,0.0000,-0.0494,-0.0495,0.504698,0.001181,-10.00,8.00,-8.00,-10.00,-7.98,4.07,-6.97,-8.65,
40.00,4.00,0.0000,-0.0496,-0.0495,0.612257,0.001084,-10.00,8.00,-8.00,-10.00,-6.09,5.25,-4.54,-6.09,
41.00,4.00,0.0000,-0.0497,-0.0495,0.626906,0.003975,-10.00,8.00,-8.00,-10.00,-6.73,9.16,-4.13,-7.21,
42.00,4.00,0.0000,-0.0493,-0.0495,0.515481,0.017584,-10.00,8.00,-8.00,-10.00,-9.47,12.00,-5.99,-10.96,
43.00,4.00,0.0000,-0.0496,-0.0495,0.405367,0.010673,-10.00,8.00,-8.00,-10.00,-12.56,9.11,-9.03,-13.80,
44.00,4.00,0.0000,-0.0499,-0.0495,0.364495,0.002103,-10.00,8.00,-8.00,-10.00,-14.00,4.63,-11.46,-13.06,
45.00,4.00,0.0000,-0.0498,-0.0495,0.377340,0.000723,-10.00,8.00,-8.00,-10.00,-12.85,4.97,-11.87,-9.58,
46.00,4.00,0.0000,-0.0495,-0.0496,0.443104,0.001277,-10.00,8.00,-8.00,-10.00,-9.85,9.15,-10.01,-6.84,
47.00,4.00,0.0000,-0.0493,-0.0496,0.587202,0.008126,-10.00,8.00,-8.00,-10.00,-6.12,11.73,-6.64,-6.04,
48.00,4.00,0.0000,-0.0492,-0.0496,0.581807,0.036026,-10.00,8.00,-8.00,-10.00,-7.95,11.43,-4.04,-7.68,
49.00,4.00,0.0000,-0.0493,-0.0495,0.414524,0.013437,-10.00,8.00,-8.00,-10.00,-12.71,8.47,-5.65,-10.74,
50.00,4.00,0.0000,-0.0499,-0.0495,0.365621,0.002344,-10.00,8.00,-8.00,-10.00,-13.59,5.15,-9.76,-13.35,
51.00,4.00,0.0000,-0.0493,-0.0495,0.445703,0.000805,-10.00,8.00,-8.00,-10.00,-9.44,4.03,-12.00,-13.90,
52.00,4.00,0.0000,-0.0494,-0.0495,0.592085,0.001003,-10.00,8.00,-8.00,-10.00,-6.14,5.98,-9.99,-12.06,
53.00,4.00,0.0000,-0.0494,-0.0495,0.603837,0.004648,-10.00,8.00,-8.00,-10.00,-7.50,9.50,-5.73,-8.87,
54.00,4.00,0.0000,-0.0493,-0.0495,0.442588,0.012198,-10.00,8.00,-8.00,-10.00,-11.88,11.88,-4.10,-6.29,
55.00,4.00,0.0000,-0.0499,-0.0494,0.363707,0.008511,-10.00,8.00,-8.00,-10.00,-13.99,11.09,-7.34,-6.51,
56.00,4.00,0.0000,-0.0495,-0.0495,0.400298,0.003886,-10.00,8.00,-8.00,-10.00,-11.28,7.78,-11.41,-9.36,
57.00,4.00,0.0000,-0.0493,-0.0495,0.521499,0.001783,-10.00,8.00,-8.00,-10.00,-7.43,4.65,-11.22,-12.69,
58.00,4.00,0.0000,-0.0498,-0.0495,0.628544,0.001166,-10.00,8.00,-8.00,-10.00,-6.02,4.26,-7.17,-13.99,
59.00,4.00,0.0000,-0.0493,-0.0495,0.579008,0.001892,-10.00,8.00,-8.00,-10.00,-8.15,6.93,-4.20,-12.29,
60.00,4.00,0.0000,-0.0494,-0.0495,0.436707,0.004115,-10.00,8.00,-8.00,-10.00,-11.92,10.38,-5.03,-8.51,
61.00,4.00,0.0000,-0.0499,-0.0495,0.366410,0.005706,-10.00,8.00,-8.00,-10.00,-13.98,12.00,-8.83,-6.00,
62.00,4.00,0.0000,-0.0497,-0.0496,0.378940,0.005254,-10.00,8.00,-8.00,-10.00,-12.51,10.52,-11.80,-8.83,
63.00,4.00,0.0000,-0.0493,-0.0495,0.469347,0.003554,-10.00,8.00,-8.00,-10.00,-8.70,7.10,-10.97,-13.22,
64.00,4.00,0.0000,-0.0495,-0.0496,0.606291,0.001988,-10.00,8.00,-8.00,-10.00,-6.04,4.37,-6.82,-13.31,
65.00,4.00,0.0000,-0.0494,-0.0496,0.597080,0.001317,-10.00,8.00,-8.00,-10.00,-7.72,4.45,-4.18,-9.31,
66.00,4.00,0.0000,-0.0493,-0.0495,0.441780,0.001476,-10.00,8.00,-8.00,-10.00,-11.90,7.28,-9.18,-6.54,
67.00,4.00,0.0000,-0.0499,-0.0495,0.366124,0.002271,-10.00,8.00,-8.00,-10.00,-14.00,10.64,-11.82,-6.24,
68.00,4.00,0.0000,-0.0496,-0.0496,0.393956,0.004297,-10.00,8.00,-8.00,-10.00,-11.71,11.99,-7.22,-8.63,
69.00,4.00,0.0000,-0.0494,-0.0495,0.502350,0.008111,-10.00,8.00,-8.00,-10.00,-7.93,10.26,-4.17,-12.00,
70.00,4.00,0.0000,-0.0496,-0.0496,0.615025,0.007880,-10.00,8.00,-8.00,-10.00,-6.02,6.78,-5.19,-13.94,
71.00,4.00,0.0000,-0.0495,-0.0496,0.607409,0.003121,-10.00,8.00,-8.00,-10.00,-7.28,4.24,-9.19,-13.06,
72.00,4.00,0.0000,-0.0493,-0.0495,0.477022,0.001255,-10.00,8.00,-8.00,-10.00,-10.70,4.61,-11.93,-10.00,
73.00,4.00,0.0000,-0.0497,-0.0495,0.383159,0.001117,-10.00,8.00,-8.00,-10.00,-13.56,7.60,-10.49,-6.31,
74.00,4.00,0.0000,-0.0499,-0.0496,0.366238,0.002043,-10.00,8.00,-8.00,-10.00,-13.60,11.15,-6.30,-7.18,
75.00,4.00,0.0000,-0.0496,-0.0496,0.417387,0.004791,-10.00,8.00,-8.00,-10.00,-10.77,11.74,-4.01,-11.57,
76.00,4.00,0.0000,-0.0493,-0.0496,0.532550,0.007279,-10.00,8.00,-8.00,-10.00,-7.16,8.70,-6.70,-14.00,
77.00,4.00,0.0000,-0.0499,-0.0496,0.628031,0.004408,-10.00,8.00,-8.00,-10.00,-6.11,4.98,-11.01,-11.44,
78.00,4.00,0.0000,-0.0493,-0.0496,0.555765,0.001699,-10.00,8.00,-8.00,-10.00,-8.73,4.20,-11.57,-7.24,
79.00,4.00,0.0000,-0.0495,-0.0496,0.417503,0.001307,-10.00,8.00,-8.00,-10.00,-12.54,7.10,-7.73,-6.20,
80.00,4.00,0.0000,-0.0500,-0.0496,0.364909,0.002044,-10.00,8.00,-8.00,-10.00,-13.97,10.64,-4.26,-9.46,
81.00,4.00,0.0000,-0.0496,-0.0496,0.396947,0.004195,-10.00,8.00,-8.00,-10.00,-11.65,11.98,-5.16,-13.34,
82.00,4.00,0.0000,-0.0493,-0.0496,0.504478,0.007741,-10.00,8.00,-8.00,-10.00,-7.72,10.07,-9.39,-13.43,
83.00,4.00,0.0000,-0.0497,-0.0496,0.618084,0.007281,-10.00,8.00,-8.00,-10.00,-6.02,6.46,-11.99,-9.77,
84.00,4.00,0.0000,-0.0493,-0.0496,0.567289,0.002671,-10.00,8.00,-8.00,-10.00,-8.43,4.11,-9.93,-6.96,
85.00,4.00,0.0000,-0.0494,-0.0495,0.422100,0.001069,-10.00,8.00,-8.00,-10.00,-12.45,4.94,-6.15,-6.02,
86.00,4.00,0.0000,-0.0500,-0.0495,0.365292,0.001054,-10.00,8.00,-8.00,-10.00,-13.95,8.27,-4.09,-7.52,
