time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.630431,0.012802,-10.00,8.00,-8.00,-10.00,-6.81,11.92,-4.97,-6.74,
2.00,4.00,0.0000,-0.0499,-0.0098,0.630358,0.036010,-10.00,8.00,-8.00,-10.00,-6.15,9.59,-4.05,-6.22,
3.00,4.00,0.0000,-0.0493,-0.0148,0.555109,0.008460,-10.00,8.00,-8.00,-10.00,-8.56,4.73,-5.88,-8.87,
4.00,4.00,0.0000,-0.0495,-0.0197,0.428305,0.001623,-10.00,8.00,-8.00,-10.00,-12.11,5.08,-9.19,-12.47,
5.00,4.00,0.0000,-0.0499,-0.0247,0.367399,0.001577,-10.00,8.00,-8.00,-10.00,-13.98,9.45,-11.67,-14.00,
6.00,4.00,0.0000,-0.0498,-0.0297,0.378047,0.003125,-10.00,8.00,-8.00,-10.00,-12.69,11.88,-11.60,-12.16,
7.00,4.00,0.0000,-0.0494,-0.0346,0.455800,0.006473,-10.00,8.00,-8.00,-10.00,-9.15,11.05,-9.02,-8.41,
8.00,4.00,0.0000,-0.0494,-0.0396,0.593511,0.008457,-10.00,8.00,-8.00,-10.00,-6.11,7.66,-5.24,-6.03,
9.00,4.00,0.0000,-0.0494,-0.0445,0.603866,0.003995,-10.00,8.00,-8.00,-10.00,-7.47,4.56,-4.17,-7.62,
10.00,4.00,0.0000,-0.0493,-0.0494,0.449663,0.001292,-10.00,8.00,-8.00,-10.00,-11.69,4.35,-7.30,-11.59,
11.00,4.00,0.0000,-0.0499,-0.0496,0.367863,0.000936,-10.00,8.00,-8.00,-10.00,-14.00,7.21,-11.20,-13.97,
12.00,4.00,0.0000,-0.0496,-0.0496,0.393234,0.001742,-10.00,8.00,-8.00,-10.00,-11.78,10.46,-11.59,-12.38,
13.00,4.00,0.0000,-0.0494,-0.0496,0.495487,0.006590,-10.00,8.00,-8.00,-10.00,-8.18,11.99,-8.04,-8.68,
14.00,4.00,0.0000,-0.0495,-0.0496,0.599280,0.021703,-10.00,8.00,-8.00,-10.00,-6.16,10.82,-4.36,-6.24,
15.00,4.00,0.0000,-0.0497,-0.0496,0.622848,0.020285,-10.00,8.00,-8.00,-10.00,-6.56,7.73,-5.03,-6.56,
16.00,4.00,0.0000,-0.0493,-0.0495,0.529033,0.005085,-10.00,8.00,-8.00,-10.00,-9.13,4.82,-9.28,-9.40,
17.00,4.00,0.0000,-0.0496,-0.0495,0.420472,0.001231,-10.00,8.00,-8.00,-10.00,-12.24,4.08,-11.99,-12.68,
18.00,4.00,0.0000,-0.0499,-0.0496,0.368526,0.000736,-10.00,8.00,-8.00,-10.00,-13.95,5.99,-9.88,-14.00,
19.00,4.00,0.0000,-0.0498,-0.0496,0.372608,0.001116,-10.00,8.00,-8.00,-10.00,-13.17,9.15,-5.88,-12.38,
20.00,4.00,0.0000,-0.0496,-0.0496,0.429396,0.003151,-10.00,8.00,-8.00,-10.00,-10.39,11.52,-4.00,-8.92,
21.00,4.00,0.0000,-0.0493,-0.0496,0.535681,0.011734,-10.00,8.00,-8.00,-10.00,-7.18,11.83,-5.68,-6.16,
22.00,4.00,0.0000,-0.0499,-0.0496,0.615704,0.025791,-10.00,8.00,-8.00,-10.00,-6.02,9.90,-9.42,-7.02,
23.00,4.00,0.0000,-0.0494,-0.0496,0.570196,0.013140,-10.00,8.00,-8.00,-10.00,-7.86,6.85,-11.90,-10.69,
24.00,4.00,0.0000,-0.0494,-0.0496,0.451662,0.002756,-10.00,8.00,-8.00,-10.00,-11.30,4.48,-10.91,-13.71,
25.00,4.00,0.0000,-0.0498,-0.0496,0.376146,0.000827,-10.00,8.00,-8.00,-10.00,-13.77,4.17,-7.31,-13.24,
26.00,4.00,0.0000,-0.0499,-0.0496,0.369230,0.000623,-10.00,8.00,-8.00,-10.00,-13.40,6.10,-4.20,-9.72,
27.00,4.00,0.0000,-0.0496,-0.0497,0.426081,0.001281,-10.00,8.00,-8.00,-10.00,-10.47,9.63,-5.13,-6.23,
28.00,4.00,0.0000,-0.0493,-0.0496,0.547311,0.007654,-10.00,8.00,-8.00,-10.00,-6.83,12.00,-9.11,-7.29,
29.00,4.00,0.0000,-0.0499,-0.0496,0.612662,0.023198,-10.00,8.00,-8.00,-10.00,-6.33,9.54,-11.92,-11.63,
30.00,4.00,0.0000,-0.0492,-0.0496,0.513876,0.006960,-10.00,8.00,-8.00,-10.00,-9.62,5.22,-10.56,-14.00,
31.00,4.00,0.0000,-0.0496,-0.0496,0.394234,0.001317,-10.00,8.00,-8.00,-10.00,-13.30,4.26,-6.54,-11.54,
32.00,4.00,0.0000,-0.0499,-0.0496,0.366906,0.000931,-10.00,8.00,-8.00,-10.00,-13.58,7.81,-4.04,-7.48,
33.00,4.00,0.0000,-0.0495,-0.0496,0.429672,0.002292,-10.00,8.00,-8.00,-10.00,-10.17,10.95,-5.61,-6.05,
34.00,4.00,0.0000,-0.0493,-0.0496,0.561791,0.011418,-10.00,8.00,-8.00,-10.00,-6.50,11.97,-9.65,-8.57,
35.00,4.00,0.0000,-0.0496,-0.0496,0.600274,0.028092,-10.00,8.00,-8.00,-10.00,-6.74,10.15,-11.99,-12.52,
36.00,4.00,0.0000,-0.0492,-0.0495,0.474444,0.009653,-10.00,8.00,-8.00,-10.00,-10.67,6.80,-10.21,-13.95,
37.00,4.00,0.0000,-0.0497,-0.0495,0.376098,0.001744,-10.00,8.00,-8.00,-10.00,-13.84,4.30,-6.14,-11.43,
38.00,4.00,0.0000,-0.0497,-0.0495,0.378793,0.000653,-10.00,8.00,-8.00,-10.00,-12.67,4.45,-4.00,-7.74,
